cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,mes,total_hurto
50,META,50606,RESTREPO,2014,1,2
50,META,50606,RESTREPO,2014,2,4
50,META,50606,RESTREPO,2014,3,1
50,META,50606,RESTREPO,2014,4,3
50,META,50606,RESTREPO,2014,5,2
50,META,50606,RESTREPO,2014,6,2
50,META,50606,RESTREPO,2014,7,5
50,META,50606,RESTREPO,2014,8,2
50,META,50606,RESTREPO,2014,9,1
50,META,50606,RESTREPO,2014,10,4
50,META,50606,RESTREPO,2014,12,3
50,META,50606,RESTREPO,2015,1,1
50,META,50606,RESTREPO,2015,2,1
50,META,50606,RESTREPO,2015,3,1
50,META,50606,RESTREPO,2015,4,2
50,META,50606,RESTREPO,2015,5,4
50,META,50606,RESTREPO,2015,6,3
50,META,50606,RESTREPO,2015,7,4
50,META,50606,RESTREPO,2015,8,8
50,META,50606,RESTREPO,2015,9,2
50,META,50606,RESTREPO,2015,10,5
50,META,50606,RESTREPO,2015,11,4
50,META,50606,RESTREPO,2015,12,2
50,META,50606,RESTREPO,2016,1,6
50,META,50606,RESTREPO,2016,2,5
50,META,50606,RESTREPO,2016,3,4
50,META,50606,RESTREPO,2016,4,3
50,META,50606,RESTREPO,2016,5,2
50,META,50606,RESTREPO,2016,6,3
50,META,50606,RESTREPO,2016,7,3
50,META,50606,RESTREPO,2016,8,4
50,META,50606,RESTREPO,2016,9,7
50,META,50606,RESTREPO,2016,10,5
50,META,50606,RESTREPO,2016,11,7
50,META,50606,RESTREPO,2016,12,8
50,META,50606,RESTREPO,2017,2,2
50,META,50606,RESTREPO,2017,3,6
50,META,50606,RESTREPO,2017,4,4
50,META,50606,RESTREPO,2017,5,4
50,META,50606,RESTREPO,2017,6,1
50,META,50606,RESTREPO,2017,7,4
50,META,50606,RESTREPO,2017,8,6
50,META,50606,RESTREPO,2017,9,4
50,META,50606,RESTREPO,2017,10,4
50,META,50606,RESTREPO,2017,11,6
50,META,50606,RESTREPO,2017,12,3
50,META,50606,RESTREPO,2018,1,5
50,META,50606,RESTREPO,2018,2,4
50,META,50606,RESTREPO,2018,3,6
50,META,50606,RESTREPO,2018,4,4
50,META,50606,RESTREPO,2018,5,2
50,META,50606,RESTREPO,2018,6,5
50,META,50606,RESTREPO,2018,7,10
50,META,50606,RESTREPO,2018,8,8
50,META,50606,RESTREPO,2018,9,2
50,META,50606,RESTREPO,2018,10,3
50,META,50606,RESTREPO,2018,11,5
50,META,50606,RESTREPO,2018,12,4
50,META,50606,RESTREPO,2019,1,2
50,META,50606,RESTREPO,2019,2,1
50,META,50606,RESTREPO,2019,3,5
50,META,50606,RESTREPO,2019,4,3
50,META,50606,RESTREPO,2019,5,4
50,META,50606,RESTREPO,2019,6,4
50,META,50606,RESTREPO,2019,7,2
50,META,50606,RESTREPO,2019,8,4
50,META,50606,RESTREPO,2019,9,2
50,META,50606,RESTREPO,2019,10,3
50,META,50606,RESTREPO,2019,11,5
50,META,50606,RESTREPO,2019,12,7
50,META,50606,RESTREPO,2020,1,4
50,META,50606,RESTREPO,2020,2,3
50,META,50606,RESTREPO,2020,3,4
50,META,50606,RESTREPO,2020,5,1
50,META,50606,RESTREPO,2020,7,2
50,META,50606,RESTREPO,2020,8,1
50,META,50606,RESTREPO,2020,9,1
50,META,50606,RESTREPO,2020,10,2
50,META,50606,RESTREPO,2020,11,6
50,META,50606,RESTREPO,2020,12,3
50,META,50606,RESTREPO,2021,1,2
50,META,50606,RESTREPO,2021,3,3
50,META,50606,RESTREPO,2021,4,3
50,META,50606,RESTREPO,2021,5,2
50,META,50606,RESTREPO,2021,6,7
50,META,50606,RESTREPO,2021,7,4
50,META,50606,RESTREPO,2021,8,2
50,META,50606,RESTREPO,2021,9,7
50,META,50606,RESTREPO,2021,10,4
50,META,50606,RESTREPO,2021,11,3
50,META,50606,RESTREPO,2021,12,5
50,META,50606,RESTREPO,2022,1,6
50,META,50606,RESTREPO,2022,2,3
50,META,50606,RESTREPO,2022,3,4
50,META,50606,RESTREPO,2022,4,6
50,META,50606,RESTREPO,2022,5,4
50,META,50606,RESTREPO,2022,6,6
50,META,50606,RESTREPO,2022,7,4
50,META,50606,RESTREPO,2022,8,7
50,META,50606,RESTREPO,2022,9,6
50,META,50606,RESTREPO,2022,10,6
50,META,50606,RESTREPO,2022,11,2
50,META,50606,RESTREPO,2022,12,5
50,META,50606,RESTREPO,2023,1,4
50,META,50606,RESTREPO,2023,2,7
50,META,50606,RESTREPO,2023,3,5
50,META,50606,RESTREPO,2023,4,9
50,META,50606,RESTREPO,2023,5,7
50,META,50606,RESTREPO,2023,6,3
50,META,50606,RESTREPO,2023,7,4
50,META,50606,RESTREPO,2023,8,8
50,META,50606,RESTREPO,2023,9,6
50,META,50606,RESTREPO,2023,10,6
50,META,50606,RESTREPO,2023,11,4
50,META,50606,RESTREPO,2023,12,2
50,META,50606,RESTREPO,2024,1,4
50,META,50606,RESTREPO,2024,2,6
50,META,50606,RESTREPO,2024,3,8
50,META,50606,RESTREPO,2024,4,7
50,META,50606,RESTREPO,2024,5,8
50,META,50606,RESTREPO,2024,6,5
50,META,50606,RESTREPO,2024,7,6
50,META,50606,RESTREPO,2024,8,3
50,META,50606,RESTREPO,2024,9,2
50,META,50606,RESTREPO,2024,10,2
50,META,50606,RESTREPO,2024,11,5
50,META,50606,RESTREPO,2024,12,6
50,META,50606,RESTREPO,2025,1,5
50,META,50606,RESTREPO,2025,2,4
50,META,50606,RESTREPO,2025,3,9
50,META,50606,RESTREPO,2025,4,5
50,META,50606,RESTREPO,2025,5,5
50,META,50606,RESTREPO,2025,6,4
50,META,50606,RESTREPO,2025,7,3
50,META,50606,RESTREPO,2025,8,6
50,META,50606,RESTREPO,2025,9,2
50,META,50606,RESTREPO,2025,10,3
50,META,50606,RESTREPO,2025,11,5
50,META,50680,SAN CARLOS DE GUAROA,2003,7,1
50,META,50680,SAN CARLOS DE GUAROA,2003,12,1
50,META,50680,SAN CARLOS DE GUAROA,2004,2,1
50,META,50680,SAN CARLOS DE GUAROA,2005,2,1
50,META,50680,SAN CARLOS DE GUAROA,2006,10,1
50,META,50680,SAN CARLOS DE GUAROA,2007,3,1
50,META,50680,SAN CARLOS DE GUAROA,2009,11,1
50,META,50680,SAN CARLOS DE GUAROA,2010,1,1
50,META,50680,SAN CARLOS DE GUAROA,2011,4,2
50,META,50680,SAN CARLOS DE GUAROA,2011,8,1
50,META,50680,SAN CARLOS DE GUAROA,2011,11,1
50,META,50680,SAN CARLOS DE GUAROA,2012,6,2
50,META,50680,SAN CARLOS DE GUAROA,2012,12,1
50,META,50680,SAN CARLOS DE GUAROA,2013,7,1
50,META,50680,SAN CARLOS DE GUAROA,2015,2,3
50,META,50680,SAN CARLOS DE GUAROA,2015,5,1
50,META,50680,SAN CARLOS DE GUAROA,2016,2,1
50,META,50680,SAN CARLOS DE GUAROA,2016,6,1
50,META,50680,SAN CARLOS DE GUAROA,2016,7,2
50,META,50680,SAN CARLOS DE GUAROA,2016,10,1
50,META,50680,SAN CARLOS DE GUAROA,2016,11,1
50,META,50680,SAN CARLOS DE GUAROA,2016,12,2
50,META,50680,SAN CARLOS DE GUAROA,2017,3,1
50,META,50680,SAN CARLOS DE GUAROA,2017,10,2
50,META,50680,SAN CARLOS DE GUAROA,2017,11,1
50,META,50680,SAN CARLOS DE GUAROA,2018,1,1
50,META,50680,SAN CARLOS DE GUAROA,2018,5,1
50,META,50680,SAN CARLOS DE GUAROA,2018,7,1
50,META,50680,SAN CARLOS DE GUAROA,2018,10,2
50,META,50680,SAN CARLOS DE GUAROA,2018,11,1
50,META,50680,SAN CARLOS DE GUAROA,2019,2,1
50,META,50680,SAN CARLOS DE GUAROA,2019,3,1
50,META,50680,SAN CARLOS DE GUAROA,2019,7,1
50,META,50680,SAN CARLOS DE GUAROA,2019,8,3
50,META,50680,SAN CARLOS DE GUAROA,2019,10,1
50,META,50680,SAN CARLOS DE GUAROA,2019,12,1
50,META,50680,SAN CARLOS DE GUAROA,2020,1,1
50,META,50680,SAN CARLOS DE GUAROA,2020,2,1
50,META,50680,SAN CARLOS DE GUAROA,2020,6,2
50,META,50680,SAN CARLOS DE GUAROA,2020,12,2
50,META,50680,SAN CARLOS DE GUAROA,2021,5,1
50,META,50680,SAN CARLOS DE GUAROA,2021,6,1
50,META,50680,SAN CARLOS DE GUAROA,2021,7,1
50,META,50680,SAN CARLOS DE GUAROA,2021,12,1
50,META,50680,SAN CARLOS DE GUAROA,2022,1,1
50,META,50680,SAN CARLOS DE GUAROA,2022,7,1
50,META,50680,SAN CARLOS DE GUAROA,2022,8,1
50,META,50680,SAN CARLOS DE GUAROA,2022,9,2
50,META,50680,SAN CARLOS DE GUAROA,2023,1,1
50,META,50680,SAN CARLOS DE GUAROA,2023,2,1
50,META,50680,SAN CARLOS DE GUAROA,2023,3,1
50,META,50680,SAN CARLOS DE GUAROA,2023,4,5
50,META,50680,SAN CARLOS DE GUAROA,2023,8,3
50,META,50680,SAN CARLOS DE GUAROA,2023,9,2
50,META,50680,SAN CARLOS DE GUAROA,2023,10,1
50,META,50680,SAN CARLOS DE GUAROA,2023,12,3
50,META,50680,SAN CARLOS DE GUAROA,2024,1,2
50,META,50680,SAN CARLOS DE GUAROA,2024,2,1
50,META,50680,SAN CARLOS DE GUAROA,2024,3,1
50,META,50680,SAN CARLOS DE GUAROA,2024,4,2
50,META,50680,SAN CARLOS DE GUAROA,2024,6,2
50,META,50680,SAN CARLOS DE GUAROA,2024,10,4
50,META,50680,SAN CARLOS DE GUAROA,2024,11,1
50,META,50680,SAN CARLOS DE GUAROA,2025,2,1
50,META,50680,SAN CARLOS DE GUAROA,2025,3,1
50,META,50680,SAN CARLOS DE GUAROA,2025,4,1
50,META,50680,SAN CARLOS DE GUAROA,2025,5,1
50,META,50680,SAN CARLOS DE GUAROA,2025,11,1
50,META,50683,SAN JUAN DE ARAMA,2004,1,2
50,META,50683,SAN JUAN DE ARAMA,2004,8,1
50,META,50683,SAN JUAN DE ARAMA,2006,5,1
50,META,50683,SAN JUAN DE ARAMA,2006,6,1
50,META,50683,SAN JUAN DE ARAMA,2006,7,2
50,META,50683,SAN JUAN DE ARAMA,2006,12,1
50,META,50683,SAN JUAN DE ARAMA,2007,2,2
50,META,50683,SAN JUAN DE ARAMA,2009,2,1
50,META,50683,SAN JUAN DE ARAMA,2009,4,1
50,META,50683,SAN JUAN DE ARAMA,2010,1,3
50,META,50683,SAN JUAN DE ARAMA,2010,3,1
50,META,50683,SAN JUAN DE ARAMA,2010,4,2
50,META,50683,SAN JUAN DE ARAMA,2010,5,1
50,META,50683,SAN JUAN DE ARAMA,2010,6,1
50,META,50683,SAN JUAN DE ARAMA,2010,7,1
50,META,50683,SAN JUAN DE ARAMA,2010,9,1
50,META,50683,SAN JUAN DE ARAMA,2011,1,2
50,META,50683,SAN JUAN DE ARAMA,2011,2,2
50,META,50683,SAN JUAN DE ARAMA,2011,5,1
50,META,50683,SAN JUAN DE ARAMA,2011,7,1
50,META,50683,SAN JUAN DE ARAMA,2012,2,1
50,META,50683,SAN JUAN DE ARAMA,2012,3,1
50,META,50683,SAN JUAN DE ARAMA,2012,4,1
50,META,50683,SAN JUAN DE ARAMA,2012,10,1
50,META,50683,SAN JUAN DE ARAMA,2013,1,1
50,META,50683,SAN JUAN DE ARAMA,2013,4,2
50,META,50683,SAN JUAN DE ARAMA,2013,10,1
50,META,50683,SAN JUAN DE ARAMA,2015,10,1
50,META,50683,SAN JUAN DE ARAMA,2016,10,1
50,META,50683,SAN JUAN DE ARAMA,2016,12,1
50,META,50683,SAN JUAN DE ARAMA,2017,2,2
50,META,50683,SAN JUAN DE ARAMA,2017,3,2
50,META,50683,SAN JUAN DE ARAMA,2017,5,2
50,META,50683,SAN JUAN DE ARAMA,2017,6,1
50,META,50683,SAN JUAN DE ARAMA,2017,8,1
50,META,50683,SAN JUAN DE ARAMA,2017,11,1
50,META,50683,SAN JUAN DE ARAMA,2018,7,1
50,META,50683,SAN JUAN DE ARAMA,2018,8,1
50,META,50683,SAN JUAN DE ARAMA,2018,10,1
50,META,50683,SAN JUAN DE ARAMA,2018,12,1
50,META,50683,SAN JUAN DE ARAMA,2019,2,1
50,META,50683,SAN JUAN DE ARAMA,2019,11,1
50,META,50683,SAN JUAN DE ARAMA,2019,12,1
50,META,50683,SAN JUAN DE ARAMA,2020,2,2
50,META,50683,SAN JUAN DE ARAMA,2020,3,1
50,META,50683,SAN JUAN DE ARAMA,2020,12,1
50,META,50683,SAN JUAN DE ARAMA,2021,1,1
50,META,50683,SAN JUAN DE ARAMA,2021,2,1
50,META,50683,SAN JUAN DE ARAMA,2021,5,1
50,META,50683,SAN JUAN DE ARAMA,2021,6,1
50,META,50683,SAN JUAN DE ARAMA,2021,10,1
50,META,50683,SAN JUAN DE ARAMA,2021,11,1
50,META,50683,SAN JUAN DE ARAMA,2021,12,1
50,META,50683,SAN JUAN DE ARAMA,2022,1,1
50,META,50683,SAN JUAN DE ARAMA,2022,2,1
50,META,50683,SAN JUAN DE ARAMA,2022,5,1
50,META,50683,SAN JUAN DE ARAMA,2022,8,2
50,META,50683,SAN JUAN DE ARAMA,2022,9,2
50,META,50683,SAN JUAN DE ARAMA,2022,11,1
50,META,50683,SAN JUAN DE ARAMA,2022,12,2
50,META,50683,SAN JUAN DE ARAMA,2023,1,3
50,META,50683,SAN JUAN DE ARAMA,2023,3,3
50,META,50683,SAN JUAN DE ARAMA,2023,4,1
50,META,50683,SAN JUAN DE ARAMA,2023,5,1
50,META,50683,SAN JUAN DE ARAMA,2023,7,2
50,META,50683,SAN JUAN DE ARAMA,2023,10,3
50,META,50683,SAN JUAN DE ARAMA,2024,6,2
50,META,50683,SAN JUAN DE ARAMA,2024,8,1
50,META,50683,SAN JUAN DE ARAMA,2024,10,3
50,META,50683,SAN JUAN DE ARAMA,2025,1,1
50,META,50683,SAN JUAN DE ARAMA,2025,4,1
50,META,50683,SAN JUAN DE ARAMA,2025,7,1
50,META,50683,SAN JUAN DE ARAMA,2025,9,1
50,META,50683,SAN JUAN DE ARAMA,2025,11,1
50,META,50686,SAN JUANITO,2018,11,1
50,META,50686,SAN JUANITO,2022,4,1
50,META,50689,SAN MARTIN,2003,5,1
50,META,50689,SAN MARTIN,2004,9,1
50,META,50689,SAN MARTIN,2005,3,1
50,META,50689,SAN MARTIN,2005,5,1
50,META,50689,SAN MARTIN,2005,6,2
50,META,50689,SAN MARTIN,2005,9,1
50,META,50689,SAN MARTIN,2005,10,1
50,META,50689,SAN MARTIN,2005,12,1
50,META,50689,SAN MARTIN,2006,1,1
50,META,50689,SAN MARTIN,2006,2,1
50,META,50689,SAN MARTIN,2006,3,2
50,META,50689,SAN MARTIN,2006,4,1
50,META,50689,SAN MARTIN,2006,5,3
50,META,50689,SAN MARTIN,2006,6,4
50,META,50689,SAN MARTIN,2006,7,2
50,META,50689,SAN MARTIN,2006,8,3
50,META,50689,SAN MARTIN,2006,9,7
50,META,50689,SAN MARTIN,2006,12,1
50,META,50689,SAN MARTIN,2007,1,3
50,META,50689,SAN MARTIN,2007,2,1
50,META,50689,SAN MARTIN,2007,3,1
50,META,50689,SAN MARTIN,2007,6,3
50,META,50689,SAN MARTIN,2007,7,1
50,META,50689,SAN MARTIN,2007,8,1
50,META,50689,SAN MARTIN,2007,11,2
50,META,50689,SAN MARTIN,2009,1,4
50,META,50689,SAN MARTIN,2009,4,4
50,META,50689,SAN MARTIN,2009,5,3
50,META,50689,SAN MARTIN,2009,6,1
50,META,50689,SAN MARTIN,2009,8,2
50,META,50689,SAN MARTIN,2009,9,2
50,META,50689,SAN MARTIN,2009,11,2
50,META,50689,SAN MARTIN,2009,12,1
50,META,50689,SAN MARTIN,2010,1,4
50,META,50689,SAN MARTIN,2010,2,7
50,META,50689,SAN MARTIN,2010,3,3
50,META,50689,SAN MARTIN,2010,4,2
50,META,50689,SAN MARTIN,2010,5,1
50,META,50689,SAN MARTIN,2010,6,1
50,META,50689,SAN MARTIN,2010,7,2
50,META,50689,SAN MARTIN,2010,8,4
50,META,50689,SAN MARTIN,2010,9,1
50,META,50689,SAN MARTIN,2010,10,2
50,META,50689,SAN MARTIN,2010,11,3
50,META,50689,SAN MARTIN,2010,12,1
50,META,50689,SAN MARTIN,2011,1,1
50,META,50689,SAN MARTIN,2011,2,3
50,META,50689,SAN MARTIN,2011,3,2
50,META,50689,SAN MARTIN,2011,4,4
50,META,50689,SAN MARTIN,2011,5,6
50,META,50689,SAN MARTIN,2011,6,1
50,META,50689,SAN MARTIN,2011,7,1
50,META,50689,SAN MARTIN,2011,8,3
50,META,50689,SAN MARTIN,2011,10,4
50,META,50689,SAN MARTIN,2012,1,2
50,META,50689,SAN MARTIN,2012,2,3
50,META,50689,SAN MARTIN,2012,3,2
50,META,50689,SAN MARTIN,2012,4,1
50,META,50689,SAN MARTIN,2012,5,5
50,META,50689,SAN MARTIN,2012,7,4
50,META,50689,SAN MARTIN,2012,8,5
50,META,50689,SAN MARTIN,2012,9,3
50,META,50689,SAN MARTIN,2012,10,3
50,META,50689,SAN MARTIN,2012,11,8
50,META,50689,SAN MARTIN,2012,12,1
50,META,50689,SAN MARTIN,2013,1,2
50,META,50689,SAN MARTIN,2013,3,2
50,META,50689,SAN MARTIN,2013,4,1
50,META,50689,SAN MARTIN,2013,5,3
50,META,50689,SAN MARTIN,2013,6,1
50,META,50689,SAN MARTIN,2013,7,5
50,META,50689,SAN MARTIN,2013,8,3
50,META,50689,SAN MARTIN,2013,9,1
50,META,50689,SAN MARTIN,2013,10,3
50,META,50689,SAN MARTIN,2013,11,1
50,META,50689,SAN MARTIN,2013,12,1
50,META,50689,SAN MARTIN,2014,1,1
50,META,50689,SAN MARTIN,2014,2,1
50,META,50689,SAN MARTIN,2014,3,1
50,META,50689,SAN MARTIN,2014,5,1
50,META,50689,SAN MARTIN,2014,6,3
50,META,50689,SAN MARTIN,2014,7,2
50,META,50689,SAN MARTIN,2014,8,2
50,META,50689,SAN MARTIN,2014,9,3
50,META,50689,SAN MARTIN,2014,10,1
50,META,50689,SAN MARTIN,2014,11,2
50,META,50689,SAN MARTIN,2014,12,8
50,META,50689,SAN MARTIN,2015,1,3
50,META,50689,SAN MARTIN,2015,3,1
50,META,50689,SAN MARTIN,2015,4,1
50,META,50689,SAN MARTIN,2015,5,1
50,META,50689,SAN MARTIN,2015,9,1
50,META,50689,SAN MARTIN,2015,11,3
50,META,50689,SAN MARTIN,2015,12,2
50,META,50689,SAN MARTIN,2016,1,2
50,META,50689,SAN MARTIN,2016,2,3
50,META,50689,SAN MARTIN,2016,3,2
50,META,50689,SAN MARTIN,2016,4,2
50,META,50689,SAN MARTIN,2016,5,3
50,META,50689,SAN MARTIN,2016,6,1
50,META,50689,SAN MARTIN,2016,7,1
50,META,50689,SAN MARTIN,2016,9,1
50,META,50689,SAN MARTIN,2016,10,3
50,META,50689,SAN MARTIN,2016,11,5
50,META,50689,SAN MARTIN,2016,12,1
50,META,50689,SAN MARTIN,2017,2,4
50,META,50689,SAN MARTIN,2017,3,6
50,META,50689,SAN MARTIN,2017,4,6
50,META,50689,SAN MARTIN,2017,5,3
50,META,50689,SAN MARTIN,2017,6,4
50,META,50689,SAN MARTIN,2017,7,1
50,META,50689,SAN MARTIN,2017,8,1
50,META,50689,SAN MARTIN,2017,10,4
50,META,50689,SAN MARTIN,2017,11,6
50,META,50689,SAN MARTIN,2017,12,2
50,META,50689,SAN MARTIN,2018,1,2
50,META,50689,SAN MARTIN,2018,3,1
50,META,50689,SAN MARTIN,2018,5,2
50,META,50689,SAN MARTIN,2018,6,2
50,META,50689,SAN MARTIN,2018,7,2
50,META,50689,SAN MARTIN,2018,8,2
50,META,50689,SAN MARTIN,2018,10,6
50,META,50689,SAN MARTIN,2018,11,3
50,META,50689,SAN MARTIN,2018,12,2
50,META,50689,SAN MARTIN,2019,1,6
50,META,50689,SAN MARTIN,2019,2,1
50,META,50689,SAN MARTIN,2019,3,2
50,META,50689,SAN MARTIN,2019,4,1
50,META,50689,SAN MARTIN,2019,5,1
50,META,50689,SAN MARTIN,2019,6,2
50,META,50689,SAN MARTIN,2019,7,1
50,META,50689,SAN MARTIN,2019,8,1
50,META,50689,SAN MARTIN,2019,9,3
50,META,50689,SAN MARTIN,2019,10,1
50,META,50689,SAN MARTIN,2019,11,8
50,META,50689,SAN MARTIN,2019,12,7
50,META,50689,SAN MARTIN,2020,1,4
50,META,50689,SAN MARTIN,2020,2,3
50,META,50689,SAN MARTIN,2020,4,1
50,META,50689,SAN MARTIN,2020,5,2
50,META,50689,SAN MARTIN,2020,6,3
50,META,50689,SAN MARTIN,2020,7,2
50,META,50689,SAN MARTIN,2020,8,3
50,META,50689,SAN MARTIN,2020,9,1
50,META,50689,SAN MARTIN,2020,11,1
50,META,50689,SAN MARTIN,2020,12,1
50,META,50689,SAN MARTIN,2021,1,5
50,META,50689,SAN MARTIN,2021,2,4
50,META,50689,SAN MARTIN,2021,3,1
50,META,50689,SAN MARTIN,2021,4,5
50,META,50689,SAN MARTIN,2021,6,3
50,META,50689,SAN MARTIN,2021,7,1
50,META,50689,SAN MARTIN,2021,8,5
50,META,50689,SAN MARTIN,2021,9,3
50,META,50689,SAN MARTIN,2021,10,1
50,META,50689,SAN MARTIN,2021,11,18
50,META,50689,SAN MARTIN,2021,12,2
50,META,50689,SAN MARTIN,2022,1,4
50,META,50689,SAN MARTIN,2022,2,1
50,META,50689,SAN MARTIN,2022,3,4
50,META,50689,SAN MARTIN,2022,4,1
50,META,50689,SAN MARTIN,2022,6,5
50,META,50689,SAN MARTIN,2022,7,5
50,META,50689,SAN MARTIN,2022,8,2
50,META,50689,SAN MARTIN,2022,9,1
50,META,50689,SAN MARTIN,2022,10,6
50,META,50689,SAN MARTIN,2022,11,3
50,META,50689,SAN MARTIN,2022,12,2
50,META,50689,SAN MARTIN,2023,1,2
50,META,50689,SAN MARTIN,2023,2,3
50,META,50689,SAN MARTIN,2023,3,3
50,META,50689,SAN MARTIN,2023,4,3
50,META,50689,SAN MARTIN,2023,5,3
50,META,50689,SAN MARTIN,2023,6,6
50,META,50689,SAN MARTIN,2023,7,6
50,META,50689,SAN MARTIN,2023,8,2
50,META,50689,SAN MARTIN,2023,9,3
50,META,50689,SAN MARTIN,2023,10,1
50,META,50689,SAN MARTIN,2023,11,15
50,META,50689,SAN MARTIN,2023,12,5
50,META,50689,SAN MARTIN,2024,1,4
50,META,50689,SAN MARTIN,2024,2,1
50,META,50689,SAN MARTIN,2024,4,1
50,META,50689,SAN MARTIN,2024,6,4
50,META,50689,SAN MARTIN,2024,7,4
50,META,50689,SAN MARTIN,2024,8,1
50,META,50689,SAN MARTIN,2024,9,2
50,META,50689,SAN MARTIN,2024,10,3
50,META,50689,SAN MARTIN,2024,11,17
50,META,50689,SAN MARTIN,2024,12,3
50,META,50689,SAN MARTIN,2025,1,5
50,META,50689,SAN MARTIN,2025,2,2
50,META,50689,SAN MARTIN,2025,3,1
50,META,50689,SAN MARTIN,2025,4,6
50,META,50689,SAN MARTIN,2025,5,4
50,META,50689,SAN MARTIN,2025,6,2
50,META,50689,SAN MARTIN,2025,7,8
50,META,50689,SAN MARTIN,2025,8,3
50,META,50689,SAN MARTIN,2025,9,3
50,META,50689,SAN MARTIN,2025,10,3
50,META,50689,SAN MARTIN,2025,11,8
50,META,50711,VISTAHERMOSA,2003,7,1
50,META,50711,VISTAHERMOSA,2004,8,1
50,META,50711,VISTAHERMOSA,2005,9,2
50,META,50711,VISTAHERMOSA,2006,1,1
50,META,50711,VISTAHERMOSA,2006,3,1
50,META,50711,VISTAHERMOSA,2006,4,2
50,META,50711,VISTAHERMOSA,2006,5,2
50,META,50711,VISTAHERMOSA,2006,7,1
50,META,50711,VISTAHERMOSA,2006,9,1
50,META,50711,VISTAHERMOSA,2007,9,1
50,META,50711,VISTAHERMOSA,2007,12,1
50,META,50711,VISTAHERMOSA,2009,2,1
50,META,50711,VISTAHERMOSA,2009,5,3
50,META,50711,VISTAHERMOSA,2009,6,4
50,META,50711,VISTAHERMOSA,2009,8,3
50,META,50711,VISTAHERMOSA,2009,9,2
50,META,50711,VISTAHERMOSA,2009,10,1
50,META,50711,VISTAHERMOSA,2009,11,1
50,META,50711,VISTAHERMOSA,2010,3,1
50,META,50711,VISTAHERMOSA,2010,5,1
50,META,50711,VISTAHERMOSA,2010,6,1
50,META,50711,VISTAHERMOSA,2010,8,4
50,META,50711,VISTAHERMOSA,2011,2,1
50,META,50711,VISTAHERMOSA,2011,3,1
50,META,50711,VISTAHERMOSA,2011,6,1
50,META,50711,VISTAHERMOSA,2011,9,1
50,META,50711,VISTAHERMOSA,2011,10,1
50,META,50711,VISTAHERMOSA,2011,11,1
50,META,50711,VISTAHERMOSA,2012,3,1
50,META,50711,VISTAHERMOSA,2012,4,2
50,META,50711,VISTAHERMOSA,2012,5,1
50,META,50711,VISTAHERMOSA,2012,8,1
50,META,50711,VISTAHERMOSA,2012,9,2
50,META,50711,VISTAHERMOSA,2012,11,2
50,META,50711,VISTAHERMOSA,2013,3,1
50,META,50711,VISTAHERMOSA,2013,5,1
50,META,50711,VISTAHERMOSA,2013,8,1
50,META,50711,VISTAHERMOSA,2014,3,2
50,META,50711,VISTAHERMOSA,2014,4,2
50,META,50711,VISTAHERMOSA,2014,7,2
50,META,50711,VISTAHERMOSA,2014,8,1
50,META,50711,VISTAHERMOSA,2015,8,2
50,META,50711,VISTAHERMOSA,2016,9,1
50,META,50711,VISTAHERMOSA,2016,11,1
50,META,50711,VISTAHERMOSA,2016,12,2
50,META,50711,VISTAHERMOSA,2017,1,2
50,META,50711,VISTAHERMOSA,2017,2,2
50,META,50711,VISTAHERMOSA,2017,3,5
50,META,50711,VISTAHERMOSA,2017,5,1
50,META,50711,VISTAHERMOSA,2017,6,1
50,META,50711,VISTAHERMOSA,2017,9,2
50,META,50711,VISTAHERMOSA,2018,2,1
50,META,50711,VISTAHERMOSA,2018,4,1
50,META,50711,VISTAHERMOSA,2018,5,2
50,META,50711,VISTAHERMOSA,2018,8,2
50,META,50711,VISTAHERMOSA,2018,9,3
50,META,50711,VISTAHERMOSA,2018,10,1
50,META,50711,VISTAHERMOSA,2018,12,1
50,META,50711,VISTAHERMOSA,2019,1,1
50,META,50711,VISTAHERMOSA,2019,2,2
50,META,50711,VISTAHERMOSA,2019,8,1
50,META,50711,VISTAHERMOSA,2019,11,2
50,META,50711,VISTAHERMOSA,2019,12,1
50,META,50711,VISTAHERMOSA,2020,7,1
50,META,50711,VISTAHERMOSA,2020,11,1
50,META,50711,VISTAHERMOSA,2021,7,1
50,META,50711,VISTAHERMOSA,2021,8,1
50,META,50711,VISTAHERMOSA,2021,9,1
50,META,50711,VISTAHERMOSA,2021,10,1
50,META,50711,VISTAHERMOSA,2021,11,3
50,META,50711,VISTAHERMOSA,2021,12,1
50,META,50711,VISTAHERMOSA,2022,3,1
50,META,50711,VISTAHERMOSA,2022,6,1
50,META,50711,VISTAHERMOSA,2022,9,2
50,META,50711,VISTAHERMOSA,2022,12,3
50,META,50711,VISTAHERMOSA,2023,2,2
50,META,50711,VISTAHERMOSA,2023,8,2
50,META,50711,VISTAHERMOSA,2023,11,3
50,META,50711,VISTAHERMOSA,2023,12,2
50,META,50711,VISTAHERMOSA,2024,2,1
50,META,50711,VISTAHERMOSA,2024,4,1
50,META,50711,VISTAHERMOSA,2024,5,2
50,META,50711,VISTAHERMOSA,2024,7,1
50,META,50711,VISTAHERMOSA,2024,10,1
50,META,50711,VISTAHERMOSA,2024,11,2
50,META,50711,VISTAHERMOSA,2024,12,1
50,META,50711,VISTAHERMOSA,2025,7,1
50,META,50711,VISTAHERMOSA,2025,8,1
