cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,hectareas_coca
05,ANTIOQUIA,05579,PUERTO BERRÍO,2007,0.0
05,ANTIOQUIA,05585,PUERTO NARE,2007,44.0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2007,0.0
05,ANTIOQUIA,05604,REMEDIOS,2007,142.0
05,ANTIOQUIA,05628,SABANALARGA,2007,0.0
05,ANTIOQUIA,05649,SAN CARLOS,2007,23.0
05,ANTIOQUIA,05652,SAN FRANCISCO,2007,79.0
05,ANTIOQUIA,05660,SAN LUIS,2007,102.0
05,ANTIOQUIA,05665,SAN PEDRO DE URABÁ,2007,0.0
05,ANTIOQUIA,05667,SAN RAFAEL,2007,0.0
05,ANTIOQUIA,05670,SAN ROQUE,2007,0.0
05,ANTIOQUIA,05686,SANTA ROSA DE OSOS,2007,0.0
05,ANTIOQUIA,05736,SEGOVIA,2007,436.0
05,ANTIOQUIA,05756,SONSÓN,2007,25.0
05,ANTIOQUIA,05790,TARAZÁ,2007,0.0
05,ANTIOQUIA,05819,TOLEDO,2007,0.0
05,ANTIOQUIA,05837,TURBO,2007,0.0
05,ANTIOQUIA,05842,URAMITA,2007,0.0
05,ANTIOQUIA,05847,URRAO,2007,3.0
05,ANTIOQUIA,05854,VALDIVIA,2007,0.0
05,ANTIOQUIA,05858,VEGACHÍ,2007,58.0
05,ANTIOQUIA,05873,VIGÍA DEL FUERTE,2007,0.0
05,ANTIOQUIA,05885,YALÍ,2007,53.0
05,ANTIOQUIA,05887,YARUMAL,2007,8.0
05,ANTIOQUIA,05890,YOLOMBÓ,2007,0.0
05,ANTIOQUIA,05893,YONDÓ (Casabe),2007,31.0
05,ANTIOQUIA,05895,ZARAGOZA,2007,0.0
81,ARAUCA,81065,ARAUQUITA,2007,0.0
81,ARAUCA,81300,FORTUL,2007,519.0
81,ARAUCA,81591,PUERTO RONDÓN,2007,18.0
81,ARAUCA,81736,SARAVENA,2007,192.0
81,ARAUCA,81794,TAME,2007,297.0
13,BOLÍVAR,13006,ACHÍ,2007,20.0
13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2007,57.0
13,BOLÍVAR,13042,ARENAL,2007,221.0
13,BOLÍVAR,13074,BARRANCO DE LOBA,2007,63.0
13,BOLÍVAR,13160,CANTAGALLO,2007,485.0
13,BOLÍVAR,13268,EL PEÑÓN,2007,0.0
13,BOLÍVAR,13458,MONTECRISTO,2007,0.0
13,BOLÍVAR,13473,MORALES,2007,285.0
13,BOLÍVAR,13490,NOROSI,2007,0.0
13,BOLÍVAR,13600,RIOVIEJO,2007,357.0
13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2007,130.0
13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2007,144.0
13,BOLÍVAR,13670,SAN PABLO,2007,579.0
13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2007,958.0
13,BOLÍVAR,13744,SIMITÍ,2007,581.0
13,BOLÍVAR,13810,TIQUISIO (Puerto Rico),2007,513.0
15,BOYACÁ,15212,COPER,2007,0.0
15,BOYACÁ,15223,CUBARÁ,2007,0.0
15,BOYACÁ,15401,LA VICTORIA,2007,0.0
15,BOYACÁ,15442,MARIPÍ,2007,0.0
15,BOYACÁ,15480,MUZO,2007,0.0
15,BOYACÁ,15507,OTANCHE,2007,52.0
15,BOYACÁ,15531,PAUNA,2007,0.0
15,BOYACÁ,15572,PUERTO BOYACÁ,2007,22.0
15,BOYACÁ,15580,QUÍPAMA,2007,0.0
15,BOYACÁ,15681,SAN PABLO DE BORBUR,2007,5.0
15,BOYACÁ,15696,SANTA SOFÍA,2007,0.0
15,BOYACÁ,15832,TUNUNGUÁ,2007,0.0
17,CALDAS,17433,MANZANARES,2007,0.0
17,CALDAS,17495,NORCASIA,2007,28.0
17,CALDAS,17541,PENSILVANIA,2007,7.0
17,CALDAS,17662,SAMANÁ,2007,21.0
17,CALDAS,17867,VICTORIA,2007,0.0
18,CAQUETÁ,18029,ALBANIA,2007,61.0
18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2007,30.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2007,0.0
18,CAQUETÁ,18205,CURILLO,2007,283.0
18,CAQUETÁ,18247,EL DONCELLO,2007,84.0
18,CAQUETÁ,18256,EL PAUJIL,2007,88.0
18,CAQUETÁ,18001,FLORENCIA,2007,19.0
18,CAQUETÁ,18460,MILÁN,2007,532.0
18,CAQUETÁ,18410,MONTAÑITA,2007,637.0
18,CAQUETÁ,18479,MORELIA,2007,5.0
18,CAQUETÁ,18592,PUERTO RICO,2007,191.0
18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2007,353.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2007,380.0
18,CAQUETÁ,18756,SOLANO,2007,0.0
18,CAQUETÁ,18785,SOLITA,2007,195.0
18,CAQUETÁ,18860,VALPARAÍSO,2007,291.0
19,CAUCA,19022,ALMAGUER,2007,0.0
19,CAUCA,19050,ARGELIA,2007,637.0
19,CAUCA,19075,BALBOA,2007,192.0
19,CAUCA,19100,BOLÍVAR,2007,14.0
19,CAUCA,19110,BUENOS AIRES,2007,0.0
19,CAUCA,19130,CAJIBÍO,2007,0.0
19,CAUCA,19137,CALDONO,2007,0.0
19,CAUCA,19142,CALOTO,2007,0.0
19,CAUCA,19212,CORINTO,2007,0.0
19,CAUCA,19256,EL TAMBO,2007,803.0
19,CAUCA,19290,FLORENCIA,2007,0.0
19,CAUCA,19318,GUAPI,2007,414.0
19,CAUCA,19364,JAMBALÓ,2007,0.0
19,CAUCA,19392,LA SIERRA,2007,0.0
19,CAUCA,19397,LA VEGA,2007,0.0
19,CAUCA,19418,LÓPEZ,2007,273.0
19,CAUCA,19450,MERCADERES,2007,8.0
19,CAUCA,19455,MIRANDA,2007,0.0
19,CAUCA,19473,MORALES,2007,118.0
19,CAUCA,19532,PATÍA  (El Bordo),2007,48.0
19,CAUCA,19533,PIAMONTE,2007,669.0
19,CAUCA,19548,PIENDAMÓ,2007,0.0
19,CAUCA,19622,ROSAS,2007,0.0
19,CAUCA,19701,SANTA ROSA,2007,0.0
19,CAUCA,19698,SANTANDER DE QUILICHAO,2007,0.0
19,CAUCA,19760,SOTARÁ (Paispamba),2007,0.0
19,CAUCA,19780,SUÁREZ,2007,32.0
19,CAUCA,19785,SUCRE,2007,0.0
19,CAUCA,19807,TIMBÍO,2007,0.0
19,CAUCA,19809,TIMBIQUÍ,2007,960.0
19,CAUCA,19821,TORIBÍO,2007,0.0
20,CESAR,20178,CHIRIGUANÁ,2007,0.0
20,CESAR,20310,GONZÁLEZ,2007,0.0
20,CESAR,20517,PAILITAS,2007,0.0
20,CESAR,20710,SAN ALBERTO,2007,0.0
20,CESAR,20770,SAN MARTÍN,2007,0.0
27,CHOCÓ,27006,ACANDÍ,2007,0.0
27,CHOCÓ,27025,ALTO BAUDÓ (Pie de Pató),2007,259.0
27,CHOCÓ,27050,ATRATO (Yuto),2007,0.0
27,CHOCÓ,27075,BAHÍA SOLANO (Mutis),2007,0.0
27,CHOCÓ,27077,BAJO BAUDÓ  (Pizarro),2007,353.0
27,CHOCÓ,27099,BOJAYÁ (Bellavista),2007,0.0
27,CHOCÓ,27150,CARMEN DEL DARIÉN  (Curbaradó),2007,0.0
27,CHOCÓ,27205,CONDOTO,2007,6.0
27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,2007,25.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,2007,11.0
27,CHOCÓ,27361,ISTMINA,2007,205.0
27,CHOCÓ,27372,JURADÓ,2007,0.0
27,CHOCÓ,27413,LLORÓ,2007,0.0
27,CHOCÓ,27425,MEDIO ATRATO (Beté),2007,0.0
27,CHOCÓ,27430,MEDIO BAUDÓ (Boca de Pepé),2007,77.0
27,CHOCÓ,27450,MEDIO SAN JUAN (Andagoya),2007,0.0
27,CHOCÓ,27491,NÓVITA,2007,76.0
27,CHOCÓ,27495,NUQUÍ,2007,8.0
27,CHOCÓ,27001,QUIBDÓ,2007,3.0
27,CHOCÓ,27580,RÍO IRÓ (Santa Rita),2007,0.0
27,CHOCÓ,27600,RÍO QUITO (Paimadó),2007,22.0
27,CHOCÓ,27615,RIOSUCIO,2007,0.0
27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2007,7.0
27,CHOCÓ,27745,SIPÍ,2007,28.0
27,CHOCÓ,27787,TADÓ,2007,0.0
27,CHOCÓ,27800,UNGUÍA,2007,0.0
27,CHOCÓ,27810,UNIÓN PANAMERICANA (Ánimas),2007,0.0
23,CÓRDOBA,23350,LA APARTADA,2007,0.0
23,CÓRDOBA,23466,MONTELÍBANO,2007,360.0
23,CÓRDOBA,23580,PUERTO LIBERTADOR,2007,0.0
23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,2007,0.0
23,CÓRDOBA,23807,TIERRALTA,2007,414.0
23,CÓRDOBA,23855,VALENCIA,2007,0.0
25,CUNDINAMARCA,25148,CAPARRAPÍ,2007,4.0
25,CUNDINAMARCA,25518,PAIME,2007,2.0
25,CUNDINAMARCA,25823,TOPAIPÍ,2007,1.0
25,CUNDINAMARCA,25885,YACOPÍ,2007,124.0
94,GUAINÍA,94343,BARRANCO MINA (Cor. Departamental),2007,308.0
94,GUAINÍA,94001,INIRIDA,2007,150.0
94,GUAINÍA,94663,MAPIRIPANA (Cor. Departamental),2007,0.0
94,GUAINÍA,94888,MORICHAL (Morichal Nuevo) (Cor. Departamental),2007,102.0
94,GUAINÍA,94887,PANÁ PANÁ (Campo Alegre) (Cor. Departamental),2007,28.0
94,GUAINÍA,94884,PUERTO COLOMBIA (Cor. Departamental),2007,35.0
95,GUAVIARE,95015,CALAMAR,2007,0.0
95,GUAVIARE,95025,EL RETORNO,2007,0.0
95,GUAVIARE,95200,MIRAFLORES,2007,0.0
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,2007,0.0
44,LA GUAJIRA,44090,DIBULLA,2007,87.0
44,LA GUAJIRA,44001,RIOHACHA,2007,0.0
47,MAGDALENA,47053,ARACATACA,2007,0.0
47,MAGDALENA,47189,CIÉNAGA,2007,1.0
47,MAGDALENA,47288,FUNDACIÓN,2007,0.0
47,MAGDALENA,47001,SANTA MARTA (Distrito Turístico Cultural e Histórico),2007,277.0
50,META,50350,LA MACARENA,2007,565.0
50,META,50400,LEJANÍAS,2007,0.0
50,META,50325,MAPIRIPÁN,2007,0.0
50,META,50330,MESETAS,2007,56.0
50,META,50450,PUERTO CONCORDIA,2007,182.0
50,META,50568,PUERTO GAITÁN,2007,231.0
50,META,50577,PUERTO LLERAS,2007,494.0
50,META,50573,PUERTO LÓPEZ,2007,0.0
50,META,50590,PUERTO RICO,2007,0.0
50,META,50683,SAN JUAN DE ARAMA,2007,116.0
50,META,50689,SAN MARTÍN,2007,1.0
50,META,50370,URIBE,2007,61.0
50,META,50711,VISTAHERMOSA,2007,0.0
52,NARIÑO,52036,ANCUYA,2007,17.0
52,NARIÑO,52079,BARBACOAS,2007,0.0
52,NARIÑO,52110,BUESACO,2007,0.0
52,NARIÑO,52207,CONSACÁ,2007,0.0
52,NARIÑO,52210,CONTADERO,2007,0.0
52,NARIÑO,52215,CÓRDOBA,2007,0.0
52,NARIÑO,52227,CUMBAL,2007,0.0
52,NARIÑO,52233,CUMBITARA,2007,452.0
52,NARIÑO,52250,EL CHARCO,2007,0.0
52,NARIÑO,52254,EL PEÑOL,2007,91.0
52,NARIÑO,52256,EL ROSARIO,2007,434.0
52,NARIÑO,52260,EL TAMBO,2007,13.0
52,NARIÑO,52520,FRANCISCO PIZARRO (Salahonda),2007,501.0
52,NARIÑO,52356,IPIALES,2007,123.0
52,NARIÑO,52381,LA FLORIDA,2007,0.0
52,NARIÑO,52385,LA LLANADA,2007,0.0
52,NARIÑO,52390,LA TOLA,2007,184.0
52,NARIÑO,52405,LEIVA,2007,185.0
52,NARIÑO,52411,LINARES,2007,22.0
52,NARIÑO,52418,LOS ANDES (Sotomayor),2007,81.0
52,NARIÑO,52427,MAGÜÍ (Payán),2007,0.0
52,NARIÑO,52435,MALLAMA (Piedrancha),2007,1.0
52,NARIÑO,52473,MOSQUERA,2007,188.0
52,NARIÑO,52490,OLAYA HERRERA (Bocas de Satinga),2007,0.0
52,NARIÑO,52540,POLICARPA,2007,773.0
52,NARIÑO,52573,PUERRES,2007,0.0
52,NARIÑO,52612,RICAURTE,2007,53.0
52,NARIÑO,52621,ROBERTO PAYÁN (San José),2007,0.0
52,NARIÑO,52678,SAMANIEGO,2007,24.0
52,NARIÑO,52693,SAN PABLO,2007,0.0
52,NARIÑO,52683,SANDONÁ,2007,0.0
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2007,700.0
52,NARIÑO,52699,SANTA CRUZ (Guachavés),2007,0.0
52,NARIÑO,52835,TUMACO,2007,0.0
54,NORTE DE SANTANDER,54003,ÁBREGO,2007,0.0
54,NORTE DE SANTANDER,54109,BUCARASICA,2007,2.0
54,NORTE DE SANTANDER,54128,CÁCHIRA,2007,2.0
54,NORTE DE SANTANDER,54206,CONVENCIÓN,2007,41.0
54,NORTE DE SANTANDER,54001,CÚCUTA,2007,0.0
54,NORTE DE SANTANDER,54245,EL CARMEN,2007,58.0
54,NORTE DE SANTANDER,54250,EL TARRA,2007,764.0
54,NORTE DE SANTANDER,54261,EL ZULIA,2007,0.0
54,NORTE DE SANTANDER,54344,HACARÍ,2007,0.0
54,NORTE DE SANTANDER,54385,LA ESPERANZA,2007,64.0
54,NORTE DE SANTANDER,54398,LA PLAYA,2007,0.0
54,NORTE DE SANTANDER,54418,LOURDES,2007,0.0
54,NORTE DE SANTANDER,54498,OCAÑA,2007,0.0
54,NORTE DE SANTANDER,54670,SAN CALIXTO,2007,34.0
54,NORTE DE SANTANDER,54720,SARDINATA,2007,93.0
54,NORTE DE SANTANDER,54800,TEORAMA,2007,186.0
54,NORTE DE SANTANDER,54810,TIBÚ,2007,702.0
54,NORTE DE SANTANDER,54820,TOLEDO,2007,0.0
86,PUTUMAYO,86001,MOCOA,2007,142.0
86,PUTUMAYO,86320,ORITO,2007,0.0
86,PUTUMAYO,86568,PUERTO ASÍS,2007,0.0
86,PUTUMAYO,86569,PUERTO CAICEDO,2007,929.0
86,PUTUMAYO,86571,PUERTO GUZMÁN,2007,0.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,2007,0.0
86,PUTUMAYO,86757,SAN MIGUEL (La Dorada),2007,867.0
86,PUTUMAYO,86760,SANTIAGO,2007,0.0
86,PUTUMAYO,86865,VALLE DEL GUAMUEZ (La Hormiga),2007,0.0
86,PUTUMAYO,86885,VILLAGARZÓN,2007,913.0
68,SANTANDER,68020,ALBANIA,2007,0.0
68,SANTANDER,68092,BETULIA,2007,35.0
68,SANTANDER,68101,BOLÍVAR,2007,742.0
68,SANTANDER,68176,CHIMA,2007,0.0
68,SANTANDER,68190,CIMITARRA,2007,100.0
68,SANTANDER,68209,CONFINES,2007,0.0
68,SANTANDER,68211,CONTRATACIÓN,2007,0.0
68,SANTANDER,68235,EL CARMEN,2007,4.0
68,SANTANDER,68250,EL PEÑÓN,2007,8.0
68,SANTANDER,68255,EL PLAYÓN,2007,0.0
68,SANTANDER,68271,FLORIÁN,2007,6.0
68,SANTANDER,68322,GUAPOTÁ,2007,0.0
68,SANTANDER,68324,GUAVATÁ,2007,0.0
68,SANTANDER,68377,LA BELLEZA,2007,53.0
68,SANTANDER,68397,LA PAZ,2007,0.0
68,SANTANDER,68385,LANDÁZURI,2007,63.0
68,SANTANDER,68524,PALMAS DEL SOCORRO,2007,0.0
68,SANTANDER,68573,PUERTO PARRA,2007,44.0
68,SANTANDER,68615,RIONEGRO,2007,0.0
68,SANTANDER,68655,SABANA DE TORRES,2007,8.0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2007,23.0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2007,14.0
68,SANTANDER,68745,SIMACOTA,2007,13.0
68,SANTANDER,68755,SOCORRO,2007,0.0
68,SANTANDER,68773,SUCRE,2007,204.0
68,SANTANDER,68861,VÉLEZ,2007,8.0
76,VALLE DEL CAUCA,76100,BOLÍVAR,2007,2.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,2007,400.0
76,VALLE DEL CAUCA,76001,CALI,2007,0.0
76,VALLE DEL CAUCA,76126,CALIMA (El Darién),2007,51.0
76,VALLE DEL CAUCA,76233,DAGUA,2007,0.0
76,VALLE DEL CAUCA,76364,JAMUNDÍ,2007,0.0
76,VALLE DEL CAUCA,76834,TULUÁ,2007,0.0
97,VAUPÉS,97161,CARURÚ,2007,157.0
97,VAUPÉS,97001,MITÚ,2007,125.0
97,VAUPÉS,97511,PACOA (Cor. Departamental),2007,16.0
97,VAUPÉS,97777,PAPUNAUA (Cor. Departamental),2007,5.0
97,VAUPÉS,97666,TARAIRA,2007,0.0
97,VAUPÉS,97889,YAVARATÉ (Cor. Departamental),2007,4.0
99,VICHADA,99773,CUMARIBO,2007,0.0
99,VICHADA,99524,LA PRIMAVERA,2007,108.0
99,VICHADA,99624,SANTA ROSALÍA,2007,1.0
91,AMAZONAS,91263,EL ENCANTO (Cor. Departamental),2008,349.0
91,AMAZONAS,91405,LA CHORRERA (Cor. Departamental),2008,349.0
91,AMAZONAS,91407,LA PEDRERA (Cor. Departamental),2008,0.0
91,AMAZONAS,91430,LA VICTORIA (Pacoa) (Cor. Departamental),2008,0.0
91,AMAZONAS,91460,MIRITÍ-PARANÁ (Campoamor) (Cor. Departamental),2008,2.0
91,AMAZONAS,91530,PUERTO ALEGRÍA (Cor. Departamental),2008,95.0
91,AMAZONAS,91536,PUERTO ARICA (Cor. Departamental),2008,0.0
91,AMAZONAS,91669,SANTANDER (Araracuara) (Cor. Departamental),2008,41.0
05,ANTIOQUIA,05031,AMALFI,2008,151.0
05,ANTIOQUIA,05040,ANORÍ,2008,787.0
05,ANTIOQUIA,05045,APARTADÓ,2008,10.0
05,ANTIOQUIA,05055,ARGELIA,2008,1.0
05,ANTIOQUIA,05107,BRICEÑO,2008,85.0
05,ANTIOQUIA,05120,CÁCERES,2008,524.0
05,ANTIOQUIA,05134,CAMPAMENTO,2008,6.0
05,ANTIOQUIA,05142,CARACOLÍ,2008,14.0
05,ANTIOQUIA,05147,CAREPA,2008,4.0
05,ANTIOQUIA,05148,CARMEN DE VIBORAL,2008,0.0
05,ANTIOQUIA,05154,CAUCASIA,2008,2.0
05,ANTIOQUIA,05172,CHIGORODÓ,2008,2.0
05,ANTIOQUIA,05197,COCORNÁ,2008,13.0
05,ANTIOQUIA,05234,DABEIBA,2008,0.0
05,ANTIOQUIA,05250,EL BAGRE,2008,708.0
05,ANTIOQUIA,05284,FRONTINO,2008,0.0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2008,0.0
05,ANTIOQUIA,05361,ITUANGO,2008,228.0
05,ANTIOQUIA,05425,MACEO,2008,0.0
05,ANTIOQUIA,05475,MURINDÓ,2008,0.0
05,ANTIOQUIA,05480,MUTATÁ,2008,0.0
05,ANTIOQUIA,05483,NARIÑO,2008,17.0
05,ANTIOQUIA,05495,NECHÍ,2008,328.0
05,ANTIOQUIA,05490,NECOCLÍ,2008,0.0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2008,2.0
05,ANTIOQUIA,05585,PUERTO NARE,2008,45.0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2008,0.0
05,ANTIOQUIA,05604,REMEDIOS,2008,154.0
05,ANTIOQUIA,05628,SABANALARGA,2008,0.0
05,ANTIOQUIA,05649,SAN CARLOS,2008,17.0
05,ANTIOQUIA,05652,SAN FRANCISCO,2008,235.0
05,ANTIOQUIA,05660,SAN LUIS,2008,271.0
05,ANTIOQUIA,05665,SAN PEDRO DE URABÁ,2008,0.0
05,ANTIOQUIA,05667,SAN RAFAEL,2008,8.0
05,ANTIOQUIA,05670,SAN ROQUE,2008,3.0
05,ANTIOQUIA,05686,SANTA ROSA DE OSOS,2008,0.0
05,ANTIOQUIA,05736,SEGOVIA,2008,307.0
05,ANTIOQUIA,05756,SONSÓN,2008,70.0
05,ANTIOQUIA,05790,TARAZÁ,2008,931.0
05,ANTIOQUIA,05819,TOLEDO,2008,0.0
05,ANTIOQUIA,05837,TURBO,2008,8.0
05,ANTIOQUIA,05842,URAMITA,2008,0.0
05,ANTIOQUIA,05847,URRAO,2008,0.0
05,ANTIOQUIA,05854,VALDIVIA,2008,409.0
05,ANTIOQUIA,05858,VEGACHÍ,2008,22.0
05,ANTIOQUIA,05873,VIGÍA DEL FUERTE,2008,0.0
05,ANTIOQUIA,05885,YALÍ,2008,0.0
05,ANTIOQUIA,05887,YARUMAL,2008,0.0
05,ANTIOQUIA,05890,YOLOMBÓ,2008,0.0
05,ANTIOQUIA,05893,YONDÓ (Casabe),2008,239.0
05,ANTIOQUIA,05895,ZARAGOZA,2008,495.0
81,ARAUCA,81065,ARAUQUITA,2008,205.0
81,ARAUCA,81300,FORTUL,2008,39.0
81,ARAUCA,81591,PUERTO RONDÓN,2008,15.0
81,ARAUCA,81736,SARAVENA,2008,92.0
81,ARAUCA,81794,TAME,2008,96.0
13,BOLÍVAR,13006,ACHÍ,2008,0.0
13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2008,43.0
13,BOLÍVAR,13042,ARENAL,2008,117.0
13,BOLÍVAR,13074,BARRANCO DE LOBA,2008,31.0
13,BOLÍVAR,13160,CANTAGALLO,2008,909.0
13,BOLÍVAR,13268,EL PEÑÓN,2008,0.0
13,BOLÍVAR,13458,MONTECRISTO,2008,734.0
13,BOLÍVAR,13473,MORALES,2008,156.0
13,BOLÍVAR,13490,NOROSI,2008,0.0
13,BOLÍVAR,13600,RIOVIEJO,2008,230.0
13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2008,193.0
13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2008,77.0
13,BOLÍVAR,13670,SAN PABLO,2008,0.0
13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2008,0.0
13,BOLÍVAR,13744,SIMITÍ,2008,374.0
13,BOLÍVAR,13810,TIQUISIO (Puerto Rico),2008,135.0
15,BOYACÁ,15212,COPER,2008,0.0
15,BOYACÁ,15223,CUBARÁ,2008,8.0
15,BOYACÁ,15401,LA VICTORIA,2008,0.0
15,BOYACÁ,15442,MARIPÍ,2008,0.0
15,BOYACÁ,15480,MUZO,2008,0.0
15,BOYACÁ,15507,OTANCHE,2008,120.0
15,BOYACÁ,15531,PAUNA,2008,0.0
15,BOYACÁ,15572,PUERTO BOYACÁ,2008,65.0
15,BOYACÁ,15580,QUÍPAMA,2008,0.0
15,BOYACÁ,15681,SAN PABLO DE BORBUR,2008,4.0
15,BOYACÁ,15696,SANTA SOFÍA,2008,0.0
15,BOYACÁ,15832,TUNUNGUÁ,2008,0.0
17,CALDAS,17433,MANZANARES,2008,0.0
17,CALDAS,17495,NORCASIA,2008,39.0
17,CALDAS,17541,PENSILVANIA,2008,12.0
17,CALDAS,17662,SAMANÁ,2008,136.0
17,CALDAS,17867,VICTORIA,2008,0.0
18,CAQUETÁ,18029,ALBANIA,2008,10.0
18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2008,185.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2008,0.0
18,CAQUETÁ,18205,CURILLO,2008,44.0
18,CAQUETÁ,18247,EL DONCELLO,2008,102.0
18,CAQUETÁ,18256,EL PAUJIL,2008,39.0
18,CAQUETÁ,18001,FLORENCIA,2008,14.0
18,CAQUETÁ,18460,MILÁN,2008,174.0
18,CAQUETÁ,18410,MONTAÑITA,2008,315.0
18,CAQUETÁ,18479,MORELIA,2008,5.0
18,CAQUETÁ,18592,PUERTO RICO,2008,458.0
18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2008,92.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2008,373.0
18,CAQUETÁ,18756,SOLANO,2008,992.0
18,CAQUETÁ,18785,SOLITA,2008,64.0
18,CAQUETÁ,18860,VALPARAÍSO,2008,62.0
19,CAUCA,19022,ALMAGUER,2008,0.0
19,CAUCA,19050,ARGELIA,2008,483.0
19,CAUCA,19075,BALBOA,2008,15.0
19,CAUCA,19100,BOLÍVAR,2008,4.0
19,CAUCA,19110,BUENOS AIRES,2008,10.0
19,CAUCA,19130,CAJIBÍO,2008,0.0
19,CAUCA,19137,CALDONO,2008,0.0
19,CAUCA,19142,CALOTO,2008,0.0
19,CAUCA,19212,CORINTO,2008,0.0
19,CAUCA,19256,EL TAMBO,2008,0.0
19,CAUCA,19290,FLORENCIA,2008,0.0
19,CAUCA,19318,GUAPI,2008,0.0
19,CAUCA,19364,JAMBALÓ,2008,0.0
19,CAUCA,19392,LA SIERRA,2008,4.0
19,CAUCA,19397,LA VEGA,2008,1.0
19,CAUCA,19418,LÓPEZ,2008,476.0
19,CAUCA,19450,MERCADERES,2008,0.0
19,CAUCA,19455,MIRANDA,2008,0.0
19,CAUCA,19473,MORALES,2008,29.0
19,CAUCA,19532,PATÍA  (El Bordo),2008,105.0
19,CAUCA,19533,PIAMONTE,2008,523.0
19,CAUCA,19548,PIENDAMÓ,2008,0.0
19,CAUCA,19622,ROSAS,2008,0.0
19,CAUCA,19701,SANTA ROSA,2008,16.0
19,CAUCA,19698,SANTANDER DE QUILICHAO,2008,0.0
19,CAUCA,19760,SOTARÁ (Paispamba),2008,0.0
19,CAUCA,19780,SUÁREZ,2008,32.0
19,CAUCA,19785,SUCRE,2008,0.0
19,CAUCA,19807,TIMBÍO,2008,0.0
19,CAUCA,19809,TIMBIQUÍ,2008,0.0
19,CAUCA,19821,TORIBÍO,2008,0.0
20,CESAR,20178,CHIRIGUANÁ,2008,0.0
20,CESAR,20310,GONZÁLEZ,2008,0.0
20,CESAR,20517,PAILITAS,2008,5.0
20,CESAR,20710,SAN ALBERTO,2008,0.0
20,CESAR,20770,SAN MARTÍN,2008,0.0
27,CHOCÓ,27006,ACANDÍ,2008,0.0
27,CHOCÓ,27025,ALTO BAUDÓ (Pie de Pató),2008,391.0
27,CHOCÓ,27050,ATRATO (Yuto),2008,0.0
27,CHOCÓ,27075,BAHÍA SOLANO (Mutis),2008,0.0
27,CHOCÓ,27077,BAJO BAUDÓ  (Pizarro),2008,0.0
27,CHOCÓ,27099,BOJAYÁ (Bellavista),2008,0.0
27,CHOCÓ,27150,CARMEN DEL DARIÉN  (Curbaradó),2008,0.0
27,CHOCÓ,27205,CONDOTO,2008,55.0
27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,2008,52.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,2008,102.0
27,CHOCÓ,27361,ISTMINA,2008,425.0
27,CHOCÓ,27372,JURADÓ,2008,0.0
27,CHOCÓ,27413,LLORÓ,2008,0.0
27,CHOCÓ,27425,MEDIO ATRATO (Beté),2008,0.0
27,CHOCÓ,27430,MEDIO BAUDÓ (Boca de Pepé),2008,228.0
27,CHOCÓ,27450,MEDIO SAN JUAN (Andagoya),2008,0.0
27,CHOCÓ,27491,NÓVITA,2008,215.0
27,CHOCÓ,27495,NUQUÍ,2008,23.0
27,CHOCÓ,27001,QUIBDÓ,2008,7.0
27,CHOCÓ,27580,RÍO IRÓ (Santa Rita),2008,0.0
27,CHOCÓ,27600,RÍO QUITO (Paimadó),2008,9.0
27,CHOCÓ,27615,RIOSUCIO,2008,0.0
27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2008,94.0
27,CHOCÓ,27745,SIPÍ,2008,74.0
27,CHOCÓ,27787,TADÓ,2008,5.0
27,CHOCÓ,27800,UNGUÍA,2008,0.0
