cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,mes,total_terrorismo
44,LA GUAJIRA,44847,URIBIA,2025,11,1
44,LA GUAJIRA,44855,URUMITA,2003,3,1
44,LA GUAJIRA,44855,URUMITA,2013,10,1
44,LA GUAJIRA,44855,URUMITA,2013,11,1
44,LA GUAJIRA,44855,URUMITA,2014,7,1
44,LA GUAJIRA,44855,URUMITA,2024,7,1
44,LA GUAJIRA,44874,VILLANUEVA,2003,7,1
44,LA GUAJIRA,44874,VILLANUEVA,2006,2,1
44,LA GUAJIRA,44874,VILLANUEVA,2006,5,1
44,LA GUAJIRA,44874,VILLANUEVA,2010,2,1
44,LA GUAJIRA,44874,VILLANUEVA,2011,4,1
44,LA GUAJIRA,44874,VILLANUEVA,2012,9,1
44,LA GUAJIRA,44874,VILLANUEVA,2013,5,1
44,LA GUAJIRA,44874,VILLANUEVA,2014,6,1
44,LA GUAJIRA,44874,VILLANUEVA,2014,7,1
44,LA GUAJIRA,44874,VILLANUEVA,2014,9,1
44,LA GUAJIRA,44874,VILLANUEVA,2020,1,2
44,LA GUAJIRA,44874,VILLANUEVA,2023,2,1
44,LA GUAJIRA,44874,VILLANUEVA,2025,5,1
47,MAGDALENA,47001,SANTA MARTA,2003,1,1
47,MAGDALENA,47001,SANTA MARTA,2003,2,2
47,MAGDALENA,47001,SANTA MARTA,2003,3,1
47,MAGDALENA,47001,SANTA MARTA,2004,1,1
47,MAGDALENA,47001,SANTA MARTA,2004,6,1
47,MAGDALENA,47001,SANTA MARTA,2005,2,1
47,MAGDALENA,47001,SANTA MARTA,2005,8,1
47,MAGDALENA,47001,SANTA MARTA,2005,9,1
47,MAGDALENA,47001,SANTA MARTA,2006,5,1
47,MAGDALENA,47001,SANTA MARTA,2006,10,1
47,MAGDALENA,47001,SANTA MARTA,2007,8,1
47,MAGDALENA,47001,SANTA MARTA,2008,4,1
47,MAGDALENA,47001,SANTA MARTA,2008,11,1
47,MAGDALENA,47001,SANTA MARTA,2008,12,2
47,MAGDALENA,47001,SANTA MARTA,2010,6,1
47,MAGDALENA,47001,SANTA MARTA,2011,7,1
47,MAGDALENA,47001,SANTA MARTA,2011,9,1
47,MAGDALENA,47001,SANTA MARTA,2011,12,1
47,MAGDALENA,47001,SANTA MARTA,2012,1,2
47,MAGDALENA,47001,SANTA MARTA,2012,9,1
47,MAGDALENA,47001,SANTA MARTA,2012,10,1
47,MAGDALENA,47001,SANTA MARTA,2013,1,1
47,MAGDALENA,47001,SANTA MARTA,2013,2,2
47,MAGDALENA,47001,SANTA MARTA,2014,2,1
47,MAGDALENA,47001,SANTA MARTA,2014,10,1
47,MAGDALENA,47001,SANTA MARTA,2015,2,2
47,MAGDALENA,47001,SANTA MARTA,2016,2,1
47,MAGDALENA,47001,SANTA MARTA,2016,4,1
47,MAGDALENA,47001,SANTA MARTA,2016,6,1
47,MAGDALENA,47001,SANTA MARTA,2016,7,2
47,MAGDALENA,47001,SANTA MARTA,2016,9,2
47,MAGDALENA,47001,SANTA MARTA,2016,12,1
47,MAGDALENA,47001,SANTA MARTA,2017,3,2
47,MAGDALENA,47001,SANTA MARTA,2017,6,2
47,MAGDALENA,47001,SANTA MARTA,2018,4,2
47,MAGDALENA,47001,SANTA MARTA,2018,6,1
47,MAGDALENA,47001,SANTA MARTA,2018,11,1
47,MAGDALENA,47001,SANTA MARTA,2019,7,1
47,MAGDALENA,47001,SANTA MARTA,2019,9,1
47,MAGDALENA,47001,SANTA MARTA,2021,2,1
47,MAGDALENA,47001,SANTA MARTA,2021,3,1
47,MAGDALENA,47001,SANTA MARTA,2021,4,1
47,MAGDALENA,47001,SANTA MARTA,2021,7,1
47,MAGDALENA,47001,SANTA MARTA,2022,5,1
47,MAGDALENA,47001,SANTA MARTA,2022,8,1
47,MAGDALENA,47001,SANTA MARTA,2023,2,1
47,MAGDALENA,47001,SANTA MARTA,2023,3,1
47,MAGDALENA,47001,SANTA MARTA,2023,7,1
47,MAGDALENA,47001,SANTA MARTA,2023,8,1
47,MAGDALENA,47001,SANTA MARTA,2024,1,1
47,MAGDALENA,47001,SANTA MARTA,2024,3,1
47,MAGDALENA,47001,SANTA MARTA,2024,4,1
47,MAGDALENA,47001,SANTA MARTA,2024,5,1
47,MAGDALENA,47001,SANTA MARTA,2024,8,1
47,MAGDALENA,47001,SANTA MARTA,2025,3,1
47,MAGDALENA,47001,SANTA MARTA,2025,11,1
47,MAGDALENA,47053,ARACATACA,2006,10,1
47,MAGDALENA,47053,ARACATACA,2012,7,1
47,MAGDALENA,47053,ARACATACA,2019,3,1
47,MAGDALENA,47053,ARACATACA,2022,6,1
47,MAGDALENA,47053,ARACATACA,2022,8,1
47,MAGDALENA,47053,ARACATACA,2023,1,1
47,MAGDALENA,47058,ARIGUANI,2004,8,1
47,MAGDALENA,47170,CHIVOLO,2019,10,1
47,MAGDALENA,47170,CHIVOLO,2023,1,2
47,MAGDALENA,47189,CIENAGA,2003,2,2
47,MAGDALENA,47189,CIENAGA,2003,4,1
47,MAGDALENA,47189,CIENAGA,2004,7,1
47,MAGDALENA,47189,CIENAGA,2005,6,1
47,MAGDALENA,47189,CIENAGA,2007,9,1
47,MAGDALENA,47189,CIENAGA,2008,4,1
47,MAGDALENA,47189,CIENAGA,2008,5,1
47,MAGDALENA,47189,CIENAGA,2008,6,1
47,MAGDALENA,47189,CIENAGA,2010,4,1
47,MAGDALENA,47189,CIENAGA,2011,7,1
47,MAGDALENA,47189,CIENAGA,2011,9,1
47,MAGDALENA,47189,CIENAGA,2012,1,1
47,MAGDALENA,47189,CIENAGA,2012,2,1
47,MAGDALENA,47189,CIENAGA,2012,4,1
47,MAGDALENA,47189,CIENAGA,2012,5,2
47,MAGDALENA,47189,CIENAGA,2012,6,2
47,MAGDALENA,47189,CIENAGA,2012,7,2
47,MAGDALENA,47189,CIENAGA,2012,10,1
47,MAGDALENA,47189,CIENAGA,2014,3,1
47,MAGDALENA,47189,CIENAGA,2014,11,1
47,MAGDALENA,47189,CIENAGA,2016,3,1
47,MAGDALENA,47189,CIENAGA,2017,3,1
47,MAGDALENA,47189,CIENAGA,2017,12,1
47,MAGDALENA,47189,CIENAGA,2018,4,1
47,MAGDALENA,47189,CIENAGA,2018,7,1
47,MAGDALENA,47189,CIENAGA,2021,7,1
47,MAGDALENA,47189,CIENAGA,2022,2,3
47,MAGDALENA,47189,CIENAGA,2022,8,1
47,MAGDALENA,47189,CIENAGA,2024,6,2
47,MAGDALENA,47245,EL BANCO,2012,1,1
47,MAGDALENA,47245,EL BANCO,2023,8,1
47,MAGDALENA,47258,EL PIÑON,2022,5,1
47,MAGDALENA,47268,EL RETEN,2019,9,2
47,MAGDALENA,47288,FUNDACION,2003,1,1
47,MAGDALENA,47288,FUNDACION,2003,9,1
47,MAGDALENA,47288,FUNDACION,2008,10,1
47,MAGDALENA,47288,FUNDACION,2009,1,1
47,MAGDALENA,47288,FUNDACION,2012,7,1
47,MAGDALENA,47288,FUNDACION,2015,6,1
47,MAGDALENA,47288,FUNDACION,2017,11,1
47,MAGDALENA,47288,FUNDACION,2021,8,1
47,MAGDALENA,47288,FUNDACION,2022,5,1
47,MAGDALENA,47288,FUNDACION,2022,10,1
47,MAGDALENA,47288,FUNDACION,2023,1,1
47,MAGDALENA,47288,FUNDACION,2024,9,1
47,MAGDALENA,47318,GUAMAL,2020,2,1
47,MAGDALENA,47460,NUEVA GRANADA,2022,5,1
47,MAGDALENA,47460,NUEVA GRANADA,2023,9,1
47,MAGDALENA,47551,PIVIJAY,2022,5,1
47,MAGDALENA,47551,PIVIJAY,2023,2,1
47,MAGDALENA,47551,PIVIJAY,2024,2,1
47,MAGDALENA,47555,PLATO,2003,10,1
47,MAGDALENA,47555,PLATO,2003,12,1
47,MAGDALENA,47555,PLATO,2004,1,1
47,MAGDALENA,47555,PLATO,2004,5,1
47,MAGDALENA,47555,PLATO,2005,5,2
47,MAGDALENA,47555,PLATO,2007,3,1
47,MAGDALENA,47555,PLATO,2015,10,1
47,MAGDALENA,47555,PLATO,2017,10,2
47,MAGDALENA,47555,PLATO,2022,7,1
47,MAGDALENA,47555,PLATO,2023,2,1
47,MAGDALENA,47555,PLATO,2024,3,2
47,MAGDALENA,47555,PLATO,2025,8,1
47,MAGDALENA,47570,PUEBLOVIEJO,2023,1,1
47,MAGDALENA,47570,PUEBLOVIEJO,2023,7,1
47,MAGDALENA,47605,REMOLINO,2023,1,1
47,MAGDALENA,47660,SABANAS DE SAN ANGEL,2023,2,1
47,MAGDALENA,47692,SAN SEBASTIAN DE BUENAVISTA,2022,12,1
47,MAGDALENA,47703,SAN ZENON,2025,6,1
47,MAGDALENA,47798,TENERIFE,2007,5,1
47,MAGDALENA,47980,ZONA BANANERA,2003,9,1
47,MAGDALENA,47980,ZONA BANANERA,2003,10,1
47,MAGDALENA,47980,ZONA BANANERA,2004,5,2
47,MAGDALENA,47980,ZONA BANANERA,2022,5,2
47,MAGDALENA,47980,ZONA BANANERA,2022,7,1
47,MAGDALENA,47980,ZONA BANANERA,2023,11,1
47,MAGDALENA,47980,ZONA BANANERA,2024,6,1
47,MAGDALENA,47980,ZONA BANANERA,2024,10,1
50,META,50001,VILLAVICENCIO,2005,5,1
50,META,50001,VILLAVICENCIO,2006,4,1
50,META,50001,VILLAVICENCIO,2006,5,1
50,META,50001,VILLAVICENCIO,2006,10,1
50,META,50001,VILLAVICENCIO,2006,11,1
50,META,50001,VILLAVICENCIO,2006,12,1
50,META,50001,VILLAVICENCIO,2007,2,1
50,META,50001,VILLAVICENCIO,2007,3,1
50,META,50001,VILLAVICENCIO,2007,5,2
50,META,50001,VILLAVICENCIO,2007,6,1
50,META,50001,VILLAVICENCIO,2007,7,3
50,META,50001,VILLAVICENCIO,2007,8,1
50,META,50001,VILLAVICENCIO,2007,9,5
50,META,50001,VILLAVICENCIO,2007,10,5
50,META,50001,VILLAVICENCIO,2007,11,2
50,META,50001,VILLAVICENCIO,2007,12,1
50,META,50001,VILLAVICENCIO,2008,1,2
50,META,50001,VILLAVICENCIO,2008,2,1
50,META,50001,VILLAVICENCIO,2008,3,1
50,META,50001,VILLAVICENCIO,2008,5,1
50,META,50001,VILLAVICENCIO,2008,6,1
50,META,50001,VILLAVICENCIO,2008,8,1
50,META,50001,VILLAVICENCIO,2008,10,1
50,META,50001,VILLAVICENCIO,2009,2,1
50,META,50001,VILLAVICENCIO,2009,3,3
50,META,50001,VILLAVICENCIO,2009,9,1
50,META,50001,VILLAVICENCIO,2009,10,2
50,META,50001,VILLAVICENCIO,2010,1,1
50,META,50001,VILLAVICENCIO,2010,3,1
50,META,50001,VILLAVICENCIO,2010,8,4
50,META,50001,VILLAVICENCIO,2010,9,2
50,META,50001,VILLAVICENCIO,2010,10,1
50,META,50001,VILLAVICENCIO,2010,11,1
50,META,50001,VILLAVICENCIO,2011,2,2
50,META,50001,VILLAVICENCIO,2011,4,1
50,META,50001,VILLAVICENCIO,2011,5,1
50,META,50001,VILLAVICENCIO,2011,6,1
50,META,50001,VILLAVICENCIO,2011,7,1
50,META,50001,VILLAVICENCIO,2011,8,2
50,META,50001,VILLAVICENCIO,2011,9,1
50,META,50001,VILLAVICENCIO,2011,10,2
50,META,50001,VILLAVICENCIO,2011,11,1
50,META,50001,VILLAVICENCIO,2011,12,2
50,META,50001,VILLAVICENCIO,2012,1,2
50,META,50001,VILLAVICENCIO,2012,2,1
50,META,50001,VILLAVICENCIO,2012,4,1
50,META,50001,VILLAVICENCIO,2012,5,1
50,META,50001,VILLAVICENCIO,2012,6,4
50,META,50001,VILLAVICENCIO,2012,7,2
50,META,50001,VILLAVICENCIO,2012,8,1
50,META,50001,VILLAVICENCIO,2012,9,1
50,META,50001,VILLAVICENCIO,2012,10,1
50,META,50001,VILLAVICENCIO,2012,11,1
50,META,50001,VILLAVICENCIO,2012,12,1
50,META,50001,VILLAVICENCIO,2013,1,2
50,META,50001,VILLAVICENCIO,2013,2,2
50,META,50001,VILLAVICENCIO,2013,3,1
50,META,50001,VILLAVICENCIO,2013,5,1
50,META,50001,VILLAVICENCIO,2013,6,1
50,META,50001,VILLAVICENCIO,2013,7,2
50,META,50001,VILLAVICENCIO,2013,10,1
50,META,50001,VILLAVICENCIO,2013,12,1
50,META,50001,VILLAVICENCIO,2014,4,1
50,META,50001,VILLAVICENCIO,2014,5,2
50,META,50001,VILLAVICENCIO,2014,6,3
50,META,50001,VILLAVICENCIO,2014,7,2
50,META,50001,VILLAVICENCIO,2014,8,1
50,META,50001,VILLAVICENCIO,2014,12,2
50,META,50001,VILLAVICENCIO,2015,5,1
50,META,50001,VILLAVICENCIO,2015,6,1
50,META,50001,VILLAVICENCIO,2015,7,1
50,META,50001,VILLAVICENCIO,2015,10,1
50,META,50001,VILLAVICENCIO,2016,3,2
50,META,50001,VILLAVICENCIO,2016,4,1
50,META,50001,VILLAVICENCIO,2016,6,2
50,META,50001,VILLAVICENCIO,2016,10,1
50,META,50001,VILLAVICENCIO,2016,12,3
50,META,50001,VILLAVICENCIO,2017,1,1
50,META,50001,VILLAVICENCIO,2017,2,2
50,META,50001,VILLAVICENCIO,2017,4,1
50,META,50001,VILLAVICENCIO,2017,5,2
50,META,50001,VILLAVICENCIO,2017,9,1
50,META,50001,VILLAVICENCIO,2017,10,1
50,META,50001,VILLAVICENCIO,2017,11,1
50,META,50001,VILLAVICENCIO,2018,5,2
50,META,50001,VILLAVICENCIO,2019,1,2
50,META,50001,VILLAVICENCIO,2019,2,1
50,META,50001,VILLAVICENCIO,2019,10,3
50,META,50001,VILLAVICENCIO,2021,5,1
50,META,50001,VILLAVICENCIO,2022,12,2
50,META,50001,VILLAVICENCIO,2023,3,1
50,META,50001,VILLAVICENCIO,2023,5,1
50,META,50001,VILLAVICENCIO,2023,10,1
50,META,50001,VILLAVICENCIO,2023,12,1
50,META,50001,VILLAVICENCIO,2024,3,2
50,META,50001,VILLAVICENCIO,2025,6,1
50,META,50001,VILLAVICENCIO,2025,8,1
50,META,50001,VILLAVICENCIO,2025,9,1
50,META,50001,VILLAVICENCIO,2025,10,1
50,META,50001,VILLAVICENCIO,2025,11,1
50,META,50006,ACACIAS,2011,6,1
50,META,50006,ACACIAS,2011,7,1
50,META,50006,ACACIAS,2013,9,1
50,META,50006,ACACIAS,2014,2,2
50,META,50006,ACACIAS,2017,5,1
50,META,50006,ACACIAS,2020,1,1
50,META,50006,ACACIAS,2021,5,1
50,META,50006,ACACIAS,2023,12,1
50,META,50006,ACACIAS,2024,5,2
50,META,50006,ACACIAS,2024,6,3
50,META,50006,ACACIAS,2024,12,1
50,META,50006,ACACIAS,2025,3,1
50,META,50006,ACACIAS,2025,11,1
50,META,50150,CASTILLA LA NUEVA,2015,4,1
50,META,50150,CASTILLA LA NUEVA,2024,2,1
50,META,50150,CASTILLA LA NUEVA,2025,7,2
50,META,50223,CUBARRAL,2014,8,1
50,META,50226,CUMARAL,2008,4,1
50,META,50226,CUMARAL,2014,5,1
50,META,50245,EL CALVARIO,2004,7,1
50,META,50251,EL CASTILLO,2003,5,1
50,META,50251,EL CASTILLO,2003,6,1
50,META,50251,EL CASTILLO,2003,7,1
50,META,50251,EL CASTILLO,2003,9,1
50,META,50251,EL CASTILLO,2003,12,1
50,META,50251,EL CASTILLO,2004,2,1
50,META,50251,EL CASTILLO,2004,4,1
50,META,50251,EL CASTILLO,2005,2,1
50,META,50251,EL CASTILLO,2005,5,2
50,META,50251,EL CASTILLO,2006,11,1
50,META,50251,EL CASTILLO,2009,3,1
50,META,50251,EL CASTILLO,2009,5,1
50,META,50251,EL CASTILLO,2009,12,1
50,META,50251,EL CASTILLO,2010,4,1
50,META,50251,EL CASTILLO,2011,5,1
50,META,50251,EL CASTILLO,2012,1,3
50,META,50251,EL CASTILLO,2012,3,1
50,META,50251,EL CASTILLO,2012,4,1
50,META,50251,EL CASTILLO,2012,5,1
50,META,50251,EL CASTILLO,2012,6,1
50,META,50251,EL CASTILLO,2013,2,1
50,META,50251,EL CASTILLO,2013,6,1
50,META,50251,EL CASTILLO,2013,10,1
50,META,50251,EL CASTILLO,2017,5,3
50,META,50251,EL CASTILLO,2022,8,1
50,META,50251,EL CASTILLO,2023,10,1
50,META,50251,EL CASTILLO,2024,5,1
50,META,50251,EL CASTILLO,2025,7,1
50,META,50270,EL DORADO,2003,7,1
50,META,50270,EL DORADO,2004,1,1
50,META,50270,EL DORADO,2004,4,1
50,META,50270,EL DORADO,2004,8,2
50,META,50270,EL DORADO,2014,7,1
50,META,50270,EL DORADO,2014,8,1
50,META,50287,FUENTE DE ORO,2003,8,1
50,META,50287,FUENTE DE ORO,2011,1,1
50,META,50287,FUENTE DE ORO,2015,6,2
50,META,50287,FUENTE DE ORO,2025,8,1
50,META,50313,GRANADA,2003,12,1
50,META,50313,GRANADA,2006,7,1
50,META,50313,GRANADA,2007,4,1
50,META,50313,GRANADA,2009,3,1
50,META,50313,GRANADA,2010,1,1
50,META,50313,GRANADA,2010,11,1
50,META,50313,GRANADA,2011,5,1
50,META,50313,GRANADA,2011,6,2
50,META,50313,GRANADA,2011,7,1
50,META,50313,GRANADA,2011,11,1
50,META,50313,GRANADA,2011,12,2
50,META,50313,GRANADA,2012,5,1
50,META,50313,GRANADA,2012,6,2
50,META,50313,GRANADA,2012,8,1
50,META,50313,GRANADA,2013,1,2
50,META,50313,GRANADA,2013,2,1
50,META,50313,GRANADA,2013,5,1
50,META,50313,GRANADA,2014,3,1
50,META,50313,GRANADA,2014,5,1
50,META,50313,GRANADA,2014,6,1
50,META,50313,GRANADA,2014,7,4
50,META,50313,GRANADA,2014,8,2
50,META,50313,GRANADA,2014,9,2
50,META,50313,GRANADA,2014,10,1
50,META,50313,GRANADA,2016,8,2
50,META,50313,GRANADA,2018,2,1
50,META,50313,GRANADA,2021,1,1
50,META,50313,GRANADA,2021,2,1
50,META,50313,GRANADA,2022,2,1
50,META,50313,GRANADA,2023,8,1
50,META,50313,GRANADA,2023,9,1
50,META,50313,GRANADA,2024,4,1
50,META,50313,GRANADA,2024,5,3
50,META,50313,GRANADA,2024,6,4
50,META,50313,GRANADA,2025,6,1
50,META,50313,GRANADA,2025,7,1
50,META,50318,GUAMAL,2011,3,1
50,META,50318,GUAMAL,2014,9,1
50,META,50318,GUAMAL,2014,10,1
50,META,50318,GUAMAL,2016,12,1
50,META,50318,GUAMAL,2021,4,1
50,META,50318,GUAMAL,2025,2,1
50,META,50325,MAPIRIPAN,2008,10,3
50,META,50325,MAPIRIPAN,2013,1,1
50,META,50325,MAPIRIPAN,2016,2,1
50,META,50325,MAPIRIPAN,2018,1,1
50,META,50325,MAPIRIPAN,2025,4,1
50,META,50330,MESETAS,2003,2,1
50,META,50330,MESETAS,2003,5,1
50,META,50330,MESETAS,2003,9,1
50,META,50330,MESETAS,2003,10,2
50,META,50330,MESETAS,2004,1,1
50,META,50330,MESETAS,2004,2,1
50,META,50330,MESETAS,2004,3,2
50,META,50330,MESETAS,2005,1,1
50,META,50330,MESETAS,2005,3,1
50,META,50330,MESETAS,2008,2,5
50,META,50330,MESETAS,2008,3,2
50,META,50330,MESETAS,2008,4,3
50,META,50330,MESETAS,2008,5,4
50,META,50330,MESETAS,2008,6,1
50,META,50330,MESETAS,2008,9,3
50,META,50330,MESETAS,2009,2,1
50,META,50330,MESETAS,2009,3,3
50,META,50330,MESETAS,2009,4,1
50,META,50330,MESETAS,2009,5,1
50,META,50330,MESETAS,2009,6,1
50,META,50330,MESETAS,2010,1,1
50,META,50330,MESETAS,2010,10,1
50,META,50330,MESETAS,2010,11,1
50,META,50330,MESETAS,2011,1,1
50,META,50330,MESETAS,2011,8,1
50,META,50330,MESETAS,2011,11,2
50,META,50330,MESETAS,2011,12,1
50,META,50330,MESETAS,2012,3,1
50,META,50330,MESETAS,2012,5,2
50,META,50330,MESETAS,2012,6,1
50,META,50330,MESETAS,2012,8,1
50,META,50330,MESETAS,2015,1,1
50,META,50330,MESETAS,2016,1,1
50,META,50330,MESETAS,2016,2,3
50,META,50330,MESETAS,2016,3,1
50,META,50330,MESETAS,2016,5,2
50,META,50330,MESETAS,2016,6,2
50,META,50330,MESETAS,2016,7,3
50,META,50330,MESETAS,2016,11,1
50,META,50330,MESETAS,2017,4,1
50,META,50330,MESETAS,2017,5,1
50,META,50330,MESETAS,2018,1,2
50,META,50330,MESETAS,2021,6,1
50,META,50330,MESETAS,2022,7,1
50,META,50330,MESETAS,2023,9,1
50,META,50330,MESETAS,2024,7,3
50,META,50330,MESETAS,2025,2,2
50,META,50350,LA MACARENA,2003,5,1
50,META,50350,LA MACARENA,2003,10,1
50,META,50350,LA MACARENA,2003,11,1
50,META,50350,LA MACARENA,2004,6,1
50,META,50350,LA MACARENA,2004,11,1
50,META,50350,LA MACARENA,2006,7,2
50,META,50350,LA MACARENA,2006,10,1
50,META,50350,LA MACARENA,2007,3,1
50,META,50350,LA MACARENA,2007,5,1
50,META,50350,LA MACARENA,2007,10,1
50,META,50350,LA MACARENA,2007,11,1
50,META,50350,LA MACARENA,2008,1,1
50,META,50350,LA MACARENA,2008,8,1
50,META,50350,LA MACARENA,2008,12,2
50,META,50350,LA MACARENA,2009,1,2
50,META,50350,LA MACARENA,2009,2,1
50,META,50350,LA MACARENA,2009,4,1
50,META,50350,LA MACARENA,2009,5,1
50,META,50350,LA MACARENA,2011,12,1
50,META,50350,LA MACARENA,2012,1,1
50,META,50350,LA MACARENA,2012,11,1
50,META,50350,LA MACARENA,2013,8,1
50,META,50350,LA MACARENA,2014,10,1
50,META,50350,LA MACARENA,2016,2,1
50,META,50350,LA MACARENA,2018,1,2
50,META,50350,LA MACARENA,2018,2,1
50,META,50350,LA MACARENA,2018,5,1
50,META,50350,LA MACARENA,2018,10,1
50,META,50350,LA MACARENA,2018,11,2
50,META,50350,LA MACARENA,2018,12,1
50,META,50350,LA MACARENA,2019,1,2
50,META,50350,LA MACARENA,2019,3,1
50,META,50350,LA MACARENA,2019,4,2
50,META,50350,LA MACARENA,2020,3,1
50,META,50350,LA MACARENA,2020,4,1
50,META,50350,LA MACARENA,2020,7,1
50,META,50350,LA MACARENA,2020,10,2
50,META,50350,LA MACARENA,2020,11,1
50,META,50350,LA MACARENA,2021,5,1
50,META,50350,LA MACARENA,2021,10,2
50,META,50350,LA MACARENA,2021,12,3
50,META,50350,LA MACARENA,2022,1,1
50,META,50350,LA MACARENA,2022,5,1
50,META,50350,LA MACARENA,2024,7,1
50,META,50350,LA MACARENA,2024,10,1
50,META,50350,LA MACARENA,2025,7,2
50,META,50370,URIBE,2003,8,1
50,META,50370,URIBE,2004,5,1
50,META,50370,URIBE,2004,6,1
50,META,50370,URIBE,2004,8,1
50,META,50370,URIBE,2005,5,1
50,META,50370,URIBE,2005,8,1
50,META,50370,URIBE,2006,2,1
50,META,50370,URIBE,2006,3,1
50,META,50370,URIBE,2007,9,1
50,META,50370,URIBE,2008,3,3
50,META,50370,URIBE,2008,4,1
50,META,50370,URIBE,2008,9,2
50,META,50370,URIBE,2008,11,1
50,META,50370,URIBE,2009,2,3
50,META,50370,URIBE,2009,3,1
50,META,50370,URIBE,2009,5,2
50,META,50370,URIBE,2009,6,3
50,META,50370,URIBE,2009,7,1
50,META,50370,URIBE,2009,8,1
50,META,50370,URIBE,2009,9,1
50,META,50370,URIBE,2009,12,1
50,META,50370,URIBE,2010,1,2
50,META,50370,URIBE,2010,2,2
50,META,50370,URIBE,2010,5,1
50,META,50370,URIBE,2011,1,1
50,META,50370,URIBE,2011,3,1
50,META,50370,URIBE,2011,7,1
50,META,50370,URIBE,2011,9,1
50,META,50370,URIBE,2011,10,1
50,META,50370,URIBE,2012,3,2
50,META,50370,URIBE,2012,4,2
50,META,50370,URIBE,2012,5,2
50,META,50370,URIBE,2012,8,2
50,META,50370,URIBE,2015,6,1
50,META,50370,URIBE,2016,1,4
50,META,50370,URIBE,2016,2,5
50,META,50370,URIBE,2016,3,6
50,META,50370,URIBE,2016,4,2
50,META,50370,URIBE,2016,5,1
50,META,50370,URIBE,2016,6,2
50,META,50370,URIBE,2016,7,1
50,META,50370,URIBE,2016,8,1
50,META,50370,URIBE,2016,9,1
50,META,50370,URIBE,2016,11,1
50,META,50370,URIBE,2017,4,1
50,META,50370,URIBE,2017,11,2
50,META,50370,URIBE,2018,7,1
50,META,50370,URIBE,2018,12,1
50,META,50370,URIBE,2019,5,2
50,META,50370,URIBE,2020,9,1
50,META,50370,URIBE,2022,5,1
50,META,50370,URIBE,2023,8,1
50,META,50370,URIBE,2023,11,1
50,META,50370,URIBE,2025,9,1
50,META,50400,LEJANIAS,2003,5,1
50,META,50400,LEJANIAS,2003,7,1
50,META,50400,LEJANIAS,2003,12,1
50,META,50400,LEJANIAS,2004,3,1
50,META,50400,LEJANIAS,2005,1,1
50,META,50400,LEJANIAS,2005,3,2
50,META,50400,LEJANIAS,2005,4,1
50,META,50400,LEJANIAS,2005,5,1
50,META,50400,LEJANIAS,2009,3,1
50,META,50400,LEJANIAS,2009,9,1
50,META,50400,LEJANIAS,2012,1,3
50,META,50400,LEJANIAS,2012,2,1
50,META,50400,LEJANIAS,2012,7,1
50,META,50400,LEJANIAS,2013,3,1
50,META,50400,LEJANIAS,2013,9,1
50,META,50400,LEJANIAS,2015,6,1
50,META,50400,LEJANIAS,2017,1,1
50,META,50400,LEJANIAS,2017,6,1
50,META,50400,LEJANIAS,2017,8,1
50,META,50400,LEJANIAS,2018,7,2
50,META,50400,LEJANIAS,2022,4,1
50,META,50400,LEJANIAS,2023,9,1
50,META,50450,PUERTO CONCORDIA,2003,4,1
50,META,50450,PUERTO CONCORDIA,2003,9,2
50,META,50450,PUERTO CONCORDIA,2004,3,1
50,META,50450,PUERTO CONCORDIA,2004,4,1
50,META,50450,PUERTO CONCORDIA,2004,5,1
50,META,50450,PUERTO CONCORDIA,2005,2,1
50,META,50450,PUERTO CONCORDIA,2005,5,3
50,META,50450,PUERTO CONCORDIA,2006,5,1
50,META,50450,PUERTO CONCORDIA,2006,6,1
50,META,50450,PUERTO CONCORDIA,2007,4,1
50,META,50450,PUERTO CONCORDIA,2007,9,1
50,META,50450,PUERTO CONCORDIA,2012,1,2
50,META,50450,PUERTO CONCORDIA,2012,10,1
50,META,50450,PUERTO CONCORDIA,2013,1,2
50,META,50450,PUERTO CONCORDIA,2013,2,1
50,META,50450,PUERTO CONCORDIA,2014,7,1
50,META,50450,PUERTO CONCORDIA,2014,10,1
50,META,50450,PUERTO CONCORDIA,2015,6,1
50,META,50450,PUERTO CONCORDIA,2016,2,3
50,META,50450,PUERTO CONCORDIA,2017,1,1
50,META,50450,PUERTO CONCORDIA,2017,7,1
50,META,50450,PUERTO CONCORDIA,2018,1,2
50,META,50450,PUERTO CONCORDIA,2018,7,1
50,META,50450,PUERTO CONCORDIA,2019,8,1
50,META,50450,PUERTO CONCORDIA,2019,9,1
50,META,50450,PUERTO CONCORDIA,2019,12,1
50,META,50568,PUERTO GAITAN,2004,5,1
50,META,50568,PUERTO GAITAN,2004,11,2
50,META,50568,PUERTO GAITAN,2005,1,1
50,META,50568,PUERTO GAITAN,2006,2,1
50,META,50568,PUERTO GAITAN,2006,5,2
50,META,50568,PUERTO GAITAN,2006,6,2
50,META,50568,PUERTO GAITAN,2007,3,1
50,META,50568,PUERTO GAITAN,2007,10,1
50,META,50568,PUERTO GAITAN,2011,1,1
50,META,50568,PUERTO GAITAN,2011,11,1
50,META,50568,PUERTO GAITAN,2013,10,1
50,META,50568,PUERTO GAITAN,2014,7,1
50,META,50568,PUERTO GAITAN,2020,2,2
50,META,50568,PUERTO GAITAN,2021,9,1
50,META,50568,PUERTO GAITAN,2022,8,1
50,META,50568,PUERTO GAITAN,2022,11,1
