cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,cobertura_2g,cobertura_3g,cobertura_4g,cobertura_lte,cobertura_5g
25,CUNDINAMARCA,25524,PANDI,2023,1,1,1,0,0
25,CUNDINAMARCA,25530,PARATEBUENO,2015,1,1,0,1,0
25,CUNDINAMARCA,25530,PARATEBUENO,2016,1,1,0,1,0
25,CUNDINAMARCA,25530,PARATEBUENO,2017,1,1,0,1,0
25,CUNDINAMARCA,25530,PARATEBUENO,2018,1,1,0,1,0
25,CUNDINAMARCA,25530,PARATEBUENO,2019,1,1,0,1,0
25,CUNDINAMARCA,25530,PARATEBUENO,2020,1,1,0,1,0
25,CUNDINAMARCA,25530,PARATEBUENO,2021,1,1,1,1,0
25,CUNDINAMARCA,25530,PARATEBUENO,2022,1,1,1,0,0
25,CUNDINAMARCA,25530,PARATEBUENO,2023,1,1,1,0,0
25,CUNDINAMARCA,25535,PASCA,2015,1,1,0,0,0
25,CUNDINAMARCA,25535,PASCA,2016,1,1,0,1,0
25,CUNDINAMARCA,25535,PASCA,2017,1,1,0,1,0
25,CUNDINAMARCA,25535,PASCA,2018,1,1,0,1,0
25,CUNDINAMARCA,25535,PASCA,2019,1,1,0,1,0
25,CUNDINAMARCA,25535,PASCA,2020,1,1,0,1,0
25,CUNDINAMARCA,25535,PASCA,2021,1,1,1,1,0
25,CUNDINAMARCA,25535,PASCA,2022,1,1,1,0,0
25,CUNDINAMARCA,25535,PASCA,2023,1,1,1,0,0
25,CUNDINAMARCA,25572,PUERTO SALGAR,2015,1,1,0,0,0
25,CUNDINAMARCA,25572,PUERTO SALGAR,2016,1,1,0,1,0
25,CUNDINAMARCA,25572,PUERTO SALGAR,2017,1,1,0,1,0
25,CUNDINAMARCA,25572,PUERTO SALGAR,2018,1,1,0,1,0
25,CUNDINAMARCA,25572,PUERTO SALGAR,2019,1,1,0,1,0
25,CUNDINAMARCA,25572,PUERTO SALGAR,2020,1,1,0,1,0
25,CUNDINAMARCA,25572,PUERTO SALGAR,2021,1,1,1,1,0
25,CUNDINAMARCA,25572,PUERTO SALGAR,2022,1,1,1,0,0
25,CUNDINAMARCA,25572,PUERTO SALGAR,2023,1,1,1,0,0
25,CUNDINAMARCA,25580,PULÍ,2015,1,1,0,0,0
25,CUNDINAMARCA,25580,PULÍ,2016,1,1,0,0,0
25,CUNDINAMARCA,25580,PULÍ,2017,1,1,0,0,0
25,CUNDINAMARCA,25580,PULÍ,2018,1,1,0,1,0
25,CUNDINAMARCA,25580,PULÍ,2019,1,1,0,1,0
25,CUNDINAMARCA,25580,PULÍ,2020,1,1,0,1,0
25,CUNDINAMARCA,25580,PULÍ,2021,1,1,1,1,0
25,CUNDINAMARCA,25580,PULÍ,2022,1,1,1,0,0
25,CUNDINAMARCA,25580,PULÍ,2023,1,1,1,0,0
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2015,1,1,0,1,0
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2016,1,1,0,1,0
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2017,1,1,0,1,0
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2018,1,1,0,1,0
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2019,1,1,0,1,0
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2020,1,1,0,1,0
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2021,1,1,1,1,0
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2022,1,1,1,0,0
25,CUNDINAMARCA,25592,QUEBRADANEGRA,2023,1,1,1,0,0
25,CUNDINAMARCA,25594,QUETAME,2015,1,1,0,0,0
25,CUNDINAMARCA,25594,QUETAME,2016,1,1,0,0,0
25,CUNDINAMARCA,25594,QUETAME,2017,1,1,0,1,0
25,CUNDINAMARCA,25594,QUETAME,2018,1,1,0,1,0
25,CUNDINAMARCA,25594,QUETAME,2019,1,1,0,1,0
25,CUNDINAMARCA,25594,QUETAME,2020,1,1,0,1,0
25,CUNDINAMARCA,25594,QUETAME,2021,1,1,1,1,0
25,CUNDINAMARCA,25594,QUETAME,2022,1,1,1,0,0
25,CUNDINAMARCA,25594,QUETAME,2023,1,1,1,0,0
25,CUNDINAMARCA,25596,QUIPILE,2015,1,1,0,0,0
25,CUNDINAMARCA,25596,QUIPILE,2016,1,1,0,0,0
25,CUNDINAMARCA,25596,QUIPILE,2017,1,1,0,0,0
25,CUNDINAMARCA,25596,QUIPILE,2018,1,1,0,1,0
25,CUNDINAMARCA,25596,QUIPILE,2019,1,1,0,1,0
25,CUNDINAMARCA,25596,QUIPILE,2020,1,1,0,1,0
25,CUNDINAMARCA,25596,QUIPILE,2021,1,1,1,1,0
25,CUNDINAMARCA,25596,QUIPILE,2022,1,1,1,0,0
25,CUNDINAMARCA,25596,QUIPILE,2023,1,1,1,0,0
25,CUNDINAMARCA,25599,APULO,2015,1,1,0,1,0
25,CUNDINAMARCA,25599,APULO,2016,1,1,0,1,0
25,CUNDINAMARCA,25599,APULO,2017,1,1,0,1,0
25,CUNDINAMARCA,25599,APULO,2018,1,1,0,1,0
25,CUNDINAMARCA,25599,APULO,2019,1,1,0,1,0
25,CUNDINAMARCA,25599,APULO,2020,1,1,0,1,0
25,CUNDINAMARCA,25599,APULO,2021,1,1,1,1,0
25,CUNDINAMARCA,25599,APULO,2022,1,1,1,0,0
25,CUNDINAMARCA,25599,APULO,2023,1,1,1,0,0
25,CUNDINAMARCA,25612,RICAURTE,2015,1,1,0,1,0
25,CUNDINAMARCA,25612,RICAURTE,2016,1,1,0,1,0
25,CUNDINAMARCA,25612,RICAURTE,2017,1,1,0,1,0
25,CUNDINAMARCA,25612,RICAURTE,2018,1,1,0,1,0
25,CUNDINAMARCA,25612,RICAURTE,2019,1,1,0,1,0
25,CUNDINAMARCA,25612,RICAURTE,2020,1,1,0,1,0
25,CUNDINAMARCA,25612,RICAURTE,2021,1,1,1,1,0
25,CUNDINAMARCA,25612,RICAURTE,2022,1,1,1,0,0
25,CUNDINAMARCA,25612,RICAURTE,2023,1,1,1,0,0
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2015,1,1,0,1,0
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2016,1,1,0,1,0
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2017,1,1,0,1,0
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2018,1,1,0,1,0
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2019,1,1,0,1,0
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2020,1,1,0,1,0
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2021,1,1,1,1,0
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2022,1,1,1,0,0
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,2023,1,1,1,0,0
25,CUNDINAMARCA,25649,SAN BERNARDO,2015,1,1,0,0,0
25,CUNDINAMARCA,25649,SAN BERNARDO,2016,1,1,0,0,0
25,CUNDINAMARCA,25649,SAN BERNARDO,2017,1,1,0,0,0
25,CUNDINAMARCA,25649,SAN BERNARDO,2018,1,1,0,1,0
25,CUNDINAMARCA,25649,SAN BERNARDO,2019,1,1,0,1,0
25,CUNDINAMARCA,25649,SAN BERNARDO,2020,1,1,0,1,0
25,CUNDINAMARCA,25649,SAN BERNARDO,2021,1,1,1,1,0
25,CUNDINAMARCA,25649,SAN BERNARDO,2022,1,1,1,0,0
25,CUNDINAMARCA,25649,SAN BERNARDO,2023,1,1,1,0,0
25,CUNDINAMARCA,25653,SAN CAYETANO,2015,1,1,0,0,0
25,CUNDINAMARCA,25653,SAN CAYETANO,2016,1,1,0,0,0
25,CUNDINAMARCA,25653,SAN CAYETANO,2017,1,1,0,0,0
25,CUNDINAMARCA,25653,SAN CAYETANO,2018,1,1,0,0,0
25,CUNDINAMARCA,25653,SAN CAYETANO,2019,1,1,0,1,0
25,CUNDINAMARCA,25653,SAN CAYETANO,2020,1,1,0,1,0
25,CUNDINAMARCA,25653,SAN CAYETANO,2021,1,1,1,1,0
25,CUNDINAMARCA,25653,SAN CAYETANO,2022,1,1,1,0,0
25,CUNDINAMARCA,25653,SAN CAYETANO,2023,1,1,1,0,0
25,CUNDINAMARCA,25658,SAN FRANCISCO,2015,1,1,0,1,0
25,CUNDINAMARCA,25658,SAN FRANCISCO,2016,1,1,0,1,0
25,CUNDINAMARCA,25658,SAN FRANCISCO,2017,1,1,0,1,0
25,CUNDINAMARCA,25658,SAN FRANCISCO,2018,1,1,0,1,0
25,CUNDINAMARCA,25658,SAN FRANCISCO,2019,1,1,0,1,0
25,CUNDINAMARCA,25658,SAN FRANCISCO,2020,1,1,0,1,0
25,CUNDINAMARCA,25658,SAN FRANCISCO,2021,1,1,1,1,0
25,CUNDINAMARCA,25658,SAN FRANCISCO,2022,1,1,1,0,0
25,CUNDINAMARCA,25658,SAN FRANCISCO,2023,1,1,1,0,0
25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,2015,1,1,0,0,0
25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,2016,1,1,0,0,0
25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,2017,1,1,0,0,0
25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,2018,1,1,0,1,0
25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,2019,1,1,0,1,0
25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,2020,1,1,0,1,0
25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,2021,1,1,1,1,0
25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,2022,1,1,1,0,0
25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,2023,1,1,1,0,0
25,CUNDINAMARCA,25718,SASAIMA,2015,1,1,0,1,0
25,CUNDINAMARCA,25718,SASAIMA,2016,1,1,0,1,0
25,CUNDINAMARCA,25718,SASAIMA,2017,1,1,0,1,0
25,CUNDINAMARCA,25718,SASAIMA,2018,1,1,0,1,0
25,CUNDINAMARCA,25718,SASAIMA,2019,1,1,0,1,0
25,CUNDINAMARCA,25718,SASAIMA,2020,1,1,0,1,0
25,CUNDINAMARCA,25718,SASAIMA,2021,1,1,1,1,0
25,CUNDINAMARCA,25718,SASAIMA,2022,1,1,1,0,0
25,CUNDINAMARCA,25718,SASAIMA,2023,1,1,1,0,0
25,CUNDINAMARCA,25736,SESQUILÉ,2015,1,1,0,1,0
25,CUNDINAMARCA,25736,SESQUILÉ,2016,1,1,0,1,0
25,CUNDINAMARCA,25736,SESQUILÉ,2017,1,1,0,1,0
25,CUNDINAMARCA,25736,SESQUILÉ,2018,1,1,0,1,0
25,CUNDINAMARCA,25736,SESQUILÉ,2019,1,1,0,1,0
25,CUNDINAMARCA,25736,SESQUILÉ,2020,1,1,0,1,0
25,CUNDINAMARCA,25736,SESQUILÉ,2021,1,1,1,1,0
25,CUNDINAMARCA,25736,SESQUILÉ,2022,1,1,1,0,0
25,CUNDINAMARCA,25736,SESQUILÉ,2023,1,1,1,0,0
25,CUNDINAMARCA,25740,SIBATÉ,2015,1,1,0,1,0
25,CUNDINAMARCA,25740,SIBATÉ,2016,1,1,0,1,0
25,CUNDINAMARCA,25740,SIBATÉ,2017,1,1,0,1,0
25,CUNDINAMARCA,25740,SIBATÉ,2018,1,1,0,1,0
25,CUNDINAMARCA,25740,SIBATÉ,2019,1,1,0,1,0
25,CUNDINAMARCA,25740,SIBATÉ,2020,1,1,0,1,0
25,CUNDINAMARCA,25740,SIBATÉ,2021,1,1,1,1,0
25,CUNDINAMARCA,25740,SIBATÉ,2022,1,1,1,0,0
25,CUNDINAMARCA,25740,SIBATÉ,2023,1,1,1,0,0
25,CUNDINAMARCA,25743,SILVANIA,2015,1,1,0,0,0
25,CUNDINAMARCA,25743,SILVANIA,2016,1,1,0,0,0
25,CUNDINAMARCA,25743,SILVANIA,2017,1,1,0,1,0
25,CUNDINAMARCA,25743,SILVANIA,2018,1,1,0,1,0
25,CUNDINAMARCA,25743,SILVANIA,2019,1,1,0,1,0
25,CUNDINAMARCA,25743,SILVANIA,2020,1,1,0,1,0
25,CUNDINAMARCA,25743,SILVANIA,2021,1,1,1,1,0
25,CUNDINAMARCA,25743,SILVANIA,2022,1,1,1,0,0
25,CUNDINAMARCA,25743,SILVANIA,2023,1,1,1,0,0
25,CUNDINAMARCA,25745,SIMIJACA,2015,1,1,0,0,0
25,CUNDINAMARCA,25745,SIMIJACA,2016,1,1,0,0,0
25,CUNDINAMARCA,25745,SIMIJACA,2017,1,1,0,0,0
25,CUNDINAMARCA,25745,SIMIJACA,2018,1,1,0,1,0
25,CUNDINAMARCA,25745,SIMIJACA,2019,1,1,0,1,0
25,CUNDINAMARCA,25745,SIMIJACA,2020,1,1,0,1,0
25,CUNDINAMARCA,25745,SIMIJACA,2021,1,1,1,1,0
25,CUNDINAMARCA,25745,SIMIJACA,2022,1,1,1,0,0
25,CUNDINAMARCA,25745,SIMIJACA,2023,1,1,1,0,0
25,CUNDINAMARCA,25754,SOACHA,2015,1,1,0,1,0
25,CUNDINAMARCA,25754,SOACHA,2016,1,1,0,1,0
25,CUNDINAMARCA,25754,SOACHA,2017,1,1,0,1,0
25,CUNDINAMARCA,25754,SOACHA,2018,1,1,0,1,0
25,CUNDINAMARCA,25754,SOACHA,2019,1,1,0,1,0
25,CUNDINAMARCA,25754,SOACHA,2020,1,1,0,1,0
25,CUNDINAMARCA,25754,SOACHA,2021,1,1,1,1,0
25,CUNDINAMARCA,25754,SOACHA,2022,1,1,1,0,0
25,CUNDINAMARCA,25754,SOACHA,2023,1,1,1,0,0
25,CUNDINAMARCA,25758,SOPÓ,2015,1,1,0,1,0
25,CUNDINAMARCA,25758,SOPÓ,2016,1,1,0,1,0
25,CUNDINAMARCA,25758,SOPÓ,2017,1,1,0,1,0
25,CUNDINAMARCA,25758,SOPÓ,2018,1,1,0,1,0
25,CUNDINAMARCA,25758,SOPÓ,2019,1,1,0,1,0
25,CUNDINAMARCA,25758,SOPÓ,2020,1,1,0,1,0
25,CUNDINAMARCA,25758,SOPÓ,2021,1,1,1,1,0
25,CUNDINAMARCA,25758,SOPÓ,2022,1,1,1,0,0
25,CUNDINAMARCA,25758,SOPÓ,2023,1,1,1,0,0
25,CUNDINAMARCA,25769,SUBACHOQUE,2015,1,1,0,1,0
25,CUNDINAMARCA,25769,SUBACHOQUE,2016,1,1,0,1,0
25,CUNDINAMARCA,25769,SUBACHOQUE,2017,1,1,0,1,0
25,CUNDINAMARCA,25769,SUBACHOQUE,2018,1,1,0,1,0
25,CUNDINAMARCA,25769,SUBACHOQUE,2019,1,1,0,1,0
25,CUNDINAMARCA,25769,SUBACHOQUE,2020,1,1,0,1,0
25,CUNDINAMARCA,25769,SUBACHOQUE,2021,1,1,1,1,0
25,CUNDINAMARCA,25769,SUBACHOQUE,2022,1,1,1,0,0
25,CUNDINAMARCA,25769,SUBACHOQUE,2023,1,1,1,0,0
25,CUNDINAMARCA,25772,SUESCA,2015,1,1,0,0,0
25,CUNDINAMARCA,25772,SUESCA,2016,1,1,0,0,0
25,CUNDINAMARCA,25772,SUESCA,2017,1,1,0,1,0
25,CUNDINAMARCA,25772,SUESCA,2018,1,1,0,1,0
25,CUNDINAMARCA,25772,SUESCA,2019,1,1,0,1,0
25,CUNDINAMARCA,25772,SUESCA,2020,1,1,0,1,0
25,CUNDINAMARCA,25772,SUESCA,2021,1,1,1,1,0
25,CUNDINAMARCA,25772,SUESCA,2022,1,1,1,0,0
25,CUNDINAMARCA,25772,SUESCA,2023,1,1,1,0,0
25,CUNDINAMARCA,25777,SUPATÁ,2015,1,1,0,0,0
25,CUNDINAMARCA,25777,SUPATÁ,2016,1,1,0,0,0
25,CUNDINAMARCA,25777,SUPATÁ,2017,1,1,0,1,0
25,CUNDINAMARCA,25777,SUPATÁ,2018,1,1,0,1,0
25,CUNDINAMARCA,25777,SUPATÁ,2019,1,1,0,1,0
25,CUNDINAMARCA,25777,SUPATÁ,2020,1,1,0,1,0
25,CUNDINAMARCA,25777,SUPATÁ,2021,1,1,1,1,0
25,CUNDINAMARCA,25777,SUPATÁ,2022,1,1,1,0,0
25,CUNDINAMARCA,25777,SUPATÁ,2023,1,1,1,0,0
25,CUNDINAMARCA,25779,SUSA,2015,1,1,0,0,0
25,CUNDINAMARCA,25779,SUSA,2016,1,1,0,0,0
25,CUNDINAMARCA,25779,SUSA,2017,1,1,0,0,0
25,CUNDINAMARCA,25779,SUSA,2018,1,1,0,1,0
25,CUNDINAMARCA,25779,SUSA,2019,1,1,0,1,0
25,CUNDINAMARCA,25779,SUSA,2020,1,1,0,1,0
25,CUNDINAMARCA,25779,SUSA,2021,1,1,1,1,0
25,CUNDINAMARCA,25779,SUSA,2022,1,1,1,0,0
25,CUNDINAMARCA,25779,SUSA,2023,1,1,1,0,0
25,CUNDINAMARCA,25781,SUTATAUSA,2015,1,1,0,0,0
25,CUNDINAMARCA,25781,SUTATAUSA,2016,1,1,0,1,0
25,CUNDINAMARCA,25781,SUTATAUSA,2017,1,1,0,1,0
25,CUNDINAMARCA,25781,SUTATAUSA,2018,1,1,0,1,0
25,CUNDINAMARCA,25781,SUTATAUSA,2019,1,1,0,1,0
25,CUNDINAMARCA,25781,SUTATAUSA,2020,1,1,0,1,0
25,CUNDINAMARCA,25781,SUTATAUSA,2021,1,1,1,1,0
25,CUNDINAMARCA,25781,SUTATAUSA,2022,1,1,1,0,0
25,CUNDINAMARCA,25781,SUTATAUSA,2023,1,1,1,0,0
25,CUNDINAMARCA,25785,TABIO,2015,1,1,0,1,0
25,CUNDINAMARCA,25785,TABIO,2016,1,1,0,1,0
25,CUNDINAMARCA,25785,TABIO,2017,1,1,0,1,0
25,CUNDINAMARCA,25785,TABIO,2018,1,1,0,1,0
25,CUNDINAMARCA,25785,TABIO,2019,1,1,0,1,0
25,CUNDINAMARCA,25785,TABIO,2020,1,1,0,1,0
25,CUNDINAMARCA,25785,TABIO,2021,1,1,1,1,0
25,CUNDINAMARCA,25785,TABIO,2022,1,1,1,0,0
25,CUNDINAMARCA,25785,TABIO,2023,1,1,1,0,0
25,CUNDINAMARCA,25793,TAUSA,2015,1,1,0,1,0
25,CUNDINAMARCA,25793,TAUSA,2016,1,1,0,1,0
25,CUNDINAMARCA,25793,TAUSA,2017,1,1,0,1,0
25,CUNDINAMARCA,25793,TAUSA,2018,1,1,0,1,0
25,CUNDINAMARCA,25793,TAUSA,2019,1,1,0,1,0
25,CUNDINAMARCA,25793,TAUSA,2020,1,1,0,1,0
25,CUNDINAMARCA,25793,TAUSA,2021,1,1,1,1,0
25,CUNDINAMARCA,25793,TAUSA,2022,1,1,1,0,0
25,CUNDINAMARCA,25793,TAUSA,2023,1,1,1,0,0
25,CUNDINAMARCA,25797,TENA,2015,1,1,0,1,0
25,CUNDINAMARCA,25797,TENA,2016,1,1,0,1,0
25,CUNDINAMARCA,25797,TENA,2017,1,1,0,1,0
25,CUNDINAMARCA,25797,TENA,2018,1,1,0,1,0
25,CUNDINAMARCA,25797,TENA,2019,1,1,0,1,0
25,CUNDINAMARCA,25797,TENA,2020,1,1,0,1,0
25,CUNDINAMARCA,25797,TENA,2021,1,1,1,1,0
25,CUNDINAMARCA,25797,TENA,2022,1,1,1,0,0
25,CUNDINAMARCA,25797,TENA,2023,1,1,1,0,0
25,CUNDINAMARCA,25799,TENJO,2015,1,1,0,1,0
25,CUNDINAMARCA,25799,TENJO,2016,1,1,0,1,0
25,CUNDINAMARCA,25799,TENJO,2017,1,1,0,1,0
25,CUNDINAMARCA,25799,TENJO,2018,1,1,0,1,0
25,CUNDINAMARCA,25799,TENJO,2019,1,1,0,1,0
25,CUNDINAMARCA,25799,TENJO,2020,1,1,0,1,0
25,CUNDINAMARCA,25799,TENJO,2021,1,1,1,1,0
25,CUNDINAMARCA,25799,TENJO,2022,1,1,1,0,0
25,CUNDINAMARCA,25799,TENJO,2023,1,1,1,0,0
25,CUNDINAMARCA,25805,TIBACUY,2015,1,1,0,1,0
25,CUNDINAMARCA,25805,TIBACUY,2016,1,1,0,1,0
25,CUNDINAMARCA,25805,TIBACUY,2017,1,1,0,1,0
25,CUNDINAMARCA,25805,TIBACUY,2018,1,1,0,1,0
25,CUNDINAMARCA,25805,TIBACUY,2019,1,1,0,1,0
25,CUNDINAMARCA,25805,TIBACUY,2020,1,1,0,1,0
25,CUNDINAMARCA,25805,TIBACUY,2021,1,1,1,1,0
25,CUNDINAMARCA,25805,TIBACUY,2022,1,1,1,0,0
25,CUNDINAMARCA,25805,TIBACUY,2023,1,1,1,0,0
25,CUNDINAMARCA,25807,TIBIRITA,2015,1,1,0,0,0
25,CUNDINAMARCA,25807,TIBIRITA,2016,1,1,0,0,0
25,CUNDINAMARCA,25807,TIBIRITA,2017,1,1,0,0,0
25,CUNDINAMARCA,25807,TIBIRITA,2018,1,1,0,0,0
25,CUNDINAMARCA,25807,TIBIRITA,2019,1,1,0,1,0
25,CUNDINAMARCA,25807,TIBIRITA,2020,1,1,0,1,0
25,CUNDINAMARCA,25807,TIBIRITA,2021,1,1,1,1,0
25,CUNDINAMARCA,25807,TIBIRITA,2022,1,1,1,0,0
25,CUNDINAMARCA,25807,TIBIRITA,2023,1,1,1,0,0
25,CUNDINAMARCA,25815,TOCAIMA,2015,1,1,0,0,0
25,CUNDINAMARCA,25815,TOCAIMA,2016,1,1,0,0,0
25,CUNDINAMARCA,25815,TOCAIMA,2017,1,1,0,1,0
25,CUNDINAMARCA,25815,TOCAIMA,2018,1,1,0,1,0
25,CUNDINAMARCA,25815,TOCAIMA,2019,1,1,0,1,0
25,CUNDINAMARCA,25815,TOCAIMA,2020,1,1,0,1,0
25,CUNDINAMARCA,25815,TOCAIMA,2021,1,1,1,1,0
25,CUNDINAMARCA,25815,TOCAIMA,2022,1,1,1,0,0
25,CUNDINAMARCA,25815,TOCAIMA,2023,1,1,1,0,0
25,CUNDINAMARCA,25817,TOCANCIPÁ,2015,1,1,0,0,0
25,CUNDINAMARCA,25817,TOCANCIPÁ,2016,1,1,0,1,0
25,CUNDINAMARCA,25817,TOCANCIPÁ,2017,1,1,0,1,0
25,CUNDINAMARCA,25817,TOCANCIPÁ,2018,1,1,0,1,0
25,CUNDINAMARCA,25817,TOCANCIPÁ,2019,1,1,0,1,0
25,CUNDINAMARCA,25817,TOCANCIPÁ,2020,1,1,0,1,0
25,CUNDINAMARCA,25817,TOCANCIPÁ,2021,1,1,1,1,0
25,CUNDINAMARCA,25817,TOCANCIPÁ,2022,1,1,1,0,0
25,CUNDINAMARCA,25817,TOCANCIPÁ,2023,1,1,1,0,0
25,CUNDINAMARCA,25823,TOPAIPÍ,2015,1,1,0,1,0
25,CUNDINAMARCA,25823,TOPAIPÍ,2016,1,1,0,1,0
25,CUNDINAMARCA,25823,TOPAIPÍ,2017,1,1,0,1,0
25,CUNDINAMARCA,25823,TOPAIPÍ,2018,1,1,0,1,0
25,CUNDINAMARCA,25823,TOPAIPÍ,2019,1,1,0,1,0
25,CUNDINAMARCA,25823,TOPAIPÍ,2020,1,1,0,1,0
25,CUNDINAMARCA,25823,TOPAIPÍ,2021,1,1,1,1,0
25,CUNDINAMARCA,25823,TOPAIPÍ,2022,1,1,1,0,0
25,CUNDINAMARCA,25823,TOPAIPÍ,2023,1,1,1,0,0
25,CUNDINAMARCA,25839,UBALÁ,2015,1,1,0,0,0
25,CUNDINAMARCA,25839,UBALÁ,2016,1,1,0,0,0
25,CUNDINAMARCA,25839,UBALÁ,2017,1,1,0,0,0
25,CUNDINAMARCA,25839,UBALÁ,2018,1,1,0,1,0
25,CUNDINAMARCA,25839,UBALÁ,2019,1,1,0,1,0
25,CUNDINAMARCA,25839,UBALÁ,2020,1,1,0,1,0
25,CUNDINAMARCA,25839,UBALÁ,2021,1,1,1,1,0
25,CUNDINAMARCA,25839,UBALÁ,2022,1,1,1,0,0
25,CUNDINAMARCA,25839,UBALÁ,2023,1,1,1,0,0
25,CUNDINAMARCA,25841,UBAQUE,2015,1,1,0,0,0
25,CUNDINAMARCA,25841,UBAQUE,2016,1,1,0,1,0
25,CUNDINAMARCA,25841,UBAQUE,2017,1,1,0,1,0
25,CUNDINAMARCA,25841,UBAQUE,2018,1,1,0,1,0
25,CUNDINAMARCA,25841,UBAQUE,2019,1,1,0,1,0
25,CUNDINAMARCA,25841,UBAQUE,2020,1,1,0,1,0
25,CUNDINAMARCA,25841,UBAQUE,2021,1,1,1,1,0
25,CUNDINAMARCA,25841,UBAQUE,2022,1,1,1,0,0
25,CUNDINAMARCA,25841,UBAQUE,2023,1,1,1,0,0
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2015,1,1,0,0,0
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2016,1,1,0,1,0
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2017,1,1,0,1,0
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2018,1,1,0,1,0
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2019,1,1,0,1,0
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2020,1,1,0,1,0
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2021,1,1,1,1,0
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2022,1,1,1,0,0
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,2023,1,1,1,0,0
25,CUNDINAMARCA,25845,UNE,2015,1,1,0,0,0
25,CUNDINAMARCA,25845,UNE,2016,1,1,0,1,0
25,CUNDINAMARCA,25845,UNE,2017,1,1,0,1,0
25,CUNDINAMARCA,25845,UNE,2018,1,1,0,1,0
25,CUNDINAMARCA,25845,UNE,2019,1,1,0,1,0
25,CUNDINAMARCA,25845,UNE,2020,1,1,0,1,0
25,CUNDINAMARCA,25845,UNE,2021,1,1,1,1,0
25,CUNDINAMARCA,25845,UNE,2022,1,1,1,0,0
25,CUNDINAMARCA,25845,UNE,2023,1,1,1,0,0
25,CUNDINAMARCA,25851,ÚTICA,2015,1,1,0,1,0
25,CUNDINAMARCA,25851,ÚTICA,2016,1,1,0,1,0
25,CUNDINAMARCA,25851,ÚTICA,2017,1,1,0,1,0
25,CUNDINAMARCA,25851,ÚTICA,2018,1,1,0,1,0
25,CUNDINAMARCA,25851,ÚTICA,2019,1,1,0,1,0
25,CUNDINAMARCA,25851,ÚTICA,2020,1,1,0,1,0
25,CUNDINAMARCA,25851,ÚTICA,2021,1,1,1,1,0
25,CUNDINAMARCA,25851,ÚTICA,2022,1,1,1,0,0
25,CUNDINAMARCA,25851,ÚTICA,2023,1,1,1,0,0
25,CUNDINAMARCA,25862,VERGARA,2015,1,1,0,1,0
25,CUNDINAMARCA,25862,VERGARA,2016,1,1,0,1,0
25,CUNDINAMARCA,25862,VERGARA,2017,1,1,0,1,0
25,CUNDINAMARCA,25862,VERGARA,2018,1,1,0,1,0
25,CUNDINAMARCA,25862,VERGARA,2019,1,1,0,1,0
25,CUNDINAMARCA,25862,VERGARA,2020,1,1,0,1,0
25,CUNDINAMARCA,25862,VERGARA,2021,1,1,1,1,0
25,CUNDINAMARCA,25862,VERGARA,2022,1,1,1,0,0
25,CUNDINAMARCA,25862,VERGARA,2023,1,1,1,0,0
25,CUNDINAMARCA,25867,VIANÍ,2015,1,1,0,0,0
25,CUNDINAMARCA,25867,VIANÍ,2016,1,1,0,0,0
