cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,total_cabecera,total_poblacion,total_rural
13,Bolívar,13490,Norosí,2035,2345,11465,9120
13,Bolívar,13549,Pinillos,2020,4005,25410,21405
13,Bolívar,13549,Pinillos,2021,3823,25814,21991
13,Bolívar,13549,Pinillos,2022,3628,26109,22481
13,Bolívar,13549,Pinillos,2023,3456,26467,23011
13,Bolívar,13549,Pinillos,2024,3377,26674,23297
13,Bolívar,13549,Pinillos,2025,3362,26866,23504
13,Bolívar,13549,Pinillos,2026,3342,27027,23685
13,Bolívar,13549,Pinillos,2027,3340,27257,23917
13,Bolívar,13549,Pinillos,2028,3336,27393,24057
13,Bolívar,13549,Pinillos,2029,3314,27494,24180
13,Bolívar,13549,Pinillos,2030,3311,27616,24305
13,Bolívar,13549,Pinillos,2031,3331,27836,24505
13,Bolívar,13549,Pinillos,2032,3313,27934,24621
13,Bolívar,13549,Pinillos,2033,3307,28040,24733
13,Bolívar,13549,Pinillos,2034,3300,28146,24846
13,Bolívar,13549,Pinillos,2035,3302,28319,25017
13,Bolívar,13580,Regidor,2020,4501,7158,2657
13,Bolívar,13580,Regidor,2021,4571,7325,2754
13,Bolívar,13580,Regidor,2022,4606,7421,2815
13,Bolívar,13580,Regidor,2023,4630,7502,2872
13,Bolívar,13580,Regidor,2024,4644,7562,2918
13,Bolívar,13580,Regidor,2025,4671,7634,2963
13,Bolívar,13580,Regidor,2026,4676,7681,3005
13,Bolívar,13580,Regidor,2027,4685,7720,3035
13,Bolívar,13580,Regidor,2028,4700,7773,3073
13,Bolívar,13580,Regidor,2029,4708,7824,3116
13,Bolívar,13580,Regidor,2030,4709,7855,3146
13,Bolívar,13580,Regidor,2031,4727,7893,3166
13,Bolívar,13580,Regidor,2032,4738,7947,3209
13,Bolívar,13580,Regidor,2033,4753,7976,3223
13,Bolívar,13580,Regidor,2034,4769,8016,3247
13,Bolívar,13580,Regidor,2035,4773,8053,3280
13,Bolívar,13600,Río Viejo,2020,5461,11045,5584
13,Bolívar,13600,Río Viejo,2021,5473,11192,5719
13,Bolívar,13600,Río Viejo,2022,5474,11332,5858
13,Bolívar,13600,Río Viejo,2023,5472,11436,5964
13,Bolívar,13600,Río Viejo,2024,5474,11534,6060
13,Bolívar,13600,Río Viejo,2025,5479,11617,6138
13,Bolívar,13600,Río Viejo,2026,5477,11687,6210
13,Bolívar,13600,Río Viejo,2027,5477,11740,6263
13,Bolívar,13600,Río Viejo,2028,5463,11790,6327
13,Bolívar,13600,Río Viejo,2029,5475,11830,6355
13,Bolívar,13600,Río Viejo,2030,5489,11912,6423
13,Bolívar,13600,Río Viejo,2031,5487,11941,6454
13,Bolívar,13600,Río Viejo,2032,5478,11981,6503
13,Bolívar,13600,Río Viejo,2033,5477,12022,6545
13,Bolívar,13600,Río Viejo,2034,5482,12072,6590
13,Bolívar,13600,Río Viejo,2035,5472,12100,6628
13,Bolívar,13620,San Cristóbal,2020,6455,8419,1964
13,Bolívar,13620,San Cristóbal,2021,6527,8534,2007
13,Bolívar,13620,San Cristóbal,2022,6568,8614,2046
13,Bolívar,13620,San Cristóbal,2023,6591,8676,2085
13,Bolívar,13620,San Cristóbal,2024,6617,8743,2126
13,Bolívar,13620,San Cristóbal,2025,6647,8798,2151
13,Bolívar,13620,San Cristóbal,2026,6672,8849,2177
13,Bolívar,13620,San Cristóbal,2027,6671,8866,2195
13,Bolívar,13620,San Cristóbal,2028,6685,8911,2226
13,Bolívar,13620,San Cristóbal,2029,6696,8957,2261
13,Bolívar,13620,San Cristóbal,2030,6702,8959,2257
13,Bolívar,13620,San Cristóbal,2031,6702,8996,2294
13,Bolívar,13620,San Cristóbal,2032,6716,9015,2299
13,Bolívar,13620,San Cristóbal,2033,6731,9057,2326
13,Bolívar,13620,San Cristóbal,2034,6723,9067,2344
13,Bolívar,13620,San Cristóbal,2035,6722,9074,2352
13,Bolívar,13647,San Estanislao,2020,12785,19115,6330
13,Bolívar,13647,San Estanislao,2021,12898,19406,6508
13,Bolívar,13647,San Estanislao,2022,12979,19628,6649
13,Bolívar,13647,San Estanislao,2023,13034,19816,6782
13,Bolívar,13647,San Estanislao,2024,13098,19987,6889
13,Bolívar,13647,San Estanislao,2025,13132,20100,6968
13,Bolívar,13647,San Estanislao,2026,13142,20214,7072
13,Bolívar,13647,San Estanislao,2027,13163,20312,7149
13,Bolívar,13647,San Estanislao,2028,13179,20400,7221
13,Bolívar,13647,San Estanislao,2029,13193,20471,7278
13,Bolívar,13647,San Estanislao,2030,13207,20562,7355
13,Bolívar,13647,San Estanislao,2031,13215,20631,7416
13,Bolívar,13647,San Estanislao,2032,13240,20716,7476
13,Bolívar,13647,San Estanislao,2033,13233,20772,7539
13,Bolívar,13647,San Estanislao,2034,13247,20835,7588
13,Bolívar,13647,San Estanislao,2035,13248,20897,7649
13,Bolívar,13650,San Fernando,2020,2280,13206,10926
13,Bolívar,13650,San Fernando,2021,2191,13439,11248
13,Bolívar,13650,San Fernando,2022,2110,13611,11501
13,Bolívar,13650,San Fernando,2023,2006,13725,11719
13,Bolívar,13650,San Fernando,2024,1960,13841,11881
13,Bolívar,13650,San Fernando,2025,1942,13934,11992
13,Bolívar,13650,San Fernando,2026,1938,14031,12093
13,Bolívar,13650,San Fernando,2027,1932,14118,12186
13,Bolívar,13650,San Fernando,2028,1939,14187,12248
13,Bolívar,13650,San Fernando,2029,1934,14265,12331
13,Bolívar,13650,San Fernando,2030,1928,14325,12397
13,Bolívar,13650,San Fernando,2031,1929,14379,12450
13,Bolívar,13650,San Fernando,2032,1926,14440,12514
13,Bolívar,13650,San Fernando,2033,1932,14502,12570
13,Bolívar,13650,San Fernando,2034,1918,14553,12635
13,Bolívar,13650,San Fernando,2035,1914,14613,12699
13,Bolívar,13654,San Jacinto,2020,21403,24870,3467
13,Bolívar,13654,San Jacinto,2021,21632,25185,3553
13,Bolívar,13654,San Jacinto,2022,21827,25459,3632
13,Bolívar,13654,San Jacinto,2023,22000,25702,3702
13,Bolívar,13654,San Jacinto,2024,22137,25904,3767
13,Bolívar,13654,San Jacinto,2025,22264,26099,3835
13,Bolívar,13654,San Jacinto,2026,22344,26217,3873
13,Bolívar,13654,San Jacinto,2027,22424,26361,3937
13,Bolívar,13654,San Jacinto,2028,22483,26466,3983
13,Bolívar,13654,San Jacinto,2029,22542,26565,4023
13,Bolívar,13654,San Jacinto,2030,22616,26679,4063
13,Bolívar,13654,San Jacinto,2031,22680,26774,4094
13,Bolívar,13654,San Jacinto,2032,22743,26873,4130
13,Bolívar,13654,San Jacinto,2033,22781,26965,4184
13,Bolívar,13654,San Jacinto,2034,22823,27042,4219
13,Bolívar,13654,San Jacinto,2035,22855,27101,4246
13,Bolívar,13655,San Jacinto del Cauca,2020,2708,10558,7850
13,Bolívar,13655,San Jacinto del Cauca,2021,2673,10781,8108
13,Bolívar,13655,San Jacinto del Cauca,2022,2627,10907,8280
13,Bolívar,13655,San Jacinto del Cauca,2023,2568,11024,8456
13,Bolívar,13655,San Jacinto del Cauca,2024,2564,11113,8549
13,Bolívar,13655,San Jacinto del Cauca,2025,2541,11175,8634
13,Bolívar,13655,San Jacinto del Cauca,2026,2533,11245,8712
13,Bolívar,13655,San Jacinto del Cauca,2027,2529,11298,8769
13,Bolívar,13655,San Jacinto del Cauca,2028,2517,11346,8829
13,Bolívar,13655,San Jacinto del Cauca,2029,2528,11413,8885
13,Bolívar,13655,San Jacinto del Cauca,2030,2508,11448,8940
13,Bolívar,13655,San Jacinto del Cauca,2031,2494,11500,9006
13,Bolívar,13655,San Jacinto del Cauca,2032,2502,11540,9038
13,Bolívar,13655,San Jacinto del Cauca,2033,2502,11572,9070
13,Bolívar,13655,San Jacinto del Cauca,2034,2492,11612,9120
13,Bolívar,13655,San Jacinto del Cauca,2035,2501,11659,9158
13,Bolívar,13657,San Juan Nepomuceno,2020,28574,38602,10028
13,Bolívar,13657,San Juan Nepomuceno,2021,28892,39191,10299
13,Bolívar,13657,San Juan Nepomuceno,2022,29121,39655,10534
13,Bolívar,13657,San Juan Nepomuceno,2023,29286,40020,10734
13,Bolívar,13657,San Juan Nepomuceno,2024,29397,40335,10938
13,Bolívar,13657,San Juan Nepomuceno,2025,29516,40621,11105
13,Bolívar,13657,San Juan Nepomuceno,2026,29595,40848,11253
13,Bolívar,13657,San Juan Nepomuceno,2027,29658,41043,11385
13,Bolívar,13657,San Juan Nepomuceno,2028,29728,41237,11509
13,Bolívar,13657,San Juan Nepomuceno,2029,29785,41399,11614
13,Bolívar,13657,San Juan Nepomuceno,2030,29847,41559,11712
13,Bolívar,13657,San Juan Nepomuceno,2031,29922,41728,11806
13,Bolívar,13657,San Juan Nepomuceno,2032,29965,41877,11912
13,Bolívar,13657,San Juan Nepomuceno,2033,30019,42039,12020
13,Bolívar,13657,San Juan Nepomuceno,2034,30043,42157,12114
13,Bolívar,13657,San Juan Nepomuceno,2035,30076,42277,12201
13,Bolívar,13667,San Martín de Loba,2020,7576,15417,7841
13,Bolívar,13667,San Martín de Loba,2021,7590,15616,8026
13,Bolívar,13667,San Martín de Loba,2022,7579,15790,8211
13,Bolívar,13667,San Martín de Loba,2023,7579,15943,8364
13,Bolívar,13667,San Martín de Loba,2024,7586,16079,8493
13,Bolívar,13667,San Martín de Loba,2025,7570,16176,8606
13,Bolívar,13667,San Martín de Loba,2026,7585,16286,8701
13,Bolívar,13667,San Martín de Loba,2027,7578,16361,8783
13,Bolívar,13667,San Martín de Loba,2028,7587,16446,8859
13,Bolívar,13667,San Martín de Loba,2029,7570,16503,8933
13,Bolívar,13667,San Martín de Loba,2030,7585,16592,9007
13,Bolívar,13667,San Martín de Loba,2031,7582,16643,9061
13,Bolívar,13667,San Martín de Loba,2032,7567,16697,9130
13,Bolívar,13667,San Martín de Loba,2033,7557,16749,9192
13,Bolívar,13667,San Martín de Loba,2034,7574,16824,9250
13,Bolívar,13667,San Martín de Loba,2035,7571,16865,9294
13,Bolívar,13670,San Pablo,2020,22868,28495,5627
13,Bolívar,13670,San Pablo,2021,23156,28939,5783
13,Bolívar,13670,San Pablo,2022,23347,29249,5902
13,Bolívar,13670,San Pablo,2023,23521,29547,6026
13,Bolívar,13670,San Pablo,2024,23642,29770,6128
13,Bolívar,13670,San Pablo,2025,23735,29948,6213
13,Bolívar,13670,San Pablo,2026,23796,30104,6308
13,Bolívar,13670,San Pablo,2027,23875,30264,6389
13,Bolívar,13670,San Pablo,2028,23912,30371,6459
13,Bolívar,13670,San Pablo,2029,23979,30507,6528
13,Bolívar,13670,San Pablo,2030,24007,30584,6577
13,Bolívar,13670,San Pablo,2031,24084,30733,6649
13,Bolívar,13670,San Pablo,2032,24137,30841,6704
13,Bolívar,13670,San Pablo,2033,24161,30913,6752
13,Bolívar,13670,San Pablo,2034,24191,30996,6805
13,Bolívar,13670,San Pablo,2035,24237,31112,6875
13,Bolívar,13673,Santa Catalina,2020,6020,15286,9266
13,Bolívar,13673,Santa Catalina,2021,6017,15547,9530
13,Bolívar,13673,Santa Catalina,2022,5998,15739,9741
13,Bolívar,13673,Santa Catalina,2023,5955,15889,9934
13,Bolívar,13673,Santa Catalina,2024,5936,16039,10103
13,Bolívar,13673,Santa Catalina,2025,5913,16156,10243
13,Bolívar,13673,Santa Catalina,2026,5915,16237,10322
13,Bolívar,13673,Santa Catalina,2027,5903,16343,10440
13,Bolívar,13673,Santa Catalina,2028,5920,16442,10522
13,Bolívar,13673,Santa Catalina,2029,5918,16511,10593
13,Bolívar,13673,Santa Catalina,2030,5927,16610,10683
13,Bolívar,13673,Santa Catalina,2031,5910,16660,10750
13,Bolívar,13673,Santa Catalina,2032,5916,16737,10821
13,Bolívar,13673,Santa Catalina,2033,5928,16820,10892
13,Bolívar,13673,Santa Catalina,2034,5909,16867,10958
13,Bolívar,13673,Santa Catalina,2035,5893,16911,11018
13,Bolívar,13683,Santa Rosa,2020,19881,21980,2099
13,Bolívar,13683,Santa Rosa,2021,20171,22327,2156
13,Bolívar,13683,Santa Rosa,2022,20358,22566,2208
13,Bolívar,13683,Santa Rosa,2023,20494,22736,2242
13,Bolívar,13683,Santa Rosa,2024,20629,22912,2283
13,Bolívar,13683,Santa Rosa,2025,20732,23042,2310
13,Bolívar,13683,Santa Rosa,2026,20817,23166,2349
13,Bolívar,13683,Santa Rosa,2027,20881,23245,2364
13,Bolívar,13683,Santa Rosa,2028,20930,23330,2400
13,Bolívar,13683,Santa Rosa,2029,20987,23402,2415
13,Bolívar,13683,Santa Rosa,2030,21053,23478,2425
13,Bolívar,13683,Santa Rosa,2031,21092,23553,2461
13,Bolívar,13683,Santa Rosa,2032,21131,23620,2489
13,Bolívar,13683,Santa Rosa,2033,21173,23661,2488
13,Bolívar,13683,Santa Rosa,2034,21193,23720,2527
13,Bolívar,13683,Santa Rosa,2035,21226,23769,2543
13,Bolívar,13688,Santa Rosa del Sur,2020,20940,34481,13541
13,Bolívar,13688,Santa Rosa del Sur,2021,21190,35147,13957
13,Bolívar,13688,Santa Rosa del Sur,2022,21263,35517,14254
13,Bolívar,13688,Santa Rosa del Sur,2023,21321,35854,14533
13,Bolívar,13688,Santa Rosa del Sur,2024,21367,36114,14747
13,Bolívar,13688,Santa Rosa del Sur,2025,21410,36335,14925
13,Bolívar,13688,Santa Rosa del Sur,2026,21415,36514,15099
13,Bolívar,13688,Santa Rosa del Sur,2027,21430,36684,15254
13,Bolívar,13688,Santa Rosa del Sur,2028,21430,36826,15396
13,Bolívar,13688,Santa Rosa del Sur,2029,21441,36964,15523
13,Bolívar,13688,Santa Rosa del Sur,2030,21443,37081,15638
13,Bolívar,13688,Santa Rosa del Sur,2031,21453,37207,15754
13,Bolívar,13688,Santa Rosa del Sur,2032,21460,37320,15860
13,Bolívar,13688,Santa Rosa del Sur,2033,21454,37429,15975
13,Bolívar,13688,Santa Rosa del Sur,2034,21442,37518,16076
13,Bolívar,13688,Santa Rosa del Sur,2035,21415,37606,16191
13,Bolívar,13744,Simití,2020,6338,19132,12794
13,Bolívar,13744,Simití,2021,6321,19504,13183
13,Bolívar,13744,Simití,2022,6259,19733,13474
13,Bolívar,13744,Simití,2023,6167,19902,13735
13,Bolívar,13744,Simití,2024,6146,20066,13920
13,Bolívar,13744,Simití,2025,6147,20209,14062
13,Bolívar,13744,Simití,2026,6127,20322,14195
13,Bolívar,13744,Simití,2027,6110,20412,14302
13,Bolívar,13744,Simití,2028,6102,20505,14403
13,Bolívar,13744,Simití,2029,6085,20575,14490
13,Bolívar,13744,Simití,2030,6069,20648,14579
13,Bolívar,13744,Simití,2031,6064,20741,14677
13,Bolívar,13744,Simití,2032,6078,20816,14738
13,Bolívar,13744,Simití,2033,6052,20882,14830
13,Bolívar,13744,Simití,2034,6035,20931,14896
13,Bolívar,13744,Simití,2035,6037,21013,14976
13,Bolívar,13760,Soplaviento,2020,10916,11124,208
13,Bolívar,13760,Soplaviento,2021,11055,11269,214
13,Bolívar,13760,Soplaviento,2022,11157,11375,218
13,Bolívar,13760,Soplaviento,2023,11358,11585,227
13,Bolívar,13760,Soplaviento,2024,11459,11656,197
13,Bolívar,13760,Soplaviento,2025,11500,11701,201
13,Bolívar,13760,Soplaviento,2026,11545,11750,205
13,Bolívar,13760,Soplaviento,2027,11680,11886,206
13,Bolívar,13760,Soplaviento,2028,11706,11920,214
13,Bolívar,13760,Soplaviento,2029,11722,11959,237
13,Bolívar,13760,Soplaviento,2030,11749,11989,240
13,Bolívar,13760,Soplaviento,2031,11877,12111,234
13,Bolívar,13760,Soplaviento,2032,11898,12137,239
13,Bolívar,13760,Soplaviento,2033,11917,12162,245
13,Bolívar,13760,Soplaviento,2034,11927,12176,249
13,Bolívar,13760,Soplaviento,2035,12050,12295,245
13,Bolívar,13780,Talaigua Nuevo,2020,6501,13505,7004
13,Bolívar,13780,Talaigua Nuevo,2021,6467,13597,7130
13,Bolívar,13780,Talaigua Nuevo,2022,6460,13746,7286
13,Bolívar,13780,Talaigua Nuevo,2023,6468,13906,7438
13,Bolívar,13780,Talaigua Nuevo,2024,6435,13986,7551
13,Bolívar,13780,Talaigua Nuevo,2025,6431,14092,7661
13,Bolívar,13780,Talaigua Nuevo,2026,6397,14144,7747
13,Bolívar,13780,Talaigua Nuevo,2027,6413,14256,7843
13,Bolívar,13780,Talaigua Nuevo,2028,6394,14304,7910
13,Bolívar,13780,Talaigua Nuevo,2029,6382,14349,7967
13,Bolívar,13780,Talaigua Nuevo,2030,6366,14395,8029
13,Bolívar,13780,Talaigua Nuevo,2031,6386,14490,8104
13,Bolívar,13780,Talaigua Nuevo,2032,6364,14523,8159
13,Bolívar,13780,Talaigua Nuevo,2033,6359,14558,8199
13,Bolívar,13780,Talaigua Nuevo,2034,6365,14603,8238
13,Bolívar,13780,Talaigua Nuevo,2035,6351,14661,8310
13,Bolívar,13810,Tiquisio,2020,6488,18874,12386
13,Bolívar,13810,Tiquisio,2021,6437,19131,12694
13,Bolívar,13810,Tiquisio,2022,6374,19342,12968
13,Bolívar,13810,Tiquisio,2023,6292,19500,13208
13,Bolívar,13810,Tiquisio,2024,6281,19664,13383
13,Bolívar,13810,Tiquisio,2025,6254,19763,13509
13,Bolívar,13810,Tiquisio,2026,6237,19866,13629
13,Bolívar,13810,Tiquisio,2027,6237,19973,13736
13,Bolívar,13810,Tiquisio,2028,6220,20047,13827
13,Bolívar,13810,Tiquisio,2029,6210,20115,13905
13,Bolívar,13810,Tiquisio,2030,6218,20189,13971
13,Bolívar,13810,Tiquisio,2031,6192,20247,14055
13,Bolívar,13810,Tiquisio,2032,6184,20308,14124
13,Bolívar,13810,Tiquisio,2033,6171,20372,14201
13,Bolívar,13810,Tiquisio,2034,6158,20421,14263
13,Bolívar,13810,Tiquisio,2035,6143,20473,14330
13,Bolívar,13836,Turbaco,2020,101188,110631,9443
13,Bolívar,13836,Turbaco,2021,102819,112533,9714
13,Bolívar,13836,Turbaco,2022,103829,113746,9917
13,Bolívar,13836,Turbaco,2023,104604,114716,10112
13,Bolívar,13836,Turbaco,2024,105257,115544,10287
13,Bolívar,13836,Turbaco,2025,105788,116223,10435
13,Bolívar,13836,Turbaco,2026,106219,116810,10591
13,Bolívar,13836,Turbaco,2027,106533,117257,10724
13,Bolívar,13836,Turbaco,2028,106837,117697,10860
13,Bolívar,13836,Turbaco,2029,107135,118102,10967
13,Bolívar,13836,Turbaco,2030,107429,118479,11050
13,Bolívar,13836,Turbaco,2031,107660,118825,11165
13,Bolívar,13836,Turbaco,2032,107901,119156,11255
13,Bolívar,13836,Turbaco,2033,108128,119464,11336
13,Bolívar,13836,Turbaco,2034,108300,119752,11452
13,Bolívar,13836,Turbaco,2035,108447,119992,11545
13,Bolívar,13838,Turbaná,2020,12818,17183,4365
13,Bolívar,13838,Turbaná,2021,12969,17455,4486
13,Bolívar,13838,Turbaná,2022,13059,17641,4582
13,Bolívar,13838,Turbaná,2023,13117,17776,4659
13,Bolívar,13838,Turbaná,2024,13189,17929,4740
13,Bolívar,13838,Turbaná,2025,13237,18037,4800
13,Bolívar,13838,Turbaná,2026,13263,18114,4851
13,Bolívar,13838,Turbaná,2027,13283,18215,4932
13,Bolívar,13838,Turbaná,2028,13311,18273,4962
13,Bolívar,13838,Turbaná,2029,13316,18335,5019
13,Bolívar,13838,Turbaná,2030,13330,18410,5080
13,Bolívar,13838,Turbaná,2031,13367,18465,5098
13,Bolívar,13838,Turbaná,2032,13390,18533,5143
13,Bolívar,13838,Turbaná,2033,13399,18582,5183
13,Bolívar,13838,Turbaná,2034,13420,18638,5218
13,Bolívar,13838,Turbaná,2035,13427,18683,5256
13,Bolívar,13873,Villanueva,2020,21478,24895,3417
13,Bolívar,13873,Villanueva,2021,21760,25278,3518
13,Bolívar,13873,Villanueva,2022,21961,25559,3598
13,Bolívar,13873,Villanueva,2023,22120,25795,3675
13,Bolívar,13873,Villanueva,2024,22239,25971,3732
13,Bolívar,13873,Villanueva,2025,22347,26130,3783
13,Bolívar,13873,Villanueva,2026,22425,26261,3836
13,Bolívar,13873,Villanueva,2027,22502,26363,3861
13,Bolívar,13873,Villanueva,2028,22556,26474,3918
13,Bolívar,13873,Villanueva,2029,22616,26566,3950
13,Bolívar,13873,Villanueva,2030,22657,26649,3992
13,Bolívar,13873,Villanueva,2031,22708,26737,4029
13,Bolívar,13873,Villanueva,2032,22750,26814,4064
13,Bolívar,13873,Villanueva,2033,22791,26887,4096
13,Bolívar,13873,Villanueva,2034,22810,26944,4134
13,Bolívar,13873,Villanueva,2035,22841,27005,4164
13,Bolívar,13894,Zambrano,2020,10742,12391,1649
13,Bolívar,13894,Zambrano,2021,10869,12546,1677
13,Bolívar,13894,Zambrano,2022,10961,12672,1711
13,Bolívar,13894,Zambrano,2023,11053,12795,1742
13,Bolívar,13894,Zambrano,2024,11126,12886,1760
13,Bolívar,13894,Zambrano,2025,11163,12970,1807
13,Bolívar,13894,Zambrano,2026,11207,13043,1836
13,Bolívar,13894,Zambrano,2027,11256,13105,1849
13,Bolívar,13894,Zambrano,2028,11280,13150,1870
13,Bolívar,13894,Zambrano,2029,11312,13202,1890
13,Bolívar,13894,Zambrano,2030,11336,13240,1904
13,Bolívar,13894,Zambrano,2031,11380,13292,1912
13,Bolívar,13894,Zambrano,2032,11396,13329,1933
13,Bolívar,13894,Zambrano,2033,11407,13366,1959
13,Bolívar,13894,Zambrano,2034,11434,13406,1972
13,Bolívar,13894,Zambrano,2035,11463,13449,1986
15,Boyacá,15001,Tunja,2020,171405,179205,7800
15,Boyacá,15001,Tunja,2021,173914,181729,7815
15,Boyacá,15001,Tunja,2022,175780,183582,7802
15,Boyacá,15001,Tunja,2023,177682,185469,7787
15,Boyacá,15001,Tunja,2024,179532,187286,7754
15,Boyacá,15001,Tunja,2025,181236,188945,7709
15,Boyacá,15001,Tunja,2026,182798,190498,7700
15,Boyacá,15001,Tunja,2027,184272,191969,7697
15,Boyacá,15001,Tunja,2028,185653,193352,7699
15,Boyacá,15001,Tunja,2029,186985,194715,7730
15,Boyacá,15001,Tunja,2030,188231,195997,7766
15,Boyacá,15001,Tunja,2031,189420,197248,7828
15,Boyacá,15001,Tunja,2032,190572,198472,7900
15,Boyacá,15001,Tunja,2033,191673,199625,7952
15,Boyacá,15001,Tunja,2034,192725,200722,7997
15,Boyacá,15001,Tunja,2035,193720,201779,8059
15,Boyacá,15022,Almeida,2020,362,1968,1606
15,Boyacá,15022,Almeida,2021,391,1992,1601
15,Boyacá,15022,Almeida,2022,403,1997,1594
15,Boyacá,15022,Almeida,2023,434,2030,1596
15,Boyacá,15022,Almeida,2024,444,2048,1604
15,Boyacá,15022,Almeida,2025,451,2076,1625
15,Boyacá,15022,Almeida,2026,471,2097,1626
15,Boyacá,15022,Almeida,2027,467,2097,1630
15,Boyacá,15022,Almeida,2028,471,2112,1641
15,Boyacá,15022,Almeida,2029,463,2120,1657
15,Boyacá,15022,Almeida,2030,492,2153,1661
15,Boyacá,15022,Almeida,2031,491,2164,1673
15,Boyacá,15022,Almeida,2032,485,2165,1680
15,Boyacá,15022,Almeida,2033,495,2195,1700
15,Boyacá,15022,Almeida,2034,508,2218,1710
15,Boyacá,15022,Almeida,2035,508,2216,1708
15,Boyacá,15047,Aquitania,2020,6118,15814,9696
15,Boyacá,15047,Aquitania,2021,6291,15950,9659
15,Boyacá,15047,Aquitania,2022,6488,16141,9653
15,Boyacá,15047,Aquitania,2023,6667,16319,9652
15,Boyacá,15047,Aquitania,2024,6813,16480,9667
15,Boyacá,15047,Aquitania,2025,6959,16648,9689
15,Boyacá,15047,Aquitania,2026,7053,16780,9727
15,Boyacá,15047,Aquitania,2027,7160,16941,9781
15,Boyacá,15047,Aquitania,2028,7251,17085,9834
15,Boyacá,15047,Aquitania,2029,7329,17220,9891
15,Boyacá,15047,Aquitania,2030,7375,17327,9952
15,Boyacá,15047,Aquitania,2031,7437,17452,10015
15,Boyacá,15047,Aquitania,2032,7489,17574,10085
15,Boyacá,15047,Aquitania,2033,7530,17679,10149
15,Boyacá,15047,Aquitania,2034,7569,17784,10215
15,Boyacá,15047,Aquitania,2035,7604,17901,10297
15,Boyacá,15051,Arcabuco,2020,2506,6042,3536
15,Boyacá,15051,Arcabuco,2021,2585,6140,3555
15,Boyacá,15051,Arcabuco,2022,2648,6179,3531
15,Boyacá,15051,Arcabuco,2023,2729,6265,3536
15,Boyacá,15051,Arcabuco,2024,2791,6341,3550
15,Boyacá,15051,Arcabuco,2025,2826,6392,3566
15,Boyacá,15051,Arcabuco,2026,2870,6448,3578
15,Boyacá,15051,Arcabuco,2027,2904,6510,3606
15,Boyacá,15051,Arcabuco,2028,2938,6555,3617
15,Boyacá,15051,Arcabuco,2029,2965,6590,3625
15,Boyacá,15051,Arcabuco,2030,2994,6647,3653
15,Boyacá,15051,Arcabuco,2031,3014,6705,3691
15,Boyacá,15051,Arcabuco,2032,3032,6756,3724
15,Boyacá,15051,Arcabuco,2033,3053,6800,3747
15,Boyacá,15051,Arcabuco,2034,3072,6836,3764
15,Boyacá,15051,Arcabuco,2035,3103,6879,3776
15,Boyacá,15087,Belén,2020,4721,7682,2961
15,Boyacá,15087,Belén,2021,4790,7726,2936
15,Boyacá,15087,Belén,2022,4888,7841,2953
15,Boyacá,15087,Belén,2023,4971,7914,2943
15,Boyacá,15087,Belén,2024,5038,7987,2949
15,Boyacá,15087,Belén,2025,5130,8070,2940
15,Boyacá,15087,Belén,2026,5202,8137,2935
15,Boyacá,15087,Belén,2027,5250,8204,2954
15,Boyacá,15087,Belén,2028,5314,8271,2957
15,Boyacá,15087,Belén,2029,5360,8343,2983
15,Boyacá,15087,Belén,2030,5399,8402,3003
15,Boyacá,15087,Belén,2031,5435,8465,3030
15,Boyacá,15087,Belén,2032,5467,8507,3040
15,Boyacá,15087,Belén,2033,5502,8556,3054
15,Boyacá,15087,Belén,2034,5538,8625,3087
15,Boyacá,15087,Belén,2035,5569,8687,3118
15,Boyacá,15090,Berbeo,2020,434,1625,1191
15,Boyacá,15090,Berbeo,2021,460,1645,1185
15,Boyacá,15090,Berbeo,2022,478,1653,1175
15,Boyacá,15090,Berbeo,2023,493,1664,1171
15,Boyacá,15090,Berbeo,2024,523,1700,1177
15,Boyacá,15090,Berbeo,2025,527,1703,1176
15,Boyacá,15090,Berbeo,2026,523,1722,1199
15,Boyacá,15090,Berbeo,2027,539,1724,1185
15,Boyacá,15090,Berbeo,2028,537,1733,1196
15,Boyacá,15090,Berbeo,2029,548,1758,1210
15,Boyacá,15090,Berbeo,2030,555,1770,1215
15,Boyacá,15090,Berbeo,2031,552,1761,1209
15,Boyacá,15090,Berbeo,2032,572,1810,1238
15,Boyacá,15090,Berbeo,2033,573,1805,1232
15,Boyacá,15090,Berbeo,2034,562,1809,1247
15,Boyacá,15090,Berbeo,2035,568,1818,1250
15,Boyacá,15092,Betéitiva,2020,352,1989,1637
15,Boyacá,15092,Betéitiva,2021,370,1995,1625
15,Boyacá,15092,Betéitiva,2022,397,2029,1632
15,Boyacá,15092,Betéitiva,2023,417,2047,1630
15,Boyacá,15092,Betéitiva,2024,427,2069,1642
15,Boyacá,15092,Betéitiva,2025,433,2083,1650
15,Boyacá,15092,Betéitiva,2026,445,2105,1660
15,Boyacá,15092,Betéitiva,2027,449,2131,1682
15,Boyacá,15092,Betéitiva,2028,458,2140,1682
15,Boyacá,15092,Betéitiva,2029,458,2154,1696
15,Boyacá,15092,Betéitiva,2030,464,2162,1698
15,Boyacá,15092,Betéitiva,2031,475,2185,1710
15,Boyacá,15092,Betéitiva,2032,468,2187,1719
15,Boyacá,15092,Betéitiva,2033,477,2224,1747
15,Boyacá,15092,Betéitiva,2034,485,2226,1741
15,Boyacá,15092,Betéitiva,2035,484,2230,1746
