COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,AÑO,CANTIDAD_EXTORSION,PROMEDIO_EXTORSION,CANTIDAD_SUBVERSIVAS,PROMEDIO_SUBVERSIVAS,COD_DPTO,COD_DPTO-MPIO,Total,COBERTURA 2G,COBERTURA 3G,COBERTUTA 4G
25,CUNDINAMARCA,25181,CHOACHI,2022,1.0,1.0,0.0,0.0,25,25181,12306,1.0,1.0,1.0
25,CUNDINAMARCA,25181,CHOACHI,2023,3.0,1.0,0.0,0.0,25,25181,12721,1.0,1.0,1.0
25,CUNDINAMARCA,25181,CHOACHI,2024,8.0,1.142857142857143,0.0,0.0,25,25181,13112,0.0,0.0,0.0
25,CUNDINAMARCA,25183,CHOCONTA,2018,1.0,1.0,0.0,0.0,25,25183,20568,1.0,1.0,0.0
25,CUNDINAMARCA,25183,CHOCONTA,2020,2.0,1.0,1.0,1.0,25,25183,22071,1.0,1.0,0.0
25,CUNDINAMARCA,25183,CHOCONTA,2022,2.0,1.0,0.0,0.0,25,25183,23348,1.0,1.0,1.0
25,CUNDINAMARCA,25183,CHOCONTA,2023,6.0,1.0,0.0,0.0,25,25183,24144,1.0,1.0,1.0
25,CUNDINAMARCA,25183,CHOCONTA,2024,4.0,1.0,0.0,0.0,25,25183,24929,0.0,0.0,0.0
25,CUNDINAMARCA,25200,COGUA,2019,1.0,1.0,0.0,0.0,25,25200,23021,1.0,1.0,0.0
25,CUNDINAMARCA,25200,COGUA,2020,1.0,1.0,0.0,0.0,25,25200,23776,1.0,1.0,0.0
25,CUNDINAMARCA,25200,COGUA,2021,1.0,1.0,0.0,0.0,25,25200,24426,1.0,1.0,1.0
25,CUNDINAMARCA,25200,COGUA,2022,1.0,1.0,0.0,0.0,25,25200,25209,1.0,1.0,1.0
25,CUNDINAMARCA,25200,COGUA,2023,2.0,1.0,0.0,0.0,25,25200,26055,1.0,1.0,1.0
25,CUNDINAMARCA,25214,COTA,2018,5.0,1.0,0.0,0.0,25,25214,32691,1.0,1.0,0.0
25,CUNDINAMARCA,25214,COTA,2019,3.0,1.0,0.0,0.0,25,25214,34259,1.0,1.0,0.0
25,CUNDINAMARCA,25214,COTA,2020,4.0,1.333333333333333,1.0,1.0,25,25214,35539,1.0,1.0,0.0
25,CUNDINAMARCA,25214,COTA,2021,4.0,1.0,0.0,0.0,25,25214,36637,1.0,1.0,1.0
25,CUNDINAMARCA,25214,COTA,2022,3.0,1.0,0.0,0.0,25,25214,37793,1.0,1.0,1.0
25,CUNDINAMARCA,25214,COTA,2023,6.0,1.0,0.0,0.0,25,25214,39070,1.0,1.0,1.0
25,CUNDINAMARCA,25214,COTA,2024,5.0,1.0,0.0,0.0,25,25214,40316,0.0,0.0,0.0
25,CUNDINAMARCA,25224,CUCUNUBA,2018,1.0,1.0,0.0,0.0,25,25224,7626,1.0,1.0,0.0
25,CUNDINAMARCA,25224,CUCUNUBA,2021,2.0,1.0,0.0,0.0,25,25224,8356,1.0,1.0,1.0
25,CUNDINAMARCA,25224,CUCUNUBA,2022,1.0,1.0,0.0,0.0,25,25224,8612,1.0,1.0,1.0
25,CUNDINAMARCA,25224,CUCUNUBA,2023,3.0,1.0,0.0,0.0,25,25224,8900,1.0,1.0,1.0
25,CUNDINAMARCA,25224,CUCUNUBA,2024,1.0,1.0,0.0,0.0,25,25224,9187,0.0,0.0,0.0
25,CUNDINAMARCA,25245,EL COLEGIO,2018,1.0,1.0,0.0,0.0,25,25245,23886,1.0,1.0,0.0
25,CUNDINAMARCA,25245,EL COLEGIO,2019,4.0,1.0,0.0,0.0,25,25245,24904,1.0,1.0,0.0
25,CUNDINAMARCA,25245,EL COLEGIO,2020,2.0,1.0,1.0,1.0,25,25245,25731,1.0,1.0,0.0
25,CUNDINAMARCA,25245,EL COLEGIO,2021,1.0,1.0,0.0,0.0,25,25245,26416,1.0,1.0,1.0
25,CUNDINAMARCA,25245,EL COLEGIO,2022,4.0,1.0,0.0,0.0,25,25245,27255,1.0,1.0,1.0
25,CUNDINAMARCA,25245,EL COLEGIO,2023,2.0,1.0,0.0,0.0,25,25245,28185,1.0,1.0,1.0
25,CUNDINAMARCA,25245,EL COLEGIO,2024,1.0,1.0,0.0,0.0,25,25245,29077,0.0,0.0,0.0
25,CUNDINAMARCA,25258,EL PEÑON,2018,2.0,1.0,0.0,0.0,25,25258,4681,1.0,1.0,0.0
25,CUNDINAMARCA,25258,EL PEÑON,2020,1.0,1.0,0.0,0.0,25,25258,4921,1.0,1.0,0.0
25,CUNDINAMARCA,25258,EL PEÑON,2022,1.0,1.0,0.0,0.0,25,25258,5164,1.0,1.0,1.0
25,CUNDINAMARCA,25258,EL PEÑON,2023,1.0,1.0,0.0,0.0,25,25258,5327,1.0,1.0,1.0
25,CUNDINAMARCA,25260,EL ROSAL,2018,2.0,1.0,0.0,0.0,25,25260,22065,1.0,1.0,0.0
25,CUNDINAMARCA,25260,EL ROSAL,2019,1.0,1.0,0.0,0.0,25,25260,22879,1.0,1.0,0.0
25,CUNDINAMARCA,25260,EL ROSAL,2020,3.0,1.0,0.0,0.0,25,25260,23454,1.0,1.0,0.0
25,CUNDINAMARCA,25260,EL ROSAL,2021,2.0,1.0,0.0,0.0,25,25260,23894,1.0,1.0,1.0
25,CUNDINAMARCA,25260,EL ROSAL,2022,4.0,1.333333333333333,0.0,0.0,25,25260,24565,1.0,1.0,1.0
25,CUNDINAMARCA,25260,EL ROSAL,2023,6.0,1.0,0.0,0.0,25,25260,25330,1.0,1.0,1.0
25,CUNDINAMARCA,25260,EL ROSAL,2024,3.0,1.0,0.0,0.0,25,25260,26052,0.0,0.0,0.0
25,CUNDINAMARCA,25269,FACATATIVA,2018,23.0,1.15,1.0,1.0,25,25269,139441,1.0,1.0,0.0
25,CUNDINAMARCA,25269,FACATATIVA,2019,11.0,1.1,1.0,1.0,25,25269,146044,1.0,1.0,0.0
25,CUNDINAMARCA,25269,FACATATIVA,2020,11.0,1.222222222222222,0.0,0.0,25,25269,151461,1.0,1.0,0.0
25,CUNDINAMARCA,25269,FACATATIVA,2021,9.0,1.0,5.0,1.0,25,25269,156180,1.0,1.0,1.0
25,CUNDINAMARCA,25269,FACATATIVA,2022,16.0,1.0,0.0,0.0,25,25269,161165,1.0,1.0,1.0
25,CUNDINAMARCA,25269,FACATATIVA,2023,16.0,1.066666666666667,0.0,0.0,25,25269,166588,1.0,1.0,1.0
25,CUNDINAMARCA,25269,FACATATIVA,2024,10.0,1.0,0.0,0.0,25,25269,171926,0.0,0.0,0.0
25,CUNDINAMARCA,25279,FOMEQUE,2018,3.0,1.0,0.0,0.0,25,25279,11986,1.0,1.0,0.0
25,CUNDINAMARCA,25279,FOMEQUE,2019,1.0,1.0,0.0,0.0,25,25279,12445,1.0,1.0,0.0
25,CUNDINAMARCA,25279,FOMEQUE,2020,1.0,1.0,0.0,0.0,25,25279,12797,1.0,1.0,0.0
25,CUNDINAMARCA,25279,FOMEQUE,2021,2.0,1.0,1.0,1.0,25,25279,13076,1.0,1.0,1.0
25,CUNDINAMARCA,25279,FOMEQUE,2023,1.0,1.0,0.0,0.0,25,25279,13959,1.0,1.0,1.0
25,CUNDINAMARCA,25281,FOSCA,2020,3.0,1.0,0.0,0.0,25,25281,6137,1.0,1.0,0.0
25,CUNDINAMARCA,25281,FOSCA,2021,1.0,1.0,0.0,0.0,25,25281,6233,1.0,1.0,1.0
25,CUNDINAMARCA,25281,FOSCA,2023,1.0,1.0,0.0,0.0,25,25281,6643,1.0,1.0,1.0
25,CUNDINAMARCA,25286,FUNZA,2018,3.0,1.0,0.0,0.0,25,25286,93154,1.0,1.0,0.0
25,CUNDINAMARCA,25286,FUNZA,2019,6.0,1.0,0.0,0.0,25,25286,97699,1.0,1.0,0.0
25,CUNDINAMARCA,25286,FUNZA,2020,6.0,1.0,0.0,0.0,25,25286,101420,1.0,1.0,0.0
25,CUNDINAMARCA,25286,FUNZA,2021,14.0,1.0,0.0,0.0,25,25286,104696,1.0,1.0,1.0
25,CUNDINAMARCA,25286,FUNZA,2022,13.0,1.083333333333333,0.0,0.0,25,25286,108026,1.0,1.0,1.0
25,CUNDINAMARCA,25286,FUNZA,2023,13.0,1.083333333333333,0.0,0.0,25,25286,111675,1.0,1.0,1.0
25,CUNDINAMARCA,25286,FUNZA,2024,3.0,1.0,0.0,0.0,25,25286,115217,0.0,0.0,0.0
25,CUNDINAMARCA,25288,FUQUENE,2019,1.0,1.0,0.0,0.0,25,25288,5082,1.0,1.0,0.0
25,CUNDINAMARCA,25288,FUQUENE,2022,2.0,1.0,0.0,0.0,25,25288,5487,1.0,1.0,1.0
25,CUNDINAMARCA,25288,FUQUENE,2023,1.0,1.0,0.0,0.0,25,25288,5659,1.0,1.0,1.0
25,CUNDINAMARCA,25290,FUSAGASUGA,2018,13.0,1.0,0.0,0.0,25,25290,138498,1.0,1.0,0.0
25,CUNDINAMARCA,25290,FUSAGASUGA,2019,37.0,1.193548387096774,4.0,2.0,25,25290,144947,1.0,1.0,0.0
25,CUNDINAMARCA,25290,FUSAGASUGA,2020,17.0,1.0,0.0,0.0,25,25290,150211,1.0,1.0,0.0
25,CUNDINAMARCA,25290,FUSAGASUGA,2021,16.0,1.0,1.0,1.0,25,25290,154794,1.0,1.0,1.0
25,CUNDINAMARCA,25290,FUSAGASUGA,2022,17.0,1.0,0.0,0.0,25,25290,159734,1.0,1.0,1.0
25,CUNDINAMARCA,25290,FUSAGASUGA,2023,20.0,1.111111111111111,0.0,0.0,25,25290,165143,1.0,1.0,1.0
25,CUNDINAMARCA,25290,FUSAGASUGA,2024,16.0,1.0,0.0,0.0,25,25290,170450,0.0,0.0,0.0
25,CUNDINAMARCA,25293,GACHALA,2020,1.0,1.0,0.0,0.0,25,25293,4640,1.0,1.0,0.0
25,CUNDINAMARCA,25293,GACHALA,2021,1.0,1.0,0.0,0.0,25,25293,4680,1.0,1.0,1.0
25,CUNDINAMARCA,25293,GACHALA,2022,8.0,1.142857142857143,0.0,0.0,25,25293,4821,1.0,1.0,1.0
25,CUNDINAMARCA,25295,GACHANCIPA,2019,1.0,1.0,1.0,1.0,25,25295,17804,1.0,1.0,0.0
25,CUNDINAMARCA,25295,GACHANCIPA,2020,1.0,1.0,0.0,0.0,25,25295,18410,1.0,1.0,0.0
25,CUNDINAMARCA,25295,GACHANCIPA,2022,1.0,1.0,0.0,0.0,25,25295,19501,1.0,1.0,1.0
25,CUNDINAMARCA,25295,GACHANCIPA,2023,2.0,1.0,0.0,0.0,25,25295,20142,1.0,1.0,1.0
25,CUNDINAMARCA,25295,GACHANCIPA,2024,1.0,1.0,0.0,0.0,25,25295,20749,0.0,0.0,0.0
25,CUNDINAMARCA,25297,GACHETA,2018,4.0,1.333333333333333,0.0,0.0,25,25297,8425,1.0,1.0,0.0
25,CUNDINAMARCA,25297,GACHETA,2019,3.0,1.0,0.0,0.0,25,25297,8680,1.0,1.0,0.0
25,CUNDINAMARCA,25297,GACHETA,2020,2.0,1.0,0.0,0.0,25,25297,8852,1.0,1.0,0.0
25,CUNDINAMARCA,25297,GACHETA,2022,4.0,1.0,0.0,0.0,25,25297,9279,1.0,1.0,1.0
25,CUNDINAMARCA,25297,GACHETA,2023,1.0,1.0,0.0,0.0,25,25297,9583,1.0,1.0,1.0
25,CUNDINAMARCA,25297,GACHETA,2024,1.0,1.0,0.0,0.0,25,25297,9891,0.0,0.0,0.0
25,CUNDINAMARCA,25299,GAMA,2023,1.0,1.0,0.0,0.0,25,25299,3556,1.0,1.0,1.0
25,CUNDINAMARCA,25307,GIRARDOT,2018,14.0,1.076923076923077,5.0,1.25,25,25307,101018,1.0,1.0,0.0
25,CUNDINAMARCA,25307,GIRARDOT,2019,17.0,1.0625,0.0,0.0,25,25307,105392,1.0,1.0,0.0
25,CUNDINAMARCA,25307,GIRARDOT,2020,13.0,1.0,0.0,0.0,25,25307,108880,1.0,1.0,0.0
25,CUNDINAMARCA,25307,GIRARDOT,2021,7.0,1.0,2.0,1.0,25,25307,111871,1.0,1.0,1.0
25,CUNDINAMARCA,25307,GIRARDOT,2022,11.0,1.0,0.0,0.0,25,25307,115482,1.0,1.0,1.0
25,CUNDINAMARCA,25307,GIRARDOT,2023,6.0,1.2,0.0,0.0,25,25307,119446,1.0,1.0,1.0
25,CUNDINAMARCA,25307,GIRARDOT,2024,8.0,1.0,0.0,0.0,25,25307,123329,0.0,0.0,0.0
25,CUNDINAMARCA,25312,GRANADA,2019,3.0,1.0,0.0,0.0,25,25312,7448,1.0,1.0,0.0
25,CUNDINAMARCA,25312,GRANADA,2020,1.0,1.0,0.0,0.0,25,25312,7628,1.0,1.0,0.0
25,CUNDINAMARCA,25312,GRANADA,2021,1.0,1.0,0.0,0.0,25,25312,7777,1.0,1.0,1.0
25,CUNDINAMARCA,25312,GRANADA,2022,2.0,2.0,0.0,0.0,25,25312,8009,1.0,1.0,1.0
25,CUNDINAMARCA,25312,GRANADA,2024,5.0,1.0,0.0,0.0,25,25312,8478,0.0,0.0,0.0
25,CUNDINAMARCA,25320,GUADUAS,2018,11.0,1.1,0.0,0.0,25,25320,30524,1.0,1.0,0.0
25,CUNDINAMARCA,25320,GUADUAS,2019,8.0,1.0,0.0,0.0,25,25320,31796,1.0,1.0,0.0
25,CUNDINAMARCA,25320,GUADUAS,2020,10.0,1.0,0.0,0.0,25,25320,32799,1.0,1.0,0.0
25,CUNDINAMARCA,25320,GUADUAS,2021,6.0,1.0,0.0,0.0,25,25320,33641,1.0,1.0,1.0
25,CUNDINAMARCA,25320,GUADUAS,2022,3.0,1.0,0.0,0.0,25,25320,34726,1.0,1.0,1.0
25,CUNDINAMARCA,25320,GUADUAS,2023,8.0,1.0,0.0,0.0,25,25320,35904,1.0,1.0,1.0
25,CUNDINAMARCA,25320,GUADUAS,2024,4.0,1.0,0.0,0.0,25,25320,37059,0.0,0.0,0.0
25,CUNDINAMARCA,25322,GUASCA,2019,4.0,2.0,0.0,0.0,25,25322,15973,1.0,1.0,0.0
25,CUNDINAMARCA,25322,GUASCA,2020,2.0,1.0,0.0,0.0,25,25322,16448,1.0,1.0,0.0
25,CUNDINAMARCA,25322,GUASCA,2021,4.0,1.0,0.0,0.0,25,25322,16858,1.0,1.0,1.0
25,CUNDINAMARCA,25322,GUASCA,2023,2.0,1.0,0.0,0.0,25,25322,17989,1.0,1.0,1.0
25,CUNDINAMARCA,25322,GUASCA,2024,2.0,1.0,0.0,0.0,25,25322,18569,0.0,0.0,0.0
25,CUNDINAMARCA,25326,GUATAVITA,2018,1.0,1.0,0.0,0.0,25,25326,6325,1.0,1.0,0.0
25,CUNDINAMARCA,25326,GUATAVITA,2022,1.0,1.0,0.0,0.0,25,25326,7145,1.0,1.0,1.0
25,CUNDINAMARCA,25326,GUATAVITA,2023,3.0,1.0,0.0,0.0,25,25326,7382,1.0,1.0,1.0
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,2018,1.0,1.0,0.0,0.0,25,25328,4444,1.0,1.0,0.0
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,2020,2.0,1.0,0.0,0.0,25,25328,4745,1.0,1.0,0.0
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,2024,1.0,1.0,0.0,0.0,25,25328,5337,0.0,0.0,0.0
25,CUNDINAMARCA,25335,GUAYABETAL,2023,2.0,1.0,0.0,0.0,25,25335,7326,1.0,1.0,1.0
25,CUNDINAMARCA,25339,GUTIERREZ,2018,2.0,1.0,0.0,0.0,25,25339,3410,1.0,1.0,0.0
25,CUNDINAMARCA,25339,GUTIERREZ,2020,1.0,1.0,0.0,0.0,25,25339,3615,1.0,1.0,0.0
25,CUNDINAMARCA,25339,GUTIERREZ,2023,1.0,1.0,0.0,0.0,25,25339,3932,1.0,1.0,1.0
25,CUNDINAMARCA,25372,JUNIN,2018,1.0,1.0,0.0,0.0,25,25372,5823,1.0,1.0,0.0
25,CUNDINAMARCA,25372,JUNIN,2021,1.0,1.0,0.0,0.0,25,25372,6225,1.0,1.0,1.0
25,CUNDINAMARCA,25377,LA CALERA,2018,4.0,1.0,1.0,1.0,25,25377,29868,1.0,1.0,0.0
25,CUNDINAMARCA,25377,LA CALERA,2019,2.0,1.0,1.0,1.0,25,25377,31166,1.0,1.0,0.0
25,CUNDINAMARCA,25377,LA CALERA,2022,5.0,1.0,0.0,0.0,25,25377,34178,1.0,1.0,1.0
25,CUNDINAMARCA,25377,LA CALERA,2023,1.0,1.0,0.0,0.0,25,25377,35317,1.0,1.0,1.0
25,CUNDINAMARCA,25386,LA MESA,2018,6.0,1.0,0.0,0.0,25,25386,32694,1.0,1.0,0.0
25,CUNDINAMARCA,25386,LA MESA,2019,5.0,1.0,0.0,0.0,25,25386,34148,1.0,1.0,0.0
25,CUNDINAMARCA,25386,LA MESA,2020,5.0,1.0,0.0,0.0,25,25386,35308,1.0,1.0,0.0
25,CUNDINAMARCA,25386,LA MESA,2021,5.0,1.0,0.0,0.0,25,25386,36321,1.0,1.0,1.0
25,CUNDINAMARCA,25386,LA MESA,2022,5.0,1.0,0.0,0.0,25,25386,37487,1.0,1.0,1.0
25,CUNDINAMARCA,25386,LA MESA,2023,4.0,1.0,0.0,0.0,25,25386,38759,1.0,1.0,1.0
25,CUNDINAMARCA,25386,LA MESA,2024,4.0,1.0,0.0,0.0,25,25386,40004,0.0,0.0,0.0
25,CUNDINAMARCA,25394,LA PALMA,2018,1.0,1.0,0.0,0.0,25,25394,9467,1.0,1.0,0.0
25,CUNDINAMARCA,25394,LA PALMA,2019,1.0,1.0,0.0,0.0,25,25394,9768,1.0,1.0,0.0
25,CUNDINAMARCA,25394,LA PALMA,2023,1.0,1.0,0.0,0.0,25,25394,10823,1.0,1.0,1.0
25,CUNDINAMARCA,25394,LA PALMA,2024,1.0,1.0,0.0,0.0,25,25394,11166,0.0,0.0,0.0
25,CUNDINAMARCA,25398,LA PEÑA,2018,1.0,1.0,0.0,0.0,25,25398,5911,1.0,1.0,0.0
25,CUNDINAMARCA,25398,LA PEÑA,2023,1.0,1.0,0.0,0.0,25,25398,6756,1.0,1.0,1.0
25,CUNDINAMARCA,25402,LA VEGA,2018,4.0,1.0,0.0,0.0,25,25402,16986,1.0,1.0,0.0
25,CUNDINAMARCA,25402,LA VEGA,2019,4.0,1.0,0.0,0.0,25,25402,17728,1.0,1.0,0.0
25,CUNDINAMARCA,25402,LA VEGA,2020,1.0,1.0,0.0,0.0,25,25402,18290,1.0,1.0,0.0
25,CUNDINAMARCA,25402,LA VEGA,2021,2.0,1.0,0.0,0.0,25,25402,18767,1.0,1.0,1.0
25,CUNDINAMARCA,25402,LA VEGA,2022,1.0,1.0,0.0,0.0,25,25402,19362,1.0,1.0,1.0
25,CUNDINAMARCA,25402,LA VEGA,2023,6.0,1.0,0.0,0.0,25,25402,20025,1.0,1.0,1.0
25,CUNDINAMARCA,25402,LA VEGA,2024,4.0,1.0,0.0,0.0,25,25402,20691,0.0,0.0,0.0
25,CUNDINAMARCA,25407,LENGUAZAQUE,2019,2.0,1.0,0.0,0.0,25,25407,10467,1.0,1.0,0.0
25,CUNDINAMARCA,25407,LENGUAZAQUE,2020,1.0,1.0,0.0,0.0,25,25407,10769,1.0,1.0,0.0
25,CUNDINAMARCA,25407,LENGUAZAQUE,2022,1.0,1.0,0.0,0.0,25,25407,11369,1.0,1.0,1.0
25,CUNDINAMARCA,25426,MACHETA,2022,1.0,1.0,0.0,0.0,25,25426,6748,1.0,1.0,1.0
25,CUNDINAMARCA,25426,MACHETA,2023,5.0,1.25,0.0,0.0,25,25426,6963,1.0,1.0,1.0
25,CUNDINAMARCA,25430,MADRID,2018,13.0,1.083333333333333,0.0,0.0,25,25430,112254,1.0,1.0,0.0
25,CUNDINAMARCA,25430,MADRID,2019,17.0,1.0625,0.0,0.0,25,25430,117791,1.0,1.0,0.0
25,CUNDINAMARCA,25430,MADRID,2020,8.0,1.0,1.0,1.0,25,25430,122378,1.0,1.0,0.0
25,CUNDINAMARCA,25430,MADRID,2021,7.0,1.0,2.0,1.0,25,25430,126386,1.0,1.0,1.0
25,CUNDINAMARCA,25430,MADRID,2022,11.0,1.0,0.0,0.0,25,25430,130375,1.0,1.0,1.0
25,CUNDINAMARCA,25430,MADRID,2023,14.0,1.0,0.0,0.0,25,25430,134736,1.0,1.0,1.0
25,CUNDINAMARCA,25430,MADRID,2024,11.0,1.0,0.0,0.0,25,25430,139005,0.0,0.0,0.0
25,CUNDINAMARCA,25436,MANTA,2023,3.0,1.0,0.0,0.0,25,25436,4234,1.0,1.0,1.0
25,CUNDINAMARCA,25438,MEDINA,2018,4.0,1.0,0.0,0.0,25,25438,8014,1.0,1.0,0.0
25,CUNDINAMARCA,25438,MEDINA,2019,3.0,1.0,0.0,0.0,25,25438,8251,1.0,1.0,0.0
25,CUNDINAMARCA,25438,MEDINA,2020,2.0,1.0,0.0,0.0,25,25438,8405,1.0,1.0,0.0
25,CUNDINAMARCA,25438,MEDINA,2021,3.0,1.0,0.0,0.0,25,25438,8544,1.0,1.0,1.0
25,CUNDINAMARCA,25438,MEDINA,2022,5.0,1.0,0.0,0.0,25,25438,8820,1.0,1.0,1.0
25,CUNDINAMARCA,25438,MEDINA,2023,3.0,1.0,0.0,0.0,25,25438,9093,1.0,1.0,1.0
25,CUNDINAMARCA,25438,MEDINA,2024,2.0,1.0,0.0,0.0,25,25438,9404,0.0,0.0,0.0
25,CUNDINAMARCA,25473,MOSQUERA,2018,12.0,1.0,0.0,0.0,25,25473,130221,1.0,1.0,0.0
25,CUNDINAMARCA,25473,MOSQUERA,2019,13.0,1.0,0.0,0.0,25,25473,135600,1.0,1.0,0.0
25,CUNDINAMARCA,25473,MOSQUERA,2020,13.0,1.0,0.0,0.0,25,25473,139602,1.0,1.0,0.0
25,CUNDINAMARCA,25473,MOSQUERA,2021,17.0,1.0625,1.0,1.0,25,25473,142784,1.0,1.0,1.0
25,CUNDINAMARCA,25473,MOSQUERA,2022,19.0,1.055555555555556,0.0,0.0,25,25473,146795,1.0,1.0,1.0
