COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,AÑO,CANTIDAD_EXTORSION,CANTIDAD_SUBVERSIVAS,COD_DPTO,Total,COBERTURA 2G,COBERTURA 3G,COBERTUTA 4G
44,LA GUAJIRA,44378,HATONUEVO,2011.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44378,HATONUEVO,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44378,HATONUEVO,2015.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44378,HATONUEVO,2016.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44378,HATONUEVO,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44378,HATONUEVO,2018.0,1.0,0.0,44.0,20044.0,1.0,1.0,0.0
44,LA GUAJIRA,44378,HATONUEVO,2019.0,3.0,2.0,44.0,21106.0,1.0,1.0,0.0
44,LA GUAJIRA,44378,HATONUEVO,2020.0,1.0,0.0,44.0,22071.0,1.0,1.0,0.0
44,LA GUAJIRA,44378,HATONUEVO,2021.0,2.0,0.0,44.0,22825.0,1.0,1.0,1.0
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,2020.0,1.0,0.0,44.0,3804.0,1.0,1.0,0.0
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,2024.0,1.0,0.0,44.0,4146.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,1999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2003.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2004.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2008.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2009.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2010.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2011.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2012.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2013.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2014.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2015.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2016.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2017.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44430,MAICAO,2018.0,19.0,0.0,44.0,170582.0,1.0,1.0,0.0
44,LA GUAJIRA,44430,MAICAO,2019.0,34.0,1.0,44.0,178706.0,1.0,1.0,0.0
44,LA GUAJIRA,44430,MAICAO,2020.0,27.0,0.0,44.0,185999.0,1.0,1.0,0.0
44,LA GUAJIRA,44430,MAICAO,2021.0,30.0,0.0,44.0,191241.0,1.0,1.0,1.0
44,LA GUAJIRA,44430,MAICAO,2022.0,29.0,0.0,44.0,195871.0,1.0,1.0,1.0
44,LA GUAJIRA,44430,MAICAO,2023.0,13.0,0.0,44.0,200136.0,1.0,1.0,1.0
44,LA GUAJIRA,44430,MAICAO,2024.0,15.0,0.0,44.0,203769.0,0.0,0.0,0.0
44,LA GUAJIRA,44560,MANAURE,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44560,MANAURE,2012.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44560,MANAURE,2014.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44560,MANAURE,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44560,MANAURE,2016.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44560,MANAURE,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44560,MANAURE,2022.0,3.0,2.0,44.0,95275.0,1.0,1.0,1.0
44,LA GUAJIRA,44560,MANAURE,2023.0,1.0,0.0,44.0,97010.0,1.0,1.0,1.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2004.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2010.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2012.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2014.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2015.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2016.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2018.0,6.0,0.0,44.0,46953.0,1.0,1.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2019.0,3.0,0.0,44.0,49081.0,1.0,1.0,0.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2021.0,6.0,0.0,44.0,52406.0,1.0,1.0,1.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2022.0,9.0,0.0,44.0,53731.0,1.0,1.0,1.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2023.0,4.0,0.0,44.0,54858.0,1.0,1.0,1.0
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2024.0,3.0,0.0,44.0,55912.0,0.0,0.0,0.0
44,LA GUAJIRA,44847,URIBIA,2010.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44847,URIBIA,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44847,URIBIA,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44847,URIBIA,2014.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44847,URIBIA,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44847,URIBIA,2016.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44847,URIBIA,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44847,URIBIA,2018.0,3.0,0.0,44.0,163462.0,1.0,1.0,0.0
44,LA GUAJIRA,44847,URIBIA,2019.0,13.0,0.0,44.0,171599.0,1.0,1.0,0.0
44,LA GUAJIRA,44847,URIBIA,2020.0,2.0,1.0,44.0,179188.0,1.0,1.0,0.0
44,LA GUAJIRA,44847,URIBIA,2021.0,2.0,1.0,44.0,184577.0,1.0,1.0,1.0
44,LA GUAJIRA,44847,URIBIA,2022.0,4.0,0.0,44.0,188827.0,1.0,1.0,1.0
44,LA GUAJIRA,44847,URIBIA,2023.0,2.0,0.0,44.0,192278.0,1.0,1.0,1.0
44,LA GUAJIRA,44847,URIBIA,2024.0,4.0,0.0,44.0,195532.0,0.0,0.0,0.0
44,LA GUAJIRA,44855,URUMITA,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44855,URUMITA,2014.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44855,URUMITA,2016.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44855,URUMITA,2019.0,2.0,0.0,44.0,11418.0,1.0,1.0,0.0
44,LA GUAJIRA,44855,URUMITA,2021.0,1.0,0.0,44.0,12025.0,1.0,1.0,1.0
44,LA GUAJIRA,44855,URUMITA,2022.0,1.0,0.0,44.0,12320.0,1.0,1.0,1.0
44,LA GUAJIRA,44855,URUMITA,2024.0,1.0,0.0,44.0,12822.0,0.0,0.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2015.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2016.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2018.0,5.0,0.0,44.0,28346.0,1.0,1.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2019.0,2.0,0.0,44.0,29617.0,1.0,1.0,0.0
44,LA GUAJIRA,44874,VILLANUEVA,2021.0,3.0,0.0,44.0,31630.0,1.0,1.0,1.0
44,LA GUAJIRA,44874,VILLANUEVA,2022.0,2.0,0.0,44.0,32431.0,1.0,1.0,1.0
47,MAGDALENA,47001,SANTA MARTA,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,1998.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,1999.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2001.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2002.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2003.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2004.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2005.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2006.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2007.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2008.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2009.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2010.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2011.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2012.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2013.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2014.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2015.0,113.0,4.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2016.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2017.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2018.0,73.0,1.0,47.0,499192.0,1.0,1.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2019.0,88.0,0.0,47.0,515292.0,1.0,1.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2020.0,96.0,0.0,47.0,530107.0,1.0,1.0,0.0
47,MAGDALENA,47001,SANTA MARTA,2021.0,79.0,3.0,47.0,540204.0,1.0,1.0,1.0
47,MAGDALENA,47001,SANTA MARTA,2022.0,152.0,2.0,47.0,548202.0,1.0,1.0,1.0
47,MAGDALENA,47001,SANTA MARTA,2023.0,134.0,1.0,47.0,555030.0,1.0,1.0,1.0
47,MAGDALENA,47001,SANTA MARTA,2024.0,144.0,1.0,47.0,561281.0,0.0,0.0,0.0
47,MAGDALENA,47030,ALGARROBO,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47030,ALGARROBO,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47030,ALGARROBO,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47030,ALGARROBO,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47030,ALGARROBO,2016.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47030,ALGARROBO,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47030,ALGARROBO,2018.0,1.0,0.0,47.0,15511.0,1.0,1.0,0.0
47,MAGDALENA,47030,ALGARROBO,2019.0,2.0,0.0,47.0,16059.0,1.0,1.0,0.0
47,MAGDALENA,47030,ALGARROBO,2020.0,2.0,0.0,47.0,16622.0,1.0,1.0,0.0
47,MAGDALENA,47030,ALGARROBO,2022.0,1.0,0.0,47.0,17325.0,1.0,1.0,1.0
47,MAGDALENA,47030,ALGARROBO,2024.0,4.0,0.0,47.0,17777.0,0.0,0.0,0.0
47,MAGDALENA,47053,ARACATACA,1999.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47053,ARACATACA,2002.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47053,ARACATACA,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47053,ARACATACA,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47053,ARACATACA,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47053,ARACATACA,2013.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47053,ARACATACA,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47053,ARACATACA,2016.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47053,ARACATACA,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47053,ARACATACA,2018.0,6.0,0.0,47.0,39857.0,1.0,1.0,0.0
47,MAGDALENA,47053,ARACATACA,2019.0,16.0,0.0,47.0,41292.0,1.0,1.0,0.0
47,MAGDALENA,47053,ARACATACA,2020.0,1.0,0.0,47.0,42497.0,1.0,1.0,0.0
47,MAGDALENA,47053,ARACATACA,2021.0,3.0,0.0,47.0,43413.0,1.0,1.0,1.0
47,MAGDALENA,47053,ARACATACA,2022.0,6.0,0.0,47.0,44081.0,1.0,1.0,1.0
47,MAGDALENA,47053,ARACATACA,2023.0,2.0,0.0,47.0,44857.0,1.0,1.0,1.0
47,MAGDALENA,47053,ARACATACA,2024.0,4.0,0.0,47.0,45393.0,0.0,0.0,0.0
47,MAGDALENA,47058,ARIGUANI,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47058,ARIGUANI,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47058,ARIGUANI,2013.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47058,ARIGUANI,2015.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47058,ARIGUANI,2018.0,1.0,0.0,47.0,30218.0,1.0,1.0,0.0
47,MAGDALENA,47058,ARIGUANI,2020.0,1.0,0.0,47.0,32096.0,1.0,1.0,0.0
47,MAGDALENA,47058,ARIGUANI,2021.0,2.0,0.0,47.0,32723.0,1.0,1.0,1.0
47,MAGDALENA,47058,ARIGUANI,2022.0,2.0,0.0,47.0,33252.0,1.0,1.0,1.0
47,MAGDALENA,47058,ARIGUANI,2023.0,4.0,0.0,47.0,33688.0,1.0,1.0,1.0
47,MAGDALENA,47058,ARIGUANI,2024.0,6.0,0.0,47.0,34117.0,0.0,0.0,0.0
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,2023.0,1.0,0.0,47.0,11146.0,1.0,1.0,1.0
47,MAGDALENA,47161,CERRO SAN ANTONIO,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47161,CERRO SAN ANTONIO,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47161,CERRO SAN ANTONIO,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47161,CERRO SAN ANTONIO,2021.0,1.0,0.0,47.0,10767.0,1.0,1.0,1.0
47,MAGDALENA,47161,CERRO SAN ANTONIO,2022.0,2.0,0.0,47.0,10954.0,1.0,1.0,1.0
47,MAGDALENA,47170,CHIBOLO,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47170,CHIBOLO,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47170,CHIBOLO,2018.0,1.0,0.0,47.0,21862.0,1.0,1.0,0.0
47,MAGDALENA,47170,CHIBOLO,2019.0,5.0,0.0,47.0,22641.0,1.0,1.0,0.0
47,MAGDALENA,47170,CHIBOLO,2020.0,3.0,0.0,47.0,23374.0,1.0,1.0,0.0
47,MAGDALENA,47170,CHIBOLO,2021.0,2.0,0.0,47.0,23928.0,1.0,1.0,1.0
47,MAGDALENA,47170,CHIVOLO,2023.0,3.0,0.0,47.0,24624.0,1.0,1.0,1.0
47,MAGDALENA,47170,CHIVOLO,2024.0,2.0,0.0,47.0,24932.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,1998.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,1999.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2002.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2003.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2005.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2006.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2007.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2009.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2010.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2011.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2012.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2013.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2014.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2015.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2016.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2017.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47189,CIENAGA,2018.0,15.0,0.0,47.0,120071.0,1.0,1.0,0.0
47,MAGDALENA,47189,CIENAGA,2019.0,16.0,1.0,47.0,123560.0,1.0,1.0,0.0
47,MAGDALENA,47189,CIENAGA,2020.0,14.0,0.0,47.0,126370.0,1.0,1.0,0.0
47,MAGDALENA,47189,CIENAGA,2021.0,11.0,0.0,47.0,128153.0,1.0,1.0,1.0
47,MAGDALENA,47189,CIENAGA,2022.0,23.0,0.0,47.0,130000.0,1.0,1.0,1.0
47,MAGDALENA,47189,CIENAGA,2023.0,14.0,0.0,47.0,132157.0,1.0,1.0,1.0
47,MAGDALENA,47189,CIENAGA,2024.0,22.0,0.0,47.0,133601.0,0.0,0.0,0.0
47,MAGDALENA,47205,CONCORDIA,2019.0,1.0,0.0,47.0,10858.0,1.0,1.0,0.0
47,MAGDALENA,47205,CONCORDIA,2023.0,1.0,0.0,47.0,11731.0,1.0,1.0,1.0
47,MAGDALENA,47205,CONCORDIA,2024.0,1.0,0.0,47.0,11906.0,0.0,0.0,0.0
47,MAGDALENA,47245,EL BANCO,2005.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47245,EL BANCO,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47245,EL BANCO,2013.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47245,EL BANCO,2014.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47245,EL BANCO,2015.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47245,EL BANCO,2016.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47245,EL BANCO,2017.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47245,EL BANCO,2018.0,4.0,0.0,47.0,65457.0,1.0,1.0,0.0
47,MAGDALENA,47245,EL BANCO,2019.0,2.0,0.0,47.0,67620.0,1.0,1.0,0.0
47,MAGDALENA,47245,EL BANCO,2020.0,4.0,0.0,47.0,69696.0,1.0,1.0,0.0
47,MAGDALENA,47245,EL BANCO,2021.0,3.0,0.0,47.0,71156.0,1.0,1.0,1.0
47,MAGDALENA,47245,EL BANCO,2022.0,5.0,1.0,47.0,72286.0,1.0,1.0,1.0
47,MAGDALENA,47245,EL BANCO,2023.0,2.0,0.0,47.0,73253.0,1.0,1.0,1.0
47,MAGDALENA,47245,EL BANCO,2024.0,3.0,0.0,47.0,74147.0,0.0,0.0,0.0
47,MAGDALENA,47258,EL PIÑON,2015.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47258,EL PIÑON,2018.0,1.0,0.0,47.0,22530.0,1.0,1.0,0.0
47,MAGDALENA,47258,EL PIÑON,2019.0,2.0,0.0,47.0,23352.0,1.0,1.0,0.0
47,MAGDALENA,47258,EL PIÑON,2022.0,2.0,0.0,47.0,25042.0,1.0,1.0,1.0
47,MAGDALENA,47258,EL PIÑON,2023.0,3.0,0.0,47.0,25382.0,1.0,1.0,1.0
47,MAGDALENA,47258,EL PIÑON,2024.0,2.0,0.0,47.0,25694.0,0.0,0.0,0.0
47,MAGDALENA,47268,EL RETEN,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47268,EL RETEN,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47268,EL RETEN,2014.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47268,EL RETEN,2015.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47268,EL RETEN,2016.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47268,EL RETEN,2018.0,3.0,0.0,47.0,19697.0,1.0,1.0,0.0
47,MAGDALENA,47268,EL RETEN,2019.0,3.0,0.0,47.0,20243.0,1.0,1.0,0.0
47,MAGDALENA,47268,EL RETEN,2020.0,1.0,0.0,47.0,20776.0,1.0,1.0,0.0
47,MAGDALENA,47268,EL RETEN,2023.0,3.0,0.0,47.0,21634.0,1.0,1.0,1.0
47,MAGDALENA,47268,EL RETEN,2024.0,5.0,0.0,47.0,21875.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,1998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,1999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,2005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,2009.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,2010.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,2011.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,2012.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,2013.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,2014.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0
47,MAGDALENA,47288,FUNDACION,2015.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
