ano,actividad,sector,tipo_de_precios,cod_dpto,dpto_nombre,valor_agregado
2016,Información y comunicaciones,Terciario,PIB a precios corrientes,76,Valle del Cauca,2202.17
2016,Información y comunicaciones,Terciario,PIB a precios corrientes,97,Vaupés,0.23
2016,Información y comunicaciones,Terciario,PIB a precios corrientes,99,Vichada,3.74
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,91,Amazonas,14.47
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,05,Antioquia,5491.56
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,81,Arauca,57.6
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,08,Atlántico,1449.73
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,11,Bogotá D.C.,16928.38
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,13,Bolívar,648.16
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,15,Boyacá,397.17
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,17,Caldas,385.52
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,18,Caquetá,82.83
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,85,Casanare,157.92
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,19,Cauca,242.31
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,20,Cesar,255.5
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,27,Chocó,61.31
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,23,Córdoba,312.46
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,25,Cundinamarca,577.9
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,94,Guainía,5.76
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,95,Guaviare,12.25
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,41,Huila,351.68
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,44,La Guajira,130.61
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,47,Magdalena,271.72
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,50,Meta,418.47
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,52,Nariño,339.18
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,54,Norte de Santander,366.86
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,86,Putumayo,50.78
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,63,Quindío,183.77
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,66,Risaralda,442.88
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",33.12
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,68,Santander,1196.22
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,70,Sucre,159.86
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,73,Tolima,448.28
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,76,Valle del Cauca,2837.95
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,97,Vaupés,2.32
2016,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,99,Vichada,9.46
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,91,Amazonas,23.79
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,05,Antioquia,10794.73
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,81,Arauca,156.42
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,08,Atlántico,2711.12
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,11,Bogotá D.C.,30109.81
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,13,Bolívar,1961.41
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,15,Boyacá,1281.6
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,17,Caldas,897.01
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,18,Caquetá,255.2
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,85,Casanare,362.89
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,19,Cauca,708.8
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,20,Cesar,775.84
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,27,Chocó,70.19
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,23,Córdoba,499.89
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,25,Cundinamarca,2218.44
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,94,Guainía,9.36
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,95,Guaviare,31.68
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,41,Huila,768.67
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,44,La Guajira,369.25
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,47,Magdalena,709.1
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,50,Meta,906.77
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,52,Nariño,1036.92
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,54,Norte de Santander,1206.34
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,86,Putumayo,149.83
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,63,Quindío,713.16
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,66,Risaralda,926.24
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",63.37
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,68,Santander,4204.31
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,70,Sucre,394.85
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,73,Tolima,1031.55
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,76,Valle del Cauca,10262.61
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,97,Vaupés,9.96
2016,Actividades inmobiliarias,Terciario,PIB a precios corrientes,99,Vichada,23.87
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,91,Amazonas,2.4
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,05,Antioquia,11010.79
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,81,Arauca,20.37
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,08,Atlántico,2727.74
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,11,Bogotá D.C.,19868.96
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,13,Bolívar,2072.53
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,15,Boyacá,1029.51
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,17,Caldas,1038.62
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,18,Caquetá,112.15
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,85,Casanare,140.92
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,19,Cauca,1219.45
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,20,Cesar,635.36
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,27,Chocó,3.68
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,23,Córdoba,1078.73
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,25,Cundinamarca,2936.54
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,94,Guainía,1.17
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,95,Guaviare,2.35
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,41,Huila,616.67
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,44,La Guajira,24.09
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,47,Magdalena,410.81
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,50,Meta,713.85
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,52,Nariño,456.96
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,54,Norte de Santander,463.43
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,86,Putumayo,50.93
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,63,Quindío,343.12
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,66,Risaralda,1216.51
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",47.93
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,68,Santander,2338.58
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,70,Sucre,171.15
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,73,Tolima,936.6
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,76,Valle del Cauca,7946.45
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,97,Vaupés,1.18
2016,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,99,Vichada,3.49
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,91,Amazonas,201.51
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,05,Antioquia,13796.39
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,81,Arauca,673.67
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,08,Atlántico,5635.49
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,11,Bogotá D.C.,32536.19
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,13,Bolívar,5182.84
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,15,Boyacá,2993.52
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,17,Caldas,2100.8
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,18,Caquetá,1046.63
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,85,Casanare,1009.18
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,19,Cauca,2991.33
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,20,Cesar,2500.51
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,27,Chocó,1192.18
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,23,Córdoba,3800.71
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,25,Cundinamarca,5721.49
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,94,Guainía,127.64
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,95,Guaviare,256.21
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,41,Huila,2501.32
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,44,La Guajira,1790.98
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,47,Magdalena,3024.26
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,50,Meta,2390.73
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,52,Nariño,3419.72
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,54,Norte de Santander,3065.03
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,86,Putumayo,842.27
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,63,Quindío,1192.25
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,66,Risaralda,2176.14
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",193.63
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,68,Santander,5264.58
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,70,Sucre,2189.38
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,73,Tolima,3060.47
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,76,Valle del Cauca,10326.24
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,97,Vaupés,114.28
2016,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios corrientes,99,Vichada,193.41
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,91,Amazonas,7.31
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,05,Antioquia,2917.75
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,81,Arauca,20.38
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,08,Atlántico,941.27
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,11,Bogotá D.C.,8708.54
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,13,Bolívar,439.74
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,15,Boyacá,263.79
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,17,Caldas,343.57
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,18,Caquetá,62.77
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,85,Casanare,48.03
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,19,Cauca,205.35
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,20,Cesar,150.15
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,27,Chocó,35.25
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,23,Córdoba,268.65
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,25,Cundinamarca,579.02
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,94,Guainía,2.35
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,95,Guaviare,7.63
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,41,Huila,336.54
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,44,La Guajira,146.0
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,47,Magdalena,253.05
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,50,Meta,198.69
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,52,Nariño,315.8
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,54,Norte de Santander,503.43
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,86,Putumayo,54.27
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,63,Quindío,164.37
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,66,Risaralda,425.59
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",6.94
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,68,Santander,714.08
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,70,Sucre,203.72
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,73,Tolima,365.02
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,76,Valle del Cauca,1855.49
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,97,Vaupés,2.2
2016,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",Terciario,PIB a precios corrientes,99,Vichada,4.28
2016,Impuestos,Terciario,PIB a precios corrientes,91,Amazonas,29.47
2016,Impuestos,Terciario,PIB a precios corrientes,05,Antioquia,10758.44
2016,Impuestos,Terciario,PIB a precios corrientes,81,Arauca,94.72
2016,Impuestos,Terciario,PIB a precios corrientes,08,Atlántico,3607.47
2016,Impuestos,Terciario,PIB a precios corrientes,11,Bogotá D.C.,21794.12
2016,Impuestos,Terciario,PIB a precios corrientes,13,Bolívar,3466.73
2016,Impuestos,Terciario,PIB a precios corrientes,15,Boyacá,1527.02
2016,Impuestos,Terciario,PIB a precios corrientes,17,Caldas,1015.73
2016,Impuestos,Terciario,PIB a precios corrientes,18,Caquetá,168.77
2016,Impuestos,Terciario,PIB a precios corrientes,85,Casanare,398.21
2016,Impuestos,Terciario,PIB a precios corrientes,19,Cauca,1318.83
2016,Impuestos,Terciario,PIB a precios corrientes,20,Cesar,525.97
2016,Impuestos,Terciario,PIB a precios corrientes,27,Chocó,106.81
2016,Impuestos,Terciario,PIB a precios corrientes,23,Córdoba,862.73
2016,Impuestos,Terciario,PIB a precios corrientes,25,Cundinamarca,5339.05
2016,Impuestos,Terciario,PIB a precios corrientes,94,Guainía,10.29
2016,Impuestos,Terciario,PIB a precios corrientes,95,Guaviare,23.65
2016,Impuestos,Terciario,PIB a precios corrientes,41,Huila,758.67
2016,Impuestos,Terciario,PIB a precios corrientes,44,La Guajira,312.75
2016,Impuestos,Terciario,PIB a precios corrientes,47,Magdalena,555.38
2016,Impuestos,Terciario,PIB a precios corrientes,50,Meta,930.43
2016,Impuestos,Terciario,PIB a precios corrientes,52,Nariño,641.37
2016,Impuestos,Terciario,PIB a precios corrientes,54,Norte de Santander,749.98
2016,Impuestos,Terciario,PIB a precios corrientes,86,Putumayo,102.49
2016,Impuestos,Terciario,PIB a precios corrientes,63,Quindío,379.26
2016,Impuestos,Terciario,PIB a precios corrientes,66,Risaralda,1116.21
2016,Impuestos,Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",95.48
2016,Impuestos,Terciario,PIB a precios corrientes,68,Santander,9744.8
2016,Impuestos,Terciario,PIB a precios corrientes,70,Sucre,378.58
2016,Impuestos,Terciario,PIB a precios corrientes,73,Tolima,1272.03
2016,Impuestos,Terciario,PIB a precios corrientes,76,Valle del Cauca,7955.89
2016,Impuestos,Terciario,PIB a precios corrientes,97,Vaupés,7.07
2016,Impuestos,Terciario,PIB a precios corrientes,99,Vichada,14.61
2017,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios constantes de 2015,91,Amazonas,97.63
2017,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios constantes de 2015,05,Antioquia,6567.34
2017,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios constantes de 2015,81,Arauca,839.8
2017,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios constantes de 2015,08,Atlántico,374.74
2017,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios constantes de 2015,11,Bogotá D.C.,12.8
2017,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios constantes de 2015,13,Bolívar,1280.08
2017,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios constantes de 2015,15,Boyacá,2404.56
2017,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios constantes de 2015,17,Caldas,1261.8
2017,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios constantes de 2015,18,Caquetá,509.45
2017,"Agricultura, ganadería, caza, silvicultura y pesca",Primario,PIB a precios constantes de 2015,85,Casanare,1525.38
